text,is_kelas
dosen professor tapi kok agak oon ya haha,-1
basi di jakarta memang susah dapet kerja harus bisa survive yg malas mah kelaut saja ini ibukota bung,0
cucok bingit saya bertanya kepada bapak presiden n kapolri kenapa butet puisi,0
intelektual harus mampu lihat sisi positif dan negatif,0
sbg kaum muda insya allah saya tidak akn slh pilih dg pmimpin paslon,1
abang sendiri liat kyk org yg santai kyk di video ini btw hari ini rilis eps baru pantau,0
assalamualaikum nanamanya di ganti saja muhamad kamu ganti nama gerandong itu cocok buat kamu,0
bahahhahaakkk ngakak asli,0
seruput dulu kopi mesin radikal vs islam moderat fpi pks muslim moderat,0
assalamualaikum nama palsu alias ga ada ilmu ibarat benda mustika ga ada isi,-1
wahh ak pikir kalau dosen pasti data valid nyata cuma hoax,-1
dosen juga tidak layak lagi kok tidak pantas dipanut,-1
bapak bagaimana tanggap timses tentang tweet banyak ktp palsu yg masuk via fedex bandara,0
mantabs bangets jangan sampai lupa janji stlh pilih b kuasa jangan korupsi don t let us down,1
harap kalau abang sama abang masuk putar dua dunia tl off hingga usai pilkada budaya pilkada santun kmbli,1
benar tuh timses kamu benar guoblok masa invoice saja yg uber cair ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
cc mohon ban dong ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
turut muhajir efendy lama ini kip yang jalan tidak tepat sasar sehingga perlu ubah mekanisme,0
salah data tidak ubah fakta lapang tapi salah tunjang guru rp t gila double track jkt sby cuma t,0
kata a media netral tapi ko gin y,0
jadi tinggal di banding antara dan,0
tidak dongakno jadi gubernur bapak,1
pw muhammadiyah jakarta visi kami sama dengan abang aniessandi,0
bagaimana nilai publik hadap sylviana kait duga korupsi,0
protes sanah lgsg sm jangan nyinyirin pemilih aniessandi itu ga gentle,0
kaya lebih cocok jadi akademisi saja sih kembali ajar,-1
parah banget nih bapak asbun,0
apakah bapak siap tugas bagai gubernur dki,0
haha jd ktawa biarin saja abang aniessandi ntr jg cape sendiri,0
kek data yg sebut bs cek kalau nyebut gagal bilang jatuhin terus mau bagaimana muji setinggi langit,0
bhahaha semua lah abang keren,0
mantan menteri salah data ipm colek abang biar lucu boleh ngetawain tidak,0
tipu tipu kite ed u a u bd ed u b u kalau mau luar nomor yakin,0
aplikasi streaming hooq nonton film gratis,0
memang itu nyata mba,0
untung punya lambe turah ya bapak bisa buat wacana terussss,0
harus bapak aniessandi denger tweet jahat soal tidak lagi baca gagalfokus,0
yang penting yakin dan bisa rangkul ormas barbar biar segani lawan nyata bloon sejak dalam,-1
maksud ibukota provinsi kali salah data lagi,0
huffttt kalau ini bagaimana mbak haha cie hoax ni ye,0
haha itu mah akal si ahokdjarot dan acara dh jls pidato nya rendah alquran,-1
mbak ikut sidang kan atau nonton video ini deh pasti,0
cc moga bapak yang hormat juga hormat dan ingat pesan alm p,0
dah kaya lebaran aj yes minta maaf mulu,0
baik mutu guru dan kepala sekolah,0
republika februari kenal karakter dan cara dekat dki,0
insyaa allah berkah ya bapak gegara smph bpak sampai dibully sm pndukung ttangga sblah lupa x yes konser saya emng gd smph nya x,1
ya pegimane nih bapak kok salah berani koreksi dan ngaku salah tidak u c ed u a u bc ed u bf u bb u c ed u a u bc ed u bf u bb u c ed u a u bc ed u bf u bb,0
wacana tidak ada kerja cuma nampung hasil pakai nyiapin kolam yg gede bapak,-1
ksiaaaaan amaaat fpi riziek d bully habis gara salam sama bkin ad,0
tidak dr video itu lihat bapak aniessandi omong ngawur pandang abang dengan nyata yg salah itu bagaimana,-1
sebelom debat baca dulu bapak dosen supaya ga turun iq bapak mata mahasiswa ed u a u bd ed u b u a,-1
sosok yang cerdas santun rangkul integritas sopan tegas,0
kami dukung ubah didik,0
itu perlu dan kami pasti dukung hal itu,0
segala suatu membtuhkan ubah,0
kami rindu sosok pemimpin seperti dan yg punya integritas tinggi dlm mmbangun buah,1
segala suatu itu butuh revolusi,0
sabar bapak orang yang di fitnah itu biasa adalah orang jujur kita tetep,0
bnr bgt g kmi tuju ubah didik itu wjib,0
didik adalah pondasi kuat,0
tuju dgn ungkap ini,0
yg sunnah saja amal apalagi yg wajib,0
aniessandi gk punya kurang tp gk punya lebih ed u a u bd ed u b u ed u a u bd ed u b u,-1
ngakuin kinerja jelek tapi berani cuman tulis di blog nya doang yg penuh axioma,0
entah krn tll nafsu utk serang tahana atau memang gitu orang jangan pecat krn ceroboh yg rupa,-1
si mah ga bakal berani jawab kalau sudah tau data salah kyk spesialis kl,0
tiap hari makin munaafik antem ayo bro,-1
buat kl tidak boong tidak afdol ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
salah data bapak dan emang sudah biasa ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
bisa cuma block mirip alay dasyat yayayayeyeyeye ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
masyarakat dki sdmnya tinggi di nkri tidak gampang di pengaruh beriata hoax data hoax survei hoax,0
beljar ajar,0
tunggu menang bapak,1
dua akan buat co working space yg beri dukung modal akses mentoring bagi usaha,0
netizen hrs tahu kalau pke data abal fakta harus sebar agr kbohongn dpt trungkap,0
kapan ya bisa ketemu,0
terima kasih bapak aniessandi kami akan doa mu jadi gubernur dki jakarta,1
memang pandai retorika tapi dia belum pandai aplikasi kata kata ke dalam kerja yang nyata,-1
makanya ganti brow,0
ini program dalam nek harga bahan pokok di dki jakarta,0
bapak sdg kunjung ke cipinang muara jaktim,0
ambisi mau jadi gubernur tapi lupa minum vitamin,-1
gila,0
kok kualitas rektor n menteri kok koyok ngene to abang abang,-1
hati abang harus benar kawal,0
mau min,0
pesan saya kepada kuasa milik tuhan yang menang akan menang bawa situasi damai gbu,0
apa yg sampa aniessandi emang mutlak salah ya ranking cari salah niat bgt abang,0
haha justru ahokdjarot di dukung partai korup dan mafia ini,-1
mesti ajar bikin tweetjahat kaya om,0
ngakak saja dengernya,0
ayo bapak bapak rebut jakarta jadi lebih baik dan adab,1
uda biasa mah itu makanya pecat jd menteri ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd,-1
cihuuyy daah abang dan jangan lupa jalan sehat ikut abang,0
bagaimana nih abang koq salah melulu tuju kan cuma mau jelekin saja toh tp koq nggak dukung data y,0
makin panas ya jangan mau disamain nama negara lain negara kita itu kaya,0
masyarakat indonesia makin hibur oleh perilaku yg ed u a u bd ed u b u,0
pakar aniessandi tidak layak untuk lawan ahokdjarot pakar lho bkn saya,0
asbun itu asal bunyi ya om arti kyak kentut donk asal kluar saja,0
josss ada threshold capres yg maju abal,0
yg ini dah block saya qiqiqi ya si kasi bahan untuk stand up baik banget kamu bro,0
insya allah beliau jadi gubernur dki jakarta,1
kalau lihat substansi tidak sih,0
di youtube ramal wong banyumas tentang pilgub dki,0
cuma dibilangin sudah terima uang muka tinggal lunas saja itu saja tar kl dilunasin hehe,0
semua jago omong alias asbun,0
sudah mirip abang aniessandi nih abang hhaha,0
oooo salah ya pandji maklum lagi stand up dia,0
bapak aniessandi emosional juga qkqkqmqmqm,0
omong apa kau ini buzer kyk km lama lama juga tidak laku,0
nji nji junjung ed u a u bd ed u b u hadehhhh ed u a u bd ed u b u d ed u a u bd ed u b u d,0
lagi ibadah kok di foto bikin muak saja,0
mantap korek semua,0
nah bapak hoax lagi kan ini yang saat debat kemarin,0
segera,0
sprt acara shark tank garasi inovasi buat masy inovasi kemudian bantu dana dan pemasaran o pemerintah,0
abang sendiri liat kyk org yg santai kyk di video ini btw hari ini rilis eps baru pantau twi,0
ed u a u bd ed u b u pintar nilai orang lain tp sayang lalu bodoh nilai diri sendiri ed u a u bd ed u b u ed u a u bd ed u b u d,-1
cara bicara bagus sangat tp cukup batas itu saja bukan untuk jadi gurbenur,-1
airmukanya itu liat santun senyum tp kalau diperhatikn spt serigala jahat,-1
ok oce lah pokokeeeehhh haha crooott,0
catat lohh abang pandji catat utk bahan stand up comedy nya mungkin ed u a u bd ed u b u,0
abang sama abang siap pimpin kaum muda jakarta smg istiqomah,1
masih kampanye tapi apa yang sampa lama ini tidak punya dampak,0
yang pinter dong abang kalau bikin akun klonengan ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
bapak sudah sampai mana ibu di kampung sini sudah pada nungguin ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
pr nya gagal dan malah ga bisa kerja haha prestasi baik bapak,0
ketika salat tahiyatul masjid di reruntuhan kampung akuarium,0
bhahaha semua lah abang keren ed u a u bd ed u b u c,0
aniessandi cagub kloning,-1
wah keren apa nih ganteng program atau apa nih hehehe kidd,0
ini abang chelsea fans tp dukung ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
ini hoaxkah ktp bisa cetak kali orang itu juga untuk apa,0
tidak heran laah kan nama juga kepengen jadi gubernur,0
alas masuk akal namun apa bapak sdh timbang dgn matang,0
lebay cari suara sah aj jangan cari muka masyarakat dki sdh realitis,-1
on the way to jalan rambutan kapin kalimalang jakarta timur,0
yg nya kerja informal dagang nyalo buzzer panasbung ect,0
cuma yang bebas kasus hukum,0
potret harmonis keluarga kecil,0
eng ing enggg ini apa toh mohon jelas,0
karena mati mereka dua begitu dekat foto redemp,0
kalau menang jakarta bisa jadi rumah baru isis,0
lg stand up ya,0
bingung nya situ,0
apakah mau rajut kembali ada yang telah ubah agar kembali jadi ke ada seperti mula,0
parodi profesor bloon ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
hoak hahahahaha saja lahh ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
jangan banyak janji apa lagi teori tar keselek lho makan saja banyak keselek ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
kami lepas atribut parpol demi jakarta thejak,0
data anjaaaaaayyyyyyy,0
pantesan kemaren di pecat presiden mungkin akibat salah data dalam hitung dana untuk pos kementriannya,-1
ya jelas dong wong semua rame ke jakarta nyari kerja ya pasti jakarta paling tinggi ed u a u bd ed u b u,0
banyak teori hahahahha ini dosen,-1
hanya satu kata ambisius buat cerdas mati,-1
mngkinkah ulah ahoker agar kira syiah dukung no,0
akal sehat dadak sakit karena pilkada ini ed u a u bd ed u b u b,0
hapalannya jauh bawah ahokdjarot,0
bismillah insyaallah amanah dan yang punya integritas tinggi dalam mmbangun jakarta,1
apa benar ini di gagas oleh paslon no cc,0
dr wall fb ada yang sebar pamflet ini di kitar pasar palmerah syiah kok berani terang ada yg bisa j,0
orang jawa ga boleh bodoh jangan pilih yg di dukung yg sudah ngatain org,-1
integritas plinplan haha,0
amin ya rabbala alamiin,0
allahu akbar smg aniessandi uno in syaa allah menang tidak ada kuat lbh hebat selain ijin allah,1
amin ya allah kbulkan ya allah,0
adlh sosok yg bisa mrangkul smua golong tidak mau trkotak kotak mnjunjung tinggi kmpanye positif,1
abang sama abang siap pimpin kaum muda jakarta smg istiqomah u a,1
sprt acara shark tank garasi inovasi buat masy inovasi kemudian bantu dana dan pemasaran o pemerintah ed u a u bd ed u b u aa ed u a u bd ed u b u d,0
alas yang memantabkan hati kenapa harus pilih,0
maju terus bapak ed u a u bd ed u b u c ed u a u bd ed u b u c,1
ih muka nyinyir banget beda waktu dulu saya dengar di acara indonesia ajar,-1
ahokdjarot mmg tipe kerja bukan orang pemimpin brow,0
orang warga dki yang mau maju dan makin sejahtera baik hidup maupun kota ayo pilih,0
amin ed u a u bd ed u b u,0
banyak masalah setelah dunia didik pegang oleh,0
pantes bapak minta maaf sama rakyat indonesia sama mau minta maaf juga tidak,0
bismillah februari coblos peci abang dan abang,0
insya allah aniessandi aniessandi gubernur wagub dki,1
jubir andalangueee yg selalu ngasih jelas yg sangat baik kait program aniessandi aniessandi,0
kasiahan bapak kalau abang nya kamu tikung jiahaha,0
salut kepada panglima dan semua anggota untuk menang,0
pilih yg sudah tahu kerja nyata saja bosan sama nama retorika angin surga,-1
pasti ada yang jadi konsumen tapi pasti anda yg jadi wirausaha,0
pada kalian semua kenapa kalian dukung saya sih banget,0
memamng pemimpin idam,1
program kerja aniessandi aniessandi nyata konkret solutif minat,0
paslon salah data,0
ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u bapak la mbok yo klu mau debat siap data dulu toh biar ujung ga mmalukan,0
tuh bapak jangan ngawur gitu lah,-1
bapak itu mah bukan flashmob ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
kalau arogan jd bego liat ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,-1
jangan lupa pilih yang ini jangan ragu,0
wajib mata kuliah anti korupsi,0
kurikulum,0
dadak jadi imam pasti politik nie,0
haha jangan bangga muke lo jauhhhh bapak dosen ed u a u bd ed u b u e,-1
kartu indonesia pintar,0
baik jembatan rusak,0
siapa bilang program itu justru ini adalah program yang nyata dan mengkreati,0
un index integritas sekolah,0
apa henti presiden,0
ide itu sudah saya dengar dari dosen saya tahun an jadi sori sori saja ya ji program itu ya standar saja gituhh,-1
kampanye nya saja keren mnunjukan gmbaran prokernya nyata dan emg,0
jadi jangan bangga muke kamu jauh,0
retweeted aniessandi aniessandi saat ini rasio serap kerja baru itu arti cuma dari,0
moga sholat abang bukan sholat politik moga,0
demi maslahat sama dan ketentraman jakarta mari coblos dan di tanggal nanti,0
buah awal baru turun tang,0
kjp plus,0
pilih yg tepat untuk dki,0
ada yg tarik ttg bapak saya lihat photo blio sdg minum posisi jongkok ed u a u bd ed u b u a saya ga ikut pilih loya lepas dr polah pilih ini mah,0
pisah kemdikbud,0
apa yang kerja dalam tahun oleh,0
bapak klarifikasi reshuffle,0
yes keren banget bapak,0
bener banget pemimpin itu harus bisa motivasi bukan hina,0
yok kite bareng bareng coblos dan buat jakarta lebih maju dan bahagia,0
ini solusi dari hadap transportasi umum,0
insya allah kita siap dukung dan buat jadi gubernur tuk jakarta lebih maju dan bahagia,1
innamal a malu bi niat insya allah sgalanya kembal niat allah swt maha tahu smg niat bapak di ijabah allah swt,1
ini baru keren,0
yakin danserahkan kpd allah swt manusia hy bs usaha n do a hy allah swt sgalanya yg tentu smg bapak menang amin,1
wkekwkwk ngakak,0
bismillahirohmanirohim dlm stiap slsei sholat aq slakan sdkit do a buat bapak smg bs mnang pilih mjdi gubernur dki amin,1
sampah banyak,0
untuk laku urban renewal pada kampung di jakarta,0
yani ungkap benar warga tidak berat jika laku tata kampung,0
kami seperti buang dan asing ke ujung utara jakarta,0
karena bukan ruang buka hijau dan bukan daerah serap,0
kami hanya ingin kembal kampung kami kalau lihat regulasi kami tidak langgar atur ungkap yani,0
yang laku pemerintah kait gusur di kampung mereka,0
aniessandi aniessandi banyak terima keluh saat blusukan ke kampung akuarium jakarta utara,0
betul betul terlllalu,0
tolong simak ya baik harap merka sama bapak ahokdjarot,0
mantab program ok oce dan ini karena duluan ayo kita jadi jakarta seba,0
minum aqua dlu om aniessandi jangan bacot saja yg gede,-1
salah lagi deh ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
tiap main data bapak memang tidak lebih baik dari tahana yg selalu ia kritik ironi,0
nah memang hrs ad yg begini org yg bnran cari data dan benar repot kalau omong tidak dasar data,0
yang penting nyerang dulu lah benernya belakang gitu ya abang,0
maju terus bapak sukses selalu,1
sama pikir sama pw muhammadiyyah,0
data salah gk penting yg penting omong lancar di tv biar lihat pintar,0
bruakakaakakakakaakakakakakak,0
memang ini calon pemimpin yang pas untuk kita dan,1
dn pemimpin yg mmperhtkan warga hati warga,0
insya allah dengan dukung seluruh warga muhammadiyah dan bisa oleh menang,1
baik bapak akan saya catet bapak,0
bapak sedia jawab,0
london ibu kota u k juga bukan yg tinggi ke atau,0
makin lihat antagonis,-1
biasa kalau belum jd kalau jd hhhhmmm kayain diri sendiri korupsi lg,-1
ikut numpang tawa bareng dan kalau boleh sama ngayal,0
hahahahahaha siap bapak,0
hahaah gelar boleh prof tp lucux lebih panji ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
kalau bapak amar kerja malah yg di tolak apes ya,0
lawan menang mana,0
jangan teori kamu panji sekarang mulai pratek belum belum,0
tuh abang pandji,0
kini jilat ludah sendiri masih ingat kasus anggar ham,0
om mungkin ini bs di tag ke lumayan hibur siang ed u a u bd ed u b u,0
apa yg bisa harap dari yang gampang lupa kasus anggar ham,0
empat akan buat damping utk rencana uang bg pewirausaha baru,0
adalah jenis manusia yang inskonsisten antara kata dan buat masa lalu dan masa kini,0
jika semua wirausaha siapa yg jadi konsumen tuju wirausaha,0
tulis tarik tentang dan mari baca,0
akan pertama mereka akan buka kewirausahaan baru pos banyak pewirausaha baru,0
saya benar prihatin dengan mahasiswa dulu apa mereka dapat data yang benar saat ajar,0
pemikirin yg selalu negativ ed u a u bd ed u b u,0
dan nyata sama sama oportunis masa,0
koordinasi dari hati adalah harga mati bapak,0
yth kepala mohon segera klarifikasi temu lapang cc,0
tuju pa sekarang waktu pimpin dengan hati dengan kasih sudah tidak musim pimpin dengan bentak dan teriak,0
ide macam itu hanya semangat lulsan skolah jdi buruh,0
sudah ada yg cc ke om ed u a u bd ed u b u ed u a u bd ed u b u,0
dr kian byk program yg janji kira brp yg bs realisasi jk anda jd gubernur jangan krn nafsu jabat semua obral,-1
mantan menteri tidak apal ipm apa kata dunia ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a u be ed u b u a ed u a,0
wkwkwkwkwkwk aduh pedih nih,0
buahaahaa,0
besok nanti suru abang panji live striming dibbc london paling pemirsa bingung ngeliatnya tpi cba klu ahokdjarot yg omong,0
elektabilitas,0
siapa bilang emang bukan muslim kalau satu kenapa ada paslon muslim dan,0
di plot kaya apa tetep nggak bisa saing ko ahokdjarot situ baru batas rencana ahokdjarot ude kerja tong,0
biar kini kita harus bertanya kepada bapak presiden dan kapolri ini boleh diketawain tidak,0
awas jatuh,0
suruh stand up aj yg nganggur ed u a u bd ed u b u ed u a u bd ed u b u,0
dukung untuk jakarta maju dan bahagia warga,1
moga bisa singkir hoax kotak makan babi,0
sungguh sangat malu binti milu ed u a u bd ed u b u ad ed u a u bd ed u b u ad,-1
prof aniessandi lancar bicara rangkai puisi tapi gagal aplikasi wah bahaya untuk dki,-1
kualitas pantesan pecat pakde,-1
bapak ini mantan menteri yg tidak berik didik shame on you,-1
dlm kontek islam itu ranah didlm pagar untk muslim kalau mau,0
abang selalu bicara tenun bangsa itu tidak benar lihat saja video kampanye yg bedak agama ini,0
iya ya cuma segitu saja kualitas casing bgs isi rongsok sayang sungguh sayang,-1
makin ga respect sama yg pake isu agama buat iklan ed u a u bd ed u b u,-1
sudah wanita kristen pula orang prestasi kyk gin tidak akan bisa jadi pemimpin di jakarta bukan begitu bapak,0
abang nich abang saya bukan live di jakarta tapi turut saya dan adalah yang baik istri guru,1
demi bisa ikut aksi dan pilih gubernur muslim dukung aniessandi ini rela mudik dari sibolga,0
akan bungkam pemimpin minoritas lurah sus agama apa,0
hare gene masih bawa prbedaan agama itu kaum munarman eeh munafik paslon munafik ham mana ham,-1
jd bapak pake logika iklan ini jangan nikah pria mapan dan pria yg mau kerja keras tp pilih pria yg per,0
ohh satu gerbong dgn ya,0
rencana curang yg dahsyat taipan beli kotak suara penngganti kotak dari tps kp,0
sudah tidak respect sama abang,-1
alam kerja pecat menteri andapernah jd pemimpinn rakyat blom wooii buka buka,-1
keren nih iklan bikin sih sama cecunguk,0
gin doang kualitas sama atau ini cuma kerja tim sukses tanpa sepengatahuan paslon,0
seriusss bawa isu agama lain omong lain buat abang aniesnya mah what do you think,0
makan sambil duduk atau kalau paksa jongkok,0
hayo rasis lagi sudah terang terang rasis dan ga pro kebhinekaan sekarang juga sama,0
setelah tidak mampu menawarkan program kampanye akhir manfaat isu sara pd iklan,0
bapak bilang mau hilang kotak kotak mau satu lah branding bapak saja begini,0
karena kuasa ubah total masih mau pilih dia tentu tidak,-1
tidak mungkin salah data kan dia orang professor mantan rektor juga menteri,0
gk jubir gk paslon sma asbun ed u a u bd ed u b u ed u a u bd ed u b u a ed u a u bd ed u b u,0
terimakasih,0
cc mnjual otak demi ambisi sad,-1
harus begitu abang hahaaha,0
g punya progrmmm omm bs nya nyunyir sara,-1
tenun isu sara,0
tidak layak anda jd mimpi skr baru keiatan asli,-1
wa alaykumussalaam warohmatullohi wabarokaatuhu for jakarta jayakarta fathan mubiina,0
dulu kawan sekarang lawan,0
muslim pilih gubernur indonesia pilih gubernur,0
ya ampuuuuun ga salah iklan ky gin,0
cuma slogan tenun bangsa sdh robek karena ambisi cagub ga,-1
assalamu akaikum pagi twepks ini momen keren temu nelayan dlm latar pelangi,0
tenun bangsa bilang ke ya mulai sekarang jangan sebut tenun bangsa ga suai banget,-1
kereeeen di dukung ma kelompok yg ga suka ma presiden apa ga bahaya tu buat kakak,0
pantes pecat ama jokowi dlu ga ngerti apa alas dia djpecat sekarang tau deh,-1
program kok janji semua ya tepat,-1
beda agama siapa jakarta agama th cerai pemahaman cagubnya cetek sekal mau pimpin jakarta,-1
apakah ini bisa kategori sara kl iya kenapa kok ga di tegur ato kena sanksi ya apakah sara masih izin,0
asalamualaikum selamat pagi kawan sambut pagi dgn hati yg senang penuh semangat karena harap,0
bapak ini tarung agama ya sampai gitu banget kampanye nya,0
bego lo pada misal pilih no karena kita se iman ada yg salah dasar bawel,-1
sumpah ni norak banget kenapa jadi seperti ini panteslah copot jadi menteri tidak didik abang,-1
jual program buat dki bkn rasis fasis jangan bohongn warga hny u jd gubernur u c u fef u c u fef,-1
karir anda bkln stuck karna bawak isu agama di iklan politik tidak cocok jugak jadi dosen,-1
iklan ini akan tampar kalau beliau mau coba jadi capres r ingat bhinneka tunggal ika,0
stop sindir paslon lain dg hal negatif nyerempet bahaya buat putar ke dua semangat tebar positif,1
luar biasa tinggal betsejarah,0
iklan macam mana ini ed u a u bd ed u b u e,0
jngn janji bapak emang para petan di indonesia sbgi sumber sembako kasih barang murah asal janji saja,-1
jabat menteri bukan jabat karier tp jabat politis ada golkar pan ada konsekuensi politik,0
manusia ambisius licik dusta,-1
aniessandi janji sembako murah buat warga jakarta,0
wkwkwkwk artis therlalu lebay ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u,0
he he lucu ya abang,0
saya tambah tidak ngerti sm yg tittle nya dosen,0
taikers main fitnah setelah kini yg fitnah begini laku manusia yg tidak percay,0
analisa pintar namun miris jg aniessandi approve it kata inspiratif jd tidak arti dgn fakta ini,0
saya rela dia pilih jd gay ed u a u bd ed u b u,0
sampura sun dalam gerak ke an jika pimpin kata langkah tegak maju jalan semua gerak suai dia,0
sampura sun semenjak merdeka para pahala wan jadi uud pancasila bagai dasar negara nkri,0
bapak ke markas fpi dlm rangka cerdas onta kata jubirnya fpi g usah bubar spya kt tau bgmn org yg tidak sklh,0
ada kalimat beda agama di iklan ini saya singgung dengan iklan ini,0
iklan mantap bapak bgtu cerdas msyrkt dan umat mrk hrus sadar siapa yg pantas tidak pantas dan pantas,0
pantes pada akhir pecat dr menteri,-1
wow curang massive ktp aspal cc,0
mmg bapak jokowi benar teliti tidak main sm menteri model ginian bisa ancur brantakn,-1
asal beye senang saja dehhh,0
maklum cagub rasis kok bisa ubah jadi rasis gitu,-1
dan saya yakin ganti abang sule di tahun yg akan datang ed u a u bd ed u b u,0
abang dan bapak kok beda ya,0
beda agama terus kenapa apa kl agama a ato b terus pasti bagus jd gubernur,-1
omong islam eh yg di follow kaya gin ed u a u bd ed u b u,0
pasti ada yg tidak beres mikirnya kok repot sih simple kalau suara mesin mobil tidak enak oli harus ganti,0
nah arti saat ini ada yg perlu lurus ada yg salah dr nonmuslim sudah jelas salah bela pasti,0
lah betul maka harga b sinis kya gin banyak baca bapak,0
itu arti muslim itu baik adil sangat toleran dan sangat hormat abang harus sadar kalau ayah abang dumaki,0
kalau muslim tidak baik dan tidak adil abang tau lah apa yg jadi sm non muslim tp saat ini kan aman saja,0
hancur pulau n new tanjung priok,0
dan banyak ajar ya biar tua nya tdak sesat,0
kelas neger itu cina semua agama pula itu lumrah lho itu natural jd tidak usah minta dubela,0
kren jangan lindung di kata sara non muslim benar lalu lebih harap minta di utama,0
cerdas cuma batas mainin issue sara itu akan jadi boomerang buat dia,0
pasti beliau sadar betul karena islam mayoritas harus di utama non muslim harus paham itu,0
apa itu nyata dan dukung ormas yang intoleran ckckck,0
iklan ga didik bagai orang yang kata didik,-1
ohh luar biasa emang calon lo ini toleran banget emang mantan menteri kita ini,0
pantas anda d pecat presiden iklan kampanye anda sdah lihat bedak agama anda anti panc,-1
festival gagas cuma segitu doang,0
ini yg kutunggu siap,0
selain jd boneka jg sudah jd boneka lucu kaum ekstrimis misal fpi pokok demi,0
jd nginget lg dulu waktu sekolah pernah milih ketua kelas beda agama ga ya,0
wah jadi penasaran jangan anak di dalam diajarin ilmu sara gin sm bapak and tim hehehehe,0
jg koar mslh didik pdhal dlunya menteri yg pecat mstinya malu banget,-1
apa boleh kampanye di mesjid ni org ga tau atur,-1
untung bok g jd menteri didik g pake lama ya iso bubrah generasi muda indonesia ed u a u bd ed u b u a ed u a u bd ed u b u a,-1
nah dukung,0
ugh sedih lihat iklan ini bapak seriously how come bapak,0
apa bisa rajut tenun bangsa cuma rangkul yang sama agama,0
dgn video ini hina para pemimpin muda dari bagai agama dan suku yang libat ger,0
lucu mana ya apa sense of humor saya rusak ya ed u a u bd ed u b u a,0
untung saya ga pernah mimpi jd gubernur aniessandi ga bakal kasih ruang minoritas untung ga jd presiden,-1
ya tuhan yme masa iya iklan kampanye sampai gin,0
jd kalau buat iklan terus muji diri sndiri pintar peduli dll ga banyak guna nya karena nyata nya elu belum bikin apa,0
yupsss hrs ga sadar kalau diri sdg jadi golek oleh aniessandi aniessandi hanya butuh massa,0
ahokdjarot itu menang krn bukti kerja nya nyata rakyat dki banyak bantu elu ngemeng gusur fakta tepat banjir minim,1
jadi sapi juga akhir,0
jg buat org yg ngusung beliau kalau ikut pilpres lg bahaya buat kebhinekaan indonesia,0
betul dan tepat sekal,0
itu kata manis sang mantan biasa kalau belum mantan ya baik sj kalau sudah jd mantan ya begitu,0
apa ga tau dgn adik itu beda iman akibat tular jdnya,0
paslon satu pake daster,0
cara tidak langsung anda bunuh impi anak kaum minoritas untuk jadi orang pemimpin di negara ini,0
bapak kalian iklan kok norak sekal ya dangkal itu dlm politik ed u a u bd ed u b u,0
untungya bukan saya yg breaker your heart ya bu oops maaf lepas tidak boleh lihat yg sakit ed u a u bd ed u b u ed u a u bd ed u b u ed u a u bd ed u b u ed u a,0
akhir hilang integritas maka agama unt kampanye,-1
norak ex menteri kok kayak gin ya allah tuhan yme nyesel pernah kagum ed u a u be ed u b u a ed u a u bc ed u bf u bb u d u u fef,-1
jika bapak tahu iklan ini dan menyetujui biar sebar sungguh kurang rasa hormat saya bapak,-1
bagaimana nasib jargon kompetisi dengan santun ckkckck santun hanya jd topeng ya bapak bukan,0
indonesia ajar ajar org jadi rasis pantes onta sumbu pendek makin banyak,0
bikin iklan itu yg martabat dong masa kelas kamu nyata cupet pemikirannya,-1
biasa saja kali nama kampanye jangan lalu baper lah,0
jakarta ingin pimpin yang rasis whaaat kreatif apa kereotak ni iklan program nol racism,-1
ini tenun bablas itu sdrku warga dki sebar ke bnyk org luar sana bhw aniessandi sptnya tidak suk,0
mungkin bapak butuh ingat kembali warga dki bukan hanya muslim ga bijak bawa beda agama untuk,0
malam iseng,0
saya tidak sangka jd ancam serius pancasila sila ke sangat bahaya bg masa depan nkri,-1
tolak reklamasi kami pikirkn cara nya nanti ya e bos ajar kebut malam itu tidak baik ed u a u bd ed u b u,0
