"","text","is_kelas","sentimen_2","date"
"3588.content","saya sangat bangga calon petaha sangat salut buat contoh",1,1,"16/12/2016 11:45"
"3589.content","enak minta cuma klarifikasi kasus str fitnah habissan tidak boleh klarifikasi",-1,0,"16/12/2016 11:40"
"3590.content","sll ibu sabar pegang tidak nunggu antre sejak pagi n tetap semangat hanya mau bilang bapak",1,1,"16/12/2016 11:36"
"3591.content","lain kali mau ajar drama akting jangan soal doi antek freeport",-1,-1,"16/12/2016 11:34"
"3592.content","mendagri ahokdjarot henti sementara setelah cuti habis",0,0,"16/12/2016 11:29"
"3593.content","jangan takut pilih bapak",1,1,"16/12/2016 11:26"
"3594.content","gagas nobar final rakyat",0,0,"16/12/2016 11:22"
"3595.content","gas bapak",1,1,"16/12/2016 11:18"
"3596.content","izin capt thanks",0,0,"16/12/2016 11:11"
"3597.content","bagaimana tidak mau agresif mrk baru wacana ud laku hanya lipservice",-1,1,"16/12/2016 11:08"
"3598.content","muka beruk buniyani ya buiyani",-1,0,"16/12/2016 11:06"
"3599.content","ahokdjarot hanya cecunguk cilik antara mereka",-1,-1,"16/12/2016 11:04"
"3600.content","apa awak ni ahokdjarot tidak seronok sangat",-1,-1,"16/12/2016 11:00"
"3601.content","untung pilkada dki adlh paslon paslon cuma ahokdjarot bakal telak",-1,-1,"16/12/2016 10:57"
"3602.content","maju terus bapak ahokdjarot tuhan yesus berkat",1,1,"16/12/2016 10:54"
"3603.content","emang enak cuma orang bar bar doyan gaya kamu",-1,-1,"16/12/2016 10:52"
"3604.content","tetap pegang prinsip selalu andal tuhan job",1,1,"16/12/2016 10:49"
"3605.content","sulit apa tanya saya percaya jawab sudah bukti kerja",1,1,"16/12/2016 10:49"
"3606.content","janggal survei pilkada dki",0,0,"16/12/2016 10:48"
"3607.content","sok mau kritik kinerja bapak bapak kena batu",-1,0,"16/12/2016 10:48"
"3608.content","hingga saat mulyani belum laku obat bentur masalah biaya",0,0,"16/12/2016 10:47"
"3609.content","bro masih kenal bapak khairul",0,0,"16/12/2016 10:39"
"3610.content","salam",0,0,"16/12/2016 10:39"
"3611.content","bohong terus tiap bohong ingin tutup bohong lain terus paksa diri sbg sosok",-1,-1,"16/12/2016 10:37"
"3612.content","selamat sore sohib tweps mari kita lawan lupa ttg jahat saat mnjd plt gubernur jkt ikut",-1,-1,"16/12/2016 10:34"
"3613.content","jkt sorga dunia fuluznya brlimpah jangan sampai jkt dpeggang pra samun siap rmpok fuluz jkt wrga",-1,-1,"16/12/2016 10:31"
"3614.content","akrab sudah masa y abang sudah move on skrng abang dahnil dia sudah move on sudah berani hina",-1,-1,"16/12/2016 10:28"
"3615.content","rusuh waspada",-1,-1,"16/12/2016 10:25"
"3616.content","ya ktka masih dbayar mereka tetap mereka adil rasional tidak akn mau tmenin msuk pnjara",-1,-1,"16/12/2016 10:24"
"3617.content","bapak ahokdjarot hebat maju terus bapak",1,1,"16/12/2016 10:23"
"3618.content","peak kamu",-1,-1,"16/12/2016 10:21"
"3619.content","sabar bapak basuki tuhan sayang kpd orang sabar",1,1,"16/12/2016 10:15"
"3620.content","semangat ahokdjarot saya percaya anda orang baik tidak munafik",1,1,"16/12/2016 10:13"
"3621.content","semangat bapak smga selalu berik lancar",1,1,"16/12/2016 10:11"
"3622.content","temu sosial media benar qur an dusta nista",-1,-1,"16/12/2016 10:05"
"3623.content","untung presiden bukan saya saya gilas semua anasir jahat tidak demokrasi rusak",-1,-1,"16/12/2016 10:04"
"3624.content","saya tidak ragu visi misi ahokdjarot jakarta sekarang beeuuudaaa jobs",1,1,"16/12/2016 10:01"
"3625.content","sukses bapak bapak ahokdjarot malam tuhan berkat",1,1,"16/12/2016 9:57"
"3626.content","lae sukses mana",1,1,"16/12/2016 9:56"
"3627.content","fb disalahin apalg ahokdjarot mikir pake dengkul",-1,0,"16/12/2016 9:55"
"3628.content","wahhh",0,0,"16/12/2016 9:54"
"3629.content","sidang ikut jangan nangis ya malu",-1,-1,"16/12/2016 9:52"
"3630.content","saya muslim saya maaf semoga kemudian hari bapak ahokdjarot lebih hati kata saran tegas bukan brrti harus sembarang",1,1,"16/12/2016 9:52"
"3631.content","sekal tidak punya percaya diri hadap",-1,0,"16/12/2016 9:52"
"3632.content","horas salam damai pilih boleh beda namun tuju kita demi jakarta makin baik",0,0,"16/12/2016 9:51"
"3633.content","saya doa bapak anung manfaat buat keluarga sifat turun anak",1,0,"16/12/2016 9:47"
"3634.content","emang mulut isi hoax cuma ngaku masa suruh bilang apa coba ckckck",-1,-1,"16/12/2016 9:47"
"3635.content","kita orang batak debat berkah asal jangan musuh horas lae",0,0,"16/12/2016 9:46"
"3636.content","baca tweet anda bung mulut perempuan isi hoax",-1,0,"16/12/2016 9:45"
"3637.content","emang dia perempuan emang lain cetus ide cuma dia",0,0,"16/12/2016 9:43"
"3638.content","saya tidak rasa tipu lae lae rasa demikian ya lae lae kalian",-1,0,"16/12/2016 9:42"
"3639.content","tadi anda bilang mulut perempuan bukan",0,0,"16/12/2016 9:41"
"3640.content","kita anak pesantren tidak terima tulis pesantren teroris maksud apa",-1,0,"16/12/2016 9:40"
"3641.content","y anda ngerti statment anda blg abang dahnil kl dia ciut ktm ahokdjarot",-1,0,"16/12/2016 9:39"
"3642.content","debat ngundang tv semua undang tidak datang tidak kualitas",-1,0,"16/12/2016 9:38"
"3643.content","tidak usah laden abang memang mereka ulah demikian membully panas manasi",-1,0,"16/12/2016 9:37"
"3644.content","ya tiap orang brpendapat mrasakan beda dahnil rasa demikian ya dia",0,0,"16/12/2016 9:36"
"3645.content","lagu bapak jangan pernah serah jangan putus asa",1,1,"16/12/2016 9:35"
"3646.content","semua baik era bapak jokowi maupun dia prakarsa saya puas",1,1,"16/12/2016 9:34"
"3647.content","sore bapak bagaimana nasib rumah susun tanah merah jakut masih belum ubah sampai sekarang",-1,-1,"16/12/2016 9:33"
"3648.content","anak sby kata prajurit mental kaya orang jantung ya lemah agussylvi agussylvi ujung pasti php",-1,0,"16/12/2016 9:31"
"3649.content","makan tidak haram",0,0,"16/12/2016 9:29"
"3650.content","debat kemarin salah data",-1,0,"16/12/2016 9:28"
"3651.content","tuju etika bertamu baik benar semoga lae tetap kritis prinsip jangan beda disosmed dikenyataan",1,0,"16/12/2016 9:27"
"3652.content","kenapa mnc news berita selalu pojok dendam pendam cabut rumah",-1,0,"16/12/2016 9:27"
"3653.content","bagaimana kualitas ahokdjarot anda bela",0,0,"16/12/2016 9:24"
"3654.content","iya spy anda tahu datang saya anda bapak pasti saya sambut ramah layak tamu etik",0,0,"16/12/2016 9:22"
"3655.content","hebat hukum neger bung smua balik kita orang kecil cuma main",-1,0,"16/12/2016 9:20"
"3656.content","sekarang anda lihat bapak hati nurani anda bela bagaimana bukan hny sekedar fitnah sudah sakit",-1,0,"16/12/2016 9:18"
"3657.content","turut saya ahokdjarot bukti korupsi bukan cuma kata dia pasti sudah rompi orange simpel",1,1,"16/12/2016 9:17"
"3658.content","jawab atas air mata nota bela oleh alisia ismael edited by by",0,0,"16/12/2016 9:16"
"3659.content","situ abis fitnah saya suruh saya bukti ahokdjarot tidak korupsi bukan minta maaf astagfirullah",-1,0,"16/12/2016 9:15"
"3660.content","bukti kl ahokdjarot tidak korupsi",0,0,"16/12/2016 9:14"
"3661.content","kamu datang saya pasti tarik bila ingin lihat reaksi saya saya sambut penuh hormat pasti tamu",0,0,"16/12/2016 9:13"
"3662.content","hal nyata bela sampa kepada majelis hakim adalah bohong besar",-1,-1,"16/12/2016 9:13"
"3663.content","setelah bohong maka sangat benar jika pasca sidang perdana kemarin",-1,-1,"16/12/2016 9:12"
"3664.content","sehingga tidak bijaksana lebih apabila hubung antara saudara bapak m jusuf",-1,-1,"16/12/2016 9:12"
"3665.content","sampa visi misi tenang yakin detilkan solusi rinci yakin diri bhw anda ngerti masalah ibu kota gbu",0,0,"16/12/2016 9:11"
"3666.content","bukti saya terima amplop tidak arti anda sudah fitnah astagfirullah",-1,0,"16/12/2016 9:11"
"3667.content","saya hanya pernah lihat sangkut waktu pamakaman isteri paman saya andi baso amir ibu angkat saudara",0,0,"16/12/2016 9:11"
"3668.content","akhir bongkar bohong saat sampa bela sidang",-1,-1,"16/12/2016 9:10"
"3669.content","bohong setelah andy herry rupa keponakan jend purn m jusuf klarifikasi",-1,-1,"16/12/2016 9:10"
"3670.content","saya bukan buzzer btw pas ketemu langsung berani koar koar kaya sosmed tidak lae apa ciut barang",-1,-1,"16/12/2016 9:09"
"3671.content","geraman publik ketika gaya bicara bata bata sambil mewek sebut bahwa",-1,-1,"16/12/2016 9:08"
"3672.content","selain mewek rengek nyata ketika adil undang reaksi keras bagai belah pihak",-1,-1,"16/12/2016 9:08"
"3673.content","namun setelah kasus sampai adil ketika sidang kemarin tidak suai duga publik belum",0,0,"16/12/2016 9:06"
"3674.content","sebab selain rupa partai dukung pilkada dki jagung salah satu kader nasdem yakni hm prasetyo",0,0,"16/12/2016 9:06"
"3675.content","kata sudah lama waktu urus ups waktu belum benci beneran tidak",0,0,"16/12/2016 9:05"
"3676.content","tidak rasa cemas khawatir sedikit diri sekalipun tetap bagai sangka",0,0,"16/12/2016 9:05"
"3677.content","lisan ugal ugalan it",0,0,"16/12/2016 9:04"
"3678.content","lucu ni buzzer lumayan dpt amplop",-1,0,"16/12/2016 9:04"
"3679.content","bapak tolong tindak ormas sudah resah masyarakat",0,0,"16/12/2016 9:03"
"3680.content","saya trsinggung tuduhn saudara ayat digunakn ut pecah belah rkyt bragama apa politikus apa saudara mnuduh orang islam",-1,-1,"16/12/2016 9:01"
"3681.content","apa elite ungkap jangan hny pion tumbal kasihan keluarga",-1,0,"16/12/2016 8:58"
"3682.content","ya ahokdjarot kamu sewot inkar dia dosa bukti elu dosa benerkan ibu",-1,-1,"16/12/2016 8:58"
"3683.content","kasih tuhan panjang jalan bapak",1,1,"16/12/2016 8:56"
"3684.content","jabat publik punya komitmen antikorupsi pst saya dukung termsk bapak ktk kasus ups dulu fakta kami salah",-1,-1,"16/12/2016 8:55"
"3685.content","kata gusdur slalu hati kaum minoritas",0,0,"16/12/2016 8:54"
"3686.content","tidak cagub layar kaca",-1,0,"16/12/2016 8:53"
"3687.content","maju terus bapak ahokdjarot saya warga jatim iri ma dki punya pemimpin sperti anda",1,1,"16/12/2016 8:51"
"3688.content","jasmev apa",0,0,"16/12/2016 8:50"
"3689.content","relawan program ahokdjarot perang hadap narkoba",0,0,"16/12/2016 8:50"
"3690.content","ya cocok kepala proyek sibos ahokdjarot",0,0,"16/12/2016 8:48"
"3691.content","debat emosi",0,0,"16/12/2016 8:46"
"3692.content","elektabilitas gov wakil gov ahokdjarot saiful hidayat versi lsi naik kenapa faktor internal gov ahokdjarot",1,1,"16/12/2016 8:46"
"3693.content","ssstttt sari roti punya rasa baru",0,0,"16/12/2016 8:45"
"3694.content","tidak malu dah tukang bohong kamu",-1,-1,"16/12/2016 8:44"
"3695.content","jakarta lebih baik jika pimpin oleh ahokdjarot ahokdjarot buah harap oleh raka",1,1,"16/12/2016 8:43"
"3696.content","cuma bohong merek mana smartsystem pasang masih banyak lampu mati minggu",-1,-1,"16/12/2016 8:42"
"3697.content","akun harus blok dia bukan kristen atau katholik provokator jahat ingin pecah belah",-1,0,"16/12/2016 8:41"
"3698.content","kampret saya banget peluk bapak sambil elus punggung tai ngetik gin saya nangis",1,1,"16/12/2016 8:39"
"3699.content","aji seperti masyarakat kudus",0,0,"16/12/2016 8:36"
"3700.content","untung kmrn bapak masih sopanbngt mnrtq serang mslalu kompas beliau smsekali tdkserang aniessandi",1,1,"16/12/2016 8:36"
"3701.content","semangat bapak ahokdjarot ahokdjarot",1,1,"16/12/2016 8:35"
"3702.content","lurus coba tuker pake kacamata rakyat afdol",-1,-1,"16/12/2016 8:34"
"3703.content","elektabilitas tingkat maaf komentar ahokdjarot",0,0,"16/12/2016 8:33"
"3704.content","antara pesan jilat beda tipis",-1,-1,"16/12/2016 8:32"
"3705.content","iya khan burung sangkar",-1,0,"16/12/2016 8:30"
"3706.content","semangatd bapak",1,1,"16/12/2016 8:30"
"3707.content","nanti sudah kayak patrio baru mewek mint maaf",-1,-1,"16/12/2016 8:29"
"3708.content","baca sore",0,0,"16/12/2016 8:26"
"3709.content","apakah bukti atau kamu cmn fitnah benci",-1,0,"16/12/2016 8:24"
"3710.content","semoga program baik lanjut bahkan lebih baik bila ahokdjarot ahokdjarot pilih",1,1,"16/12/2016 8:16"
"3711.content","sabar bapak doa kami bapak ahokdjarot tetap strong lawan maling budget baik dki atau kelak r atau r",1,1,"16/12/2016 8:16"
"3712.content","tanggung amat buka",0,0,"16/12/2016 8:12"
"3713.content","kalah ahokdjarot kinerja bukan sara",-1,0,"16/12/2016 8:11"
"3714.content","foto waktu bapak bekas rumah abang pas pindah rumah baru",0,0,"16/12/2016 8:10"
"3715.content","indah beda",0,0,"16/12/2016 8:07"
"3716.content","rakyat nonton debat antara ahokdjarot",0,0,"16/12/2016 8:02"
"3717.content","pasti by bukan orang bodoh t",1,0,"16/12/2016 8:01"
"3718.content","maju terus abang cita cita mulya anda senantiasa bawa menang",1,1,"16/12/2016 7:58"
"3719.content","pju leluasa monopoli dangn satu merek",0,0,"16/12/2016 7:56"
"3720.content","mungkin situ letak menang banding unsur agama unsur agama",-1,0,"16/12/2016 7:52"
"3721.content","makanya jangan suka bohong bohong orang pake satelit sksd mcm",-1,-1,"16/12/2016 7:51"
"3722.content","sammy simorangkir ahokdjarot islam saya pilih dia",0,0,"16/12/2016 7:47"
"3723.content","ampun para ikut cina kontol bapa sebab mereka tidak tahu apa buat",-1,-1,"16/12/2016 7:47"
"3724.content","doa lancar sidang semoga benar ungkap segera kamu sepakat please ya",1,1,"16/12/2016 7:45"
"3725.content","jaga satu bangsa fitnah",0,0,"16/12/2016 7:43"
"3726.content","pikir cerdas lihat realitas",0,0,"16/12/2016 7:41"
"3727.content","ya makanya dukung relawan hrs hati suatu sya lht kcenderungan mrk pakai cara koto",0,0,"16/12/2016 7:40"
"3728.content","doa harap tulus driver buat bapak",1,1,"16/12/2016 7:39"
"3729.content","bntr bapak disamperin tim sukses minta balikin kaos",-1,-1,"16/12/2016 7:38"
"3730.content","balas tanya soal dewi persik",0,0,"16/12/2016 7:37"
"3731.content","betul kadang dukung maen ngshare tanpa lihat dulu isi cara spt cr kecut",-1,0,"16/12/2016 7:37"
"3732.content","kena imbas bapak",1,1,"16/12/2016 7:35"
"3733.content","eluh takut kalah kapir bawa ayat quran tidak waktu n tempat",-1,-1,"16/12/2016 7:33"
"3734.content","baik bapak yomaann",1,1,"16/12/2016 7:33"
"3735.content","kaos biru sungguh",-1,0,"16/12/2016 7:31"
"3736.content","selain elektabilitas turun survei",0,0,"16/12/2016 7:30"
"3737.content","mendagri janji henti sementara",0,0,"16/12/2016 7:27"
"3738.content","orang orang kurang piknik mereka tidak layak hidup indonesia",-1,-1,"16/12/2016 7:25"
"3739.content","please bantu adek lahir tanpa mata hub ig cakbudi",0,0,"16/12/2016 7:23"
"3740.content","saya tunggu punah massal metromini rombeng transportasi sampah lain",-1,-1,"16/12/2016 7:22"
"3741.content","waduch baju jual ngena banget baju besaran bapak bapak mak jleeebbb",-1,0,"16/12/2016 7:20"
"3742.content","jwb",0,0,"16/12/2016 7:19"
"3743.content","aura begitu gelap buru sumgkem mohon mf sm bapak sja belum ajal jemput insyaf",-1,0,"16/12/2016 7:17"
"3744.content","ingat karma ya smg limpah ruah utkmu pasang ava tidak suai diri sendiri bicara baik",-1,0,"16/12/2016 7:15"
"3745.content","dukung junjung kayak kotor mulut",-1,-1,"16/12/2016 7:13"
"3746.content","semangat bapak mudah mulut bapak tidak jaga selalu keluar kata bakal bahan buat ngelaporin bapak",1,1,"16/12/2016 7:12"
"3747.content","begini alas diri kaskus dukung",0,0,"16/12/2016 7:11"
"3748.content","bahkan tahu masih banyak peremuan korban kdrt dia rela rumah nas bikin program perlindunganny",1,1,"16/12/2016 7:09"
"3749.content","bapak kerja tanpa pamrih pikir rakyat kecil",1,1,"16/12/2016 7:08"
"3750.content","bnyk progrm perempuan buat mulai didik sehat ekonomi dll yy perempuan jkt butuh",0,0,"16/12/2016 7:06"
"3751.content","perempuan sudah sejak awal adalah produktif paham bikin program aktualisasi",0,0,"16/12/2016 7:03"
"3752.content","mau nangis nonton video",1,1,"16/12/2016 6:58"
"3753.content","mungin bantu ask kenapa belum masjid saat cuma mushola",0,0,"16/12/2016 6:57"
"3754.content","dukung jangan cuma fitnah terus agussylvi tetap cinta les",-1,0,"16/12/2016 6:56"
"3755.content","sedih lihat ibu susu kucil ruang tidak layak jokowi sudah bikin atur pergub",1,1,"16/12/2016 6:55"
"3756.content","tolong kasih tau paslon lain masyarakat butuh hati bukan debat agussylvi nomor",-1,-1,"16/12/2016 6:53"
"3757.content","affirmative action guna lindung maju perempuan laku nyata pro",1,1,"16/12/2016 6:52"
"3758.content","tahu rasa banyak bukti kini mereka dukung periode yu",1,1,"16/12/2016 6:50"
"3759.content","bapak ahokdjarot tidak pernah masalahin pribadi malah bapak aniessandi nyudutin bapak tentang visi misi bapak",1,1,"16/12/2016 6:48"
"3760.content","zonk jangan takut bui tetap beken tolong y abang ipul bui zonk hap dijag",-1,-1,"16/12/2016 6:47"
"3761.content","sikap saya suka dik ahokdjarot mrk masa bodoh cibir orang lain lbh bnyk tidak cari apresia",1,1,"16/12/2016 6:41"
"3762.content","saya bapak jawab bangun fisik manusia mudah manusia manusia bukan onggok smata",-1,0,"16/12/2016 6:40"
"3763.content","saya memang bukan warga jakarta saya dukung anda maju terus bapak ahokdjarot penting yakin alang minggir dewe",1,1,"16/12/2016 6:37"
"3764.content","andai saya kemarin saya serang aniessandi soal dewi persik parah mana maki koruptor atau santun suruh dp ibu",-1,0,"16/12/2016 6:34"
"3765.content","lepas mu sebut tidak undi bapak tidak apa asal serta projek mu mu takut tu residen kurang tanding",0,0,"16/12/2016 6:33"
"3766.content","mu guna misal tu orang lain pujuk residen spy serta seru mu usaha naik taraf hidup residen",0,0,"16/12/2016 6:31"
"3767.content","upaya dorong bumd bangun sejahtera masyarakat dki jakarta",0,0,"16/12/2016 6:30"
"3768.content","semalem tinggal part nyanyi ya masih lihat bapak selalu keren jawab",1,1,"16/12/2016 6:30"
"3769.content","make it simple tidak suka sm jangan pilih kl dia keplilih tidak suka silah keluar jakarta",1,1,"16/12/2016 6:27"
"3770.content","orang hilang benny lumingkewas cuma kulitagakcoklat rambthitamuban batikungu jaket abu biru tlsn nestle supplychai",0,0,"16/12/2016 6:27"
"3771.content","sodorin",0,0,"16/12/2016 6:17"
"3772.content","cengeng",-1,-1,"16/12/2016 6:14"
"3773.content","semangat bapak tnjukkan pda msyarakt loq bapak bsa mmpu mmpin jkt sukses",1,1,"16/12/2016 6:11"
"3774.content","tetap maju n fight ahokdjarot tah dki lebih baik tang kualitas diri sudah ruji setelah lihat dki",1,1,"16/12/2016 6:06"
"3775.content","masalah cabai bawang siap partner",1,1,"16/12/2016 6:06"
"3776.content","lo cepat atau lambat bakal masuk sel orang stress ngapain diurusin",-1,-1,"16/12/2016 6:01"
"3777.content","lsi bayar oleh doa para dukung agar lsi lembaga percaya rakyat",-1,-1,"16/12/2016 5:56"
"3778.content","kg sabu asal cina sita balik lukis cina ngahok adalah ancam",-1,-1,"16/12/2016 5:54"
"3779.content","bahkan dana operasional lebih selalu kembal oleh p",1,1,"16/12/2016 5:52"
"3780.content","makanya banyak ngamuk om",-1,-1,"16/12/2016 5:51"
"3781.content","maju terus ahokdjarot air mata mu masalah buat mereka jujuran takut para maling dki jangan perberubah",1,1,"16/12/2016 5:49"
"3782.content","jogetttt selalu bahagia",1,1,"16/12/2016 5:46"
"3783.content","mantap bapak setelah gubernur langsung presiden bapak agar daerah lain maju jang",1,1,"16/12/2016 5:43"
"3784.content","wujud adil sosial pemimpinnya siapa dulu gubernur dulu mampu hanya",1,1,"16/12/2016 5:41"
"3785.content","doa kami bapak ahokdjarot",1,1,"16/12/2016 5:33"
"3786.content","kaji jum at tuhan bs turun hidayah lwt apa sj ppsu sampai acara pinter terknl gara",1,1,"16/12/2016 5:31"
"3787.content","bapak dua gubernur wagub dki priode lanjut maka ruang korupsi sempit semoga bapak gubernur wagub",1,1,"16/12/2016 5:25"
"3788.content","masalah utama nama",-1,-1,"16/12/2016 5:22"
"3789.content","bapak bagaimana salahin siapa",0,0,"16/12/2016 5:21"
"3790.content","ahokdjarot jharot maju terus bapak",1,1,"16/12/2016 5:18"
"3791.content","paslon banyak janji manis sedang bnyk konsep mikir tidak kerja dki butuh tidak kerja bukti",-1,1,"16/12/2016 5:16"
"3792.content","kemarin uji berat buat bapak ahokdjarot tuhan tau mana baik mana buruk saya medukung bapak djrot",1,1,"16/12/2016 5:12"
"3793.content","suara semangat slalu belakang bapak",1,1,"16/12/2016 5:08"
"3794.content","masuk bapak tiap lurah sedia mesin fotocopy tidak susah nyari tempat motokopi",0,0,"16/12/2016 5:06"
"3795.content","saya selalu dukung anda bapak",1,1,"16/12/2016 5:06"
"3796.content","bikin ktp dll sekarang cukup satu pintu lurah tidak perlu mondar mandir camat dukcapil",1,1,"16/12/2016 5:05"
"3797.content","usaha baik ayan bagi masyarakat mulai jam bapak lanjut gubernur sudah sangat baik",1,1,"16/12/2016 5:03"
"3798.content","sholat gih tidak nambah dosa jam",-1,0,"16/12/2016 4:59"
"3799.content","mungkin bapak perlu berpendapat",0,0,"16/12/2016 4:57"
"3800.content","hina agama konco bikin sinetron minta kasihan",-1,-1,"16/12/2016 4:53"
"3801.content","kemaren sinetron tangis ahokdjarot angkat nonton tidak wjwkwjj",-1,-1,"16/12/2016 4:52"
"3802.content","sebelah rada kampung cara bicara nora",-1,-1,"16/12/2016 4:51"
"3803.content","pake sempak pikinik gih",-1,-1,"16/12/2016 4:51"
"3804.content","barusan baca tweetnya bapak jam debat dki live kompas tv arti cuma tayang match ya",0,0,"16/12/2016 4:50"
"3805.content","lo ngaku punya agama laku tidak wajar persis hantu kurang makan enak",-1,0,"16/12/2016 4:49"
"3806.content","bapak ahokdjarot habis cuti langsung jabat sd oktober walaupun sidang mungkin masih langsung terus",0,0,"16/12/2016 4:47"
"3807.content","tidak penting bacot lo penting",-1,-1,"16/12/2016 4:46"
"3808.content","kamu tidak punya agama ya wajar",-1,0,"16/12/2016 4:44"
"3809.content","harus bapak ahokdjarot tidak henti sementara",1,1,"16/12/2016 4:44"
"3810.content","anak hantu ngoceh sok bela agama preeeet",-1,0,"16/12/2016 4:43"
"3811.content","media sampah semua baca pasuk jamban taik",-1,-1,"16/12/2016 4:43"
"3812.content","tidak urus ama ahokdjarot mau gubernur dia nista alquran baru urus",-1,-1,"16/12/2016 4:43"
"3813.content","bagaimana bapak",0,0,"16/12/2016 4:35"
"3814.content","hampir taon jakarta pimpin tidak bgtu asa bangun tngan ahokdjarot br thn sudah rasa ubah",1,1,"16/12/2016 4:32"
"3815.content","bapak jalan dpn telkom prumpung s aspd dkt gto pulomas berjelombang bnyk lobang",0,0,"16/12/2016 4:31"
"3816.content","air mata buaya",-1,-1,"16/12/2016 4:27"
"3817.content","tetap kerja bapak meski kadang tidak pernah lihat",1,1,"16/12/2016 4:24"
"3818.content","wujud misi visi bapak sudah wujud periode lanjut terus periode arah jakarta maju",1,1,"16/12/2016 4:23"
"3819.content","nemu buku tentang bapak pus akhir tidak pinjem bawa pulang",0,0,"16/12/2016 4:21"
"3820.content","wajib hukum pakar ahokdjarot harus henti sementara gubernur",-1,-1,"16/12/2016 4:19"
"3821.content","what nemu group",0,0,"16/12/2016 4:17"
"3822.content","smngt ya bapak n demi tuhan n masyrkt sygi bapak kebnran m keadiln akn brpihak jangan mnyerah ahokdjarot dm msyrkt dki sukses sllu",1,1,"16/12/2016 4:16"
"3823.content","lsi denny ja versus kepada bantu",0,0,"16/12/2016 4:16"
"3824.content","air mata ahokdjarot tidak siasia sangat arti demi bersih jkt kotor kurup maju",1,1,"16/12/2016 4:13"
"3825.content","kerja sejahtera masyarakat jakarta",1,1,"16/12/2016 4:12"
"3826.content","tidak hadir pasti anak singkong",-1,0,"16/12/2016 4:11"
"3827.content","jangan lupa abang teddy harus publikasi harus pendam",0,0,"16/12/2016 4:11"
"3828.content","bom ledak makar pecah kudeta kritik polisi intelijen tidur cegah bilang rekayasa bela",0,0,"16/12/2016 4:09"
"3829.content","maju terus bapak",1,1,"16/12/2016 4:09"
"3830.content","erti sidang buka macam media bagi",0,0,"16/12/2016 4:06"
"3831.content","iya ava pake simbol nama tuhan ucap luar biasa keji",-1,0,"16/12/2016 4:06"
"3832.content","saya pokus ava dia tidak suai omngan dia bntuk fitnah ckckc lapor",-1,0,"16/12/2016 4:05"
"3833.content","semangat terus bapak ahokdjarot jangan pantang meyerah",1,1,"16/12/2016 4:04"
"3834.content","ikutin terus orang kafir sampai pinggir neraka",-1,-1,"16/12/2016 4:02"
"3835.content","tetap semangat rakyat indonesia dukung mu bapak ahokdjarot jangan sampai pemerintahan bapak ahokdjarot emban hilang",1,1,"16/12/2016 4:00"
"3836.content","tente om saya muslim tetangga saya muslim saya nasrani kami beda agama satu yakin bapak ahokdjarot baik sj",1,1,"16/12/2016 3:58"
"3837.content","nangis orang gabisa mikir dia sudah kerja mati tidak pilih kasih tuduh nista",1,1,"16/12/2016 3:57"
"3838.content","yahan sj tidak ngoceh spt mulut banci tidak pantes anggota dewan hrs punya wibawa ngejek",-1,-1,"16/12/2016 3:56"
"3839.content","harga sembako stabil jakarta oleh",1,1,"16/12/2016 3:55"
"3840.content","tidak saya pilih tidak pilih bijak dia soal giant wall reklamasi pilih bijak besar apa pilih",0,0,"16/12/2016 3:54"
"3841.content","lihat dulu sambil nyatet program sampa modifikasi dikit buat debat kpu nanti",0,0,"16/12/2016 3:51"
"3842.content","usul selain fans sosialita banyak kunjung komunitas warga marginal seperti ibu donasi rp ribu",0,0,"16/12/2016 3:50"
"3843.content","bapak salam jari",1,1,"16/12/2016 3:49"
"3844.content","anak jakarta sehat gizi",0,0,"16/12/2016 3:48"
"3845.content","kalah strategi jawab atau papar tanya debat",-1,-1,"16/12/2016 3:47"
"3846.content","saya ahokdjarot ahokdjarot",1,1,"16/12/2016 3:41"
"3847.content","mumpung hari jumat ayo cagub saling puji saing bapak",0,0,"16/12/2016 3:41"
"3848.content","survei lsi elektabilitas basuki ahokdjarot lonjak",0,0,"16/12/2016 3:39"
"3849.content","tuhan beri hidayah masok islam apa ya mereka teriak",0,0,"16/12/2016 3:38"
"3850.content","kerangkeng se se nista agama sebernarnya bapak getah",-1,1,"16/12/2016 3:37"
"3851.content","juang makmur masyarakat",1,1,"16/12/2016 3:34"
"3852.content","setelah berik testimoni dukung sammy simorangkir nyanyi bapak",1,1,"16/12/2016 3:31"
"3853.content","politik tidak urus agama denger kata agussylvi dur",-1,0,"16/12/2016 3:31"
"3854.content","jadwal adik kandung ahokdjarot kapan bapak basuri",0,0,"16/12/2016 3:30"
"3855.content","hari resmi mrt sungaibuloh semantan semoga jkt segera mrt sukses selalu y",1,1,"16/12/2016 3:29"
"3856.content","angkat smpai mau ngocokin anu siahok",-1,-1,"16/12/2016 3:28"
"3857.content","tetap semangat bapak jakarta masih perlu bapak",1,1,"16/12/2016 3:27"
"3858.content","buat saya bapak adalah super hero",1,1,"16/12/2016 3:25"
"3859.content","biarpun bapak gubernur cuti ayan lurah kby lama masih tetap baik salut",1,1,"16/12/2016 3:25"
"3860.content","ahokdjarot",0,0,"16/12/2016 3:23"
"3861.content","semangat bapak orang seperti biasa tidak seperti bapak maka pepatah cocok",1,1,"16/12/2016 3:23"
"3862.content","hati min jangan dimaenin sara kaya gin ajar kasus",0,0,"16/12/2016 3:22"
