,text,is_kelas,sentimen_1,date
5933.content,cuma jt an hellaaw dia tau tidak umr brp,-1,-1,22/12/2016 18:14
5934.content,keren boleh  minta kaos  abang,1,1,22/12/2016 17:54
5935.content,gilaaa  pesta pora rupa,-1,0,22/12/2016 17:49
5936.content,paling nanti lari  mana mana ya abang,-1,0,22/12/2016 17:22
5937.content,dank ketika jadi usak satu  sembunyi  balik fatwa mu,-1,0,22/12/2016 17:18
5938.content,maklum cagub magang mohon erti brow dia cuma gembira pilkada spy rame asa pilpres,-1,-1,22/12/2016 17:07
5939.content,astaga pa  sdh dewasa dah punya anak mayor purn  cagub dki masa masih  emon,-1,-1,22/12/2016 16:38
5940.content,tuhan tidak  diam azhab nanti mereka,-1,0,22/12/2016 16:27
5941.content,jangan  maling donk,-1,0,22/12/2016 16:11
5942.content,moga bunda ani selalu doa abang agussylvi  pimpin dki sukses ya abang,1,1,22/12/2016 15:58
5943.content,bro coba ingat laku fpi kepada alm gusdur jangan lupa sejarah,-1,0,23/12/2016 23:59
5944.content,panggung monolog,-1,-1,23/12/2016 23:56
5945.content,kelak jika ketemu   bicara  tatar gelombang getar  diri sama ibu sudah,0,0,23/12/2016 23:43
5946.content,wiranto  rais megawati hadir gk tum,0,0,23/12/2016 23:33
5947.content,lihat   ngomongnya  manis kesan jambu colek ma,-1,-1,23/12/2016 23:07
5948.content,moga kalau debat pake bhs sunda kowe tidak kabur  takut konangan isi otak besar apa,-1,-1,23/12/2016 22:49
5949.content,sudah  hedeh,-1,-1,23/12/2016 22:23
5950.content,tidak  smua rkyat jkt,1,1,23/12/2016 21:05
5951.content,posko menang relawan  agussylvi agussylvi menteng jakpus,0,0,23/12/2016 20:52
5952.content,semua lapis warga dki simpati sama agussylvi,1,1,23/12/2016 20:25
5953.content,jeng jk  pilih tidak  tangis  airmata  rakyat jakarta,1,1,23/12/2016 20:10
5954.content,masuuk perlu  kembali  bahasa indonesia  baik  benar,0,0,23/12/2016 19:49
5955.content,kamu kan  suruh baca  article sudah belum,0,0,23/12/2016 19:13
5956.content,debat ayo agussylvi  ngmpet,-1,-1,23/12/2016 19:12
5957.content,ahokdjarot apa hebat,-1,0,23/12/2016 18:50
5958.content,karisma abang  emang mirip bgt bapak,1,1,23/12/2016 18:28
5959.content,abang  emang  paling suka warga jakarta moga jd pemimpin besar kyak bapak,1,1,23/12/2016 18:23
5960.content,rekam jejak  buruk  tidak malu ya pls jdi  pemilih rasional,-1,-1,23/12/2016 18:17
5961.content,ori gk  proker jngn,-1,-1,23/12/2016 18:11
5962.content,ayo coblos tidak agussylvi agussylvi sama pkl  jakarte,1,1,23/12/2016 18:09
5963.content,lihat sadar kamera kaya  nyimak   maen hp update status,0,0,23/12/2016 17:53
5964.content,presiden  rukun ya,0,0,23/12/2016 17:38
5965.content,rindang  indah sama kalender relawan  agussylvi agussylvi,0,0,23/12/2016 17:24
5966.content,kasih tau   sby tidak dateng psti   ya,-1,0,23/12/2016 17:22
5967.content,ciuz bhinneka dikemanain,-1,-1,23/12/2016 17:16
5968.content,sebenernya saya males omong sama anak kecil  tidak tahu apa apa,-1,0,23/12/2016 17:14
5969.content,jakarta maju sama agussylvi,1,1,23/12/2016 17:07
5970.content,ayo bantah kultwit laskar cikeas,-1,-1,23/12/2016 16:58
5971.content,assalamualaik nama kamu  kayak cacing panas ngomongnya  kayak anak kecil,-1,0,23/12/2016 16:55
5972.content,kalau sby  ahli strategi tidak calon   tuju besar lain pilkada pasti aman  rukun bapak,-1,-1,23/12/2016 16:54
5973.content,kita satu jadi satu  nomer satu,1,1,23/12/2016 16:51
5974.content,ahoker  kalau tidak tukang fitnah tukang black campaign atau tidak tukang nge judge,-1,0,23/12/2016 16:47
5975.content,skalian bahasa batak dong om agussylvi ms bahasa sunda,0,0,23/12/2016 16:40
5976.content,tambah wawas untk cagub bicara data jangan jual kecap,0,0,23/12/2016 16:39
5977.content,satu dukung banyak kawan,1,1,23/12/2016 16:38
5978.content,sangka apa dulu,0,0,23/12/2016 15:57
5979.content,coba tanya  beliau,0,0,23/12/2016 15:47
5980.content,saya  sempet nangis wktu lihat deklarasi nyalon cagub terus nangis min  yha  literally or,-1,-1,23/12/2016 15:46
5981.content,hidup kamu agussylvi  tidak makna,-1,-1,23/12/2016 15:43
5982.content,diam sih mang anak sby tidak hadir,-1,-1,23/12/2016 15:31
5983.content,ayuuuu vote  jangan marah ayo ramah,0,0,23/12/2016 15:21
5984.content,jangan neng dulu ya agussylvi,-1,-1,23/12/2016 15:12
5985.content,disrespectful kira negara punya lo atau kelompok korup lo ya shame on   media,-1,-1,23/12/2016 15:11
5986.content,tidak bantah bro,0,0,23/12/2016 15:10
5987.content,sopan  santun tanpa tanggung jawab moral kepada publik hanya ilusi,-1,-1,23/12/2016 15:05
5988.content,tiga calon gubernur dki jakarta hadir  selamat datang,0,0,23/12/2016 14:53
5989.content,logika  sama isu sara mereka pakai  jegal seperti  dipake  jegal,-1,0,23/12/2016 14:48
5990.content,maksain banget buat ikut politik ngenes liat,-1,-1,23/12/2016 14:47
5991.content,cagub dki  kiri kanan dengar pidato r  haul agussylvi dur,0,0,23/12/2016 14:46
5992.content,kamuflase o mereka adalah korban padahal mereka adalah aktor,-1,-1,23/12/2016 14:44
5993.content,selow tidak,0,0,23/12/2016 14:41
5994.content,tinggal omong langsung  wong satu kubu,0,0,23/12/2016 14:38
5995.content,numpang na om bung hadir tidak,0,0,23/12/2016 14:33
5996.content,mungkin kalau judul ganti agussylvi sanjung sby soal hambalang bakal rame,-1,-1,23/12/2016 14:30
5997.content,agussylvi kamu tau tidak jam  ahokdjarot pkl mana  tidak  kasih solusi,-1,-1,23/12/2016 14:28
5998.content,adalah harap masyarakat jakarta,1,1,23/12/2016 14:24
5999.content,coba tulis  fb  oum,0,0,23/12/2016 14:23
6000.content,kepooo kamu,0,0,23/12/2016 14:20
6001.content,om transparan om,0,0,23/12/2016 14:19
6002.content,mantap agussylvi menang mana mana,1,1,23/12/2016 14:14
6003.content,abang  maju ukm saat gerilya  cipayung siang tadi,0,0,23/12/2016 14:10
6004.content,terus ngaruh sama negara wong lelet  kerjany,-1,-1,23/12/2016 14:10
6005.content,agussylvi ruang publik tekan kerasan seksual,0,0,23/12/2016 14:05
6006.content,barti debat harus pake bhs sunda,0,0,23/12/2016 14:02
6007.content,poinya hanya    angkat  sanjung,0,0,23/12/2016 14:00
6008.content,tidak usah tanya om bapak gue mantan presiden thn  rekor partai korup  artis sampai batoe msk bui semua,-1,-1,23/12/2016 13:58
6009.content,ehm foto   rangka silaturahhim atau konsolidasi dukung,0,0,23/12/2016 13:57
6010.content,dengki  hidup  nama abang harga beda emang cukong lo noh cuma bsa hina beda,-1,0,23/12/2016 13:55
6011.content,waah bagaimana   kalah  kandang sendiri bapak mending,-1,-1,23/12/2016 13:54
6012.content,bilang kamu sirik cukong kamu tidak  kampanye keliling kaya abang warga jakarta kan selalu tolak hadir cukong lo,-1,0,23/12/2016 13:52
6013.content,wajar sih cebong cb manusia pasti dah sadar  semua dusta,-1,-1,23/12/2016 13:50
6014.content,beuh jangan jadi cagub  les aza dolo ya agussylvi,-1,-1,23/12/2016 13:47
6015.content,saya lebih suka kalau beliau bahas hambalang,-1,-1,23/12/2016 13:47
6016.content,cagub hebat klau  investor licik ganggu daulat warga dki hrs tindak tegas,0,0,23/12/2016 13:45
6017.content,siap kelak kalau jadi capres  pegang jawa barat  jawa timur,0,0,23/12/2016 13:44
6018.content,hadang jarot  buron  fpi  foto satu frame sama silvy kan,-1,-1,23/12/2016 13:43
6019.content,kenapa tidak jadi cagub jabar saat teman teman kursus bahasa inggris saya justru,-1,-1,23/12/2016 13:42
6020.content,bapak sanjung nak,-1,-1,23/12/2016 13:41
6021.content,mana bukti kalau kita bayar jangan mlipir,-1,0,23/12/2016 13:40
6022.content,jakarta butuh pemimpin baru  cerdas tegas kerja keras,1,1,23/12/2016 13:40
6023.content,kata  punya lembaga sih begono  gawat ya,-1,0,23/12/2016 13:39
6024.content,warga jakarta jangan salah pilih ya pilih tidak urut satu,1,1,23/12/2016 13:38
6025.content,tidak urut satu paling,1,1,23/12/2016 13:38
6026.content,pilih tidak cagub paling pas  kota jakarta,1,1,23/12/2016 13:37
6027.content,hidup tidak satu  jakarta lebih baik,1,1,23/12/2016 13:36
6028.content,sama rakyat abang tahu nyata masih  kali  harus lebih hati kebersiha,0,0,23/12/2016 13:35
6029.content,bung masa kalah sih sama tim menang berani  debat,-1,-1,23/12/2016 13:31
6030.content,saat  muda  karya  muda  nikmat bukan  muda  karya  tua  nikmat,0,0,23/12/2016 13:28
6031.content,katany pintar crdas brani saat brbicara depan pndukungny  tidak saat brbicara didpn lawan politikny,-1,-1,23/12/2016 13:25
6032.content,masyarakat sdh tahu siapa mereka,0,0,23/12/2016 13:20
6033.content,mmake kesopann santun unk curi hati rakyat  saat  sama dia curi uang rakyat apbn,-1,-1,23/12/2016 13:15
6034.content,sebut bukan tidak mau ikut debat tv  lebih ingin gerilya agar lebih dekat,1,1,23/12/2016 13:13
6035.content,turun pangkat donk,-1,-1,23/12/2016 13:09
6036.content,jelassss tidak keluarga dukung agussylvi silvy in syaa tuhan putar usaha  do  ya boss,1,1,23/12/2016 13:08
6037.content,terus jalan kayak keong gitu,-1,0,23/12/2016 13:06
6038.content,pusing,0,0,23/12/2016 13:05
6039.content,pusing,0,0,23/12/2016 13:04
6040.content,mendagri kenapa pilih dia,-1,0,23/12/2016 13:03
6041.content,sabar ya sadar,0,0,23/12/2016 13:02
6042.content,malu sudah gk,-1,0,23/12/2016 13:00
6043.content,bikin malu,-1,0,23/12/2016 12:57
6044.content,jadi fix dukung agussylvi ya pantesan,-1,0,23/12/2016 12:55
6045.content,saya rasa  hanya buang uang  ahokdjarot menang putar,-1,-1,23/12/2016 12:53
6046.content,bs blanjut ktkntdkpdhal ya,-1,-1,23/12/2016 12:51
6047.content,mudahn agussylvi tidak prnh mrs puas berita dkungn hssil lmbg survai,0,0,23/12/2016 12:44
6048.content,mantap pokoe,1,1,23/12/2016 12:41
6049.content,sukaaa sama anisa tidak munakk asli tidak jilbab an hanya buat narik hati,1,1,23/12/2016 12:38
6050.content,tanggung jawab bagaimana bapak,-1,0,23/12/2016 12:32
6051.content,bukan aksi masa  agussylvi  meyapa rakyat,1,1,23/12/2016 12:30
6052.content,erik,-1,0,23/12/2016 12:28
6053.content,pkl gusur miskin tambah,0,0,23/12/2016 12:26
6054.content,saya natal agussylvi,0,0,23/12/2016 12:25
6055.content,pesta demokrasi makin dekat rapat pilih,1,1,23/12/2016 12:24
6056.content,jakarta  rakyat rakyat prioritas,1,1,23/12/2016 12:22
6057.content,pasang nilai reklamasi harus dep penting rakyat,0,0,23/12/2016 12:21
6058.content,awas nanti warga sulit bedak  abang,0,0,23/12/2016 12:20
6059.content,waktu  akmil sdh lupa kalau mau maju medan perang hrs siap segala amunisi ransum,0,0,23/12/2016 12:14
6060.content,bangun komunikasi jadi hukum panglima,0,0,23/12/2016 12:12
6061.content,kurang piknik kualitas cagub magang ingin gratis bus transj  masyarakat,-1,-1,23/12/2016 12:09
6062.content,agussylvi peduli peyandang disabilitas,0,0,23/12/2016 12:03
6063.content,sini janji  sana janji  mana slalu janji prok,-1,-1,23/12/2016 11:56
6064.content,pilih agussylvi nomor jakarta sehat tanpa pemimpin jahat,1,1,23/12/2016 11:50
6065.content,keren habis pkl se  pal merah jakbar siap menang agussylvi agussylvi,1,1,23/12/2016 11:47
6066.content,ya elaahhh abang kyk gin  tidak tau ntar kl jd gubernur beneran kamu emg tau kudu ngapain,-1,-1,23/12/2016 11:46
6067.content,pkl kios pasar pal merah jakbar siap menang agussylvi agussylvi,1,1,23/12/2016 11:45
6068.content,pokoke bangga,1,1,23/12/2016 11:40
6069.content,mau naik busway harus pake gakin prihatin,-1,0,23/12/2016 11:38
6070.content,mantap moga sukses,1,1,23/12/2016 11:36
6071.content,tentu   perlu tanya bagaimana cara kumpul harta rp miliar  pangkat mayor dapat berapa,-1,-1,23/12/2016 11:32
6072.content,kualitas cagub magang ingin gratis bus transj  masyarakat ekonomi rendah,-1,-1,23/12/2016 11:29
6073.content,kuyakin kau pemimpin lanjut kami mohon buat kan stadion  macan kami bapak,1,1,23/12/2016 11:24
6074.content,baik,1,1,23/12/2016 11:22
6075.content,pasti taat  adalah boss mereka,0,0,23/12/2016 11:20
6076.content,kalau sudah tax amnesty tidak usah ngejelasin  kan,0,0,23/12/2016 11:18
6077.content,ajak anak muda agussylvi ingin bangun jakarta  kreatif  hijau,0,0,23/12/2016 11:13
6078.content,aktingnya jago,-1,0,23/12/2016 11:10
6079.content,coba baca dulu,0,0,23/12/2016 11:08
6080.content,wah bapak makin hits bagaimana turut kawan,1,1,23/12/2016 11:07
6081.content,sayang anak sayang anak,0,0,23/12/2016 11:03
6082.content,kalau mau jkt jadi kota metroplitan klas dunia rakyat hrs pilih ahokdjarot,1,0,23/12/2016 11:00
6083.content,coba abang omong kayak gin  fpi,-1,-1,23/12/2016 10:59
6084.content,weleh weleh para para tikus pesta pora,-1,-1,23/12/2016 10:57
6085.content,tuju saya tunggu kamu ucapin selamat natal bagi  raya,0,0,23/12/2016 10:52
6086.content,ntar kalau pilih  scr tidak langsung bokapnya  mimpin  anak tidak bakal mampu,-1,-1,23/12/2016 10:51
6087.content,jakarta tuju ubah sama bapak  ibu,1,1,23/12/2016 10:49
6088.content,sayang ortu arti bro,0,0,23/12/2016 10:48
6089.content,kenal ahokdjarot aniessandi sby kenal tidak,0,0,23/12/2016 10:46
6090.content,anak ninggalin pasuk pas tugas bapak ninggalin proyek mangkrak pas nas wajarr,-1,-1,23/12/2016 10:44
6091.content,jika pilih  bangun transportasi publik  nyaman,0,0,23/12/2016 10:41
6092.content,tetap semangat semua warga jakarta sebab kita peduli  beri solusi,1,1,23/12/2016 10:40
6093.content,berita kapan ya ap benar ni bapak pantesan,0,0,23/12/2016 10:38
6094.content,sila baca,0,0,23/12/2016 10:36
6095.content,semangat bertemu abang  bukti kalau,1,1,23/12/2016 10:35
6096.content,top bener dah cagub kita  satu  tetap down to earth santun meski elektabilitas unggul saya,1,1,23/12/2016 10:31
6097.content,in  calon gubernur wakil gubernur,0,0,23/12/2016 10:30
6098.content,anak muda jakarta  ganteng jangan mau dikibulin ahokdjarot kembang ayo kita rebut jakarta kembali,1,1,23/12/2016 10:29
6099.content,semangat  pilih pemimpin  baik,1,1,23/12/2016 10:27
6100.content,babi sinting riziek hina symbool negara terus apa kalau bukan sampah,-1,0,23/12/2016 10:27
6101.content,kita punya pilih pilih hati  dukung sosok pemimpin  kita harap,1,1,23/12/2016 10:26
6102.content,ahokdjarot ingin gratis bus transjakarta bila erp operasi jangan nyontek program ya,0,0,23/12/2016 10:25
6103.content,maju terus cagub cawagub dk jakarta periode warga jakarta butuh sosok pasang nomor satu,1,1,23/12/2016 10:24
6104.content,satu pilih hati  pilih pemimpin  suai kriteria,1,1,23/12/2016 10:23
6105.content,tiada kata harap  putus jika milik sosok pemimpin   selalu pihak kpd rakyat,1,1,23/12/2016 10:21
6106.content,triyadi ketua paguyuban pkl pasar burung mester siap menang agussylvi,1,1,23/12/2016 10:21
6107.content,jaga moral n iman agar tidak korup spt ahokdjarot tidak jd jil spt aniessandi,-1,0,23/12/2016 10:20
6108.content,semangat jakarta optimis  jakarta  lebih baik,0,0,23/12/2016 10:19
6109.content,terus kalau ngeles debat alas  cuti dasar kebo,-1,-1,23/12/2016 10:18
6110.content,video sama  bukan orang  kambing sampah mayarakat hrs  basmi,-1,0,23/12/2016 10:16
6111.content,abang  now colek,0,0,23/12/2016 10:12
6112.content,abang  now,0,0,23/12/2016 10:08
6113.content,monggo rekam jejak junjung anda  diblow up,0,0,23/12/2016 10:05
6114.content,terus juang jangan serah demi rakyt  nkri  cinta,1,1,23/12/2016 10:01
6115.content,ngeri banget gurita cikeas,-1,-1,23/12/2016 9:59
6116.content,thankyou abang sudah mau  munjul,1,1,23/12/2016 9:57
6117.content,unjung cv polaraya studio  gerak  bidang buat maket cv  sdh diri tahun,0,0,23/12/2016 9:56
6118.content,mannequin challenge abang  mpok kereeeennn,1,1,23/12/2016 9:51
6119.content,indonesia butuh pemimpin  jujur   percaya,1,1,23/12/2016 9:47
6120.content,pidato politik abang damping bapak  bapak drajad wibowo abang agussylvi janji  perh,0,0,23/12/2016 9:47
6121.content,kapan abang belum sby jadi presiden ato pas jadi presiden kayak pas jakarta pimpin bapak,-1,-1,23/12/2016 9:39
6122.content,abang unjung cv polaraya studio  gerak  bidang buat maket,0,0,23/12/2016 9:34
6123.content,rakyat  sudah tau mana  berpengalaman mana  tidak,0,0,23/12/2016 9:31
6124.content,kalau pilih  jamin  tidak jadi tidak boss,0,0,23/12/2016 9:27
6125.content,salam  rumah jagain anak,1,1,23/12/2016 9:27
6126.content,bekelin relawan pancasila agussylvi agussylvi jakut alan,0,0,23/12/2016 9:25
6127.content,baca   hati lapang bukan  prejudice,0,0,23/12/2016 9:20
6128.content,indah sama  beda nasionalis religius,0,0,23/12/2016 9:18
6129.content,makanya anak monyet jangan suruh jagain pisang  abis,-1,0,23/12/2016 9:15
6130.content,mulut  jempol asal jeplak dasar koplak,-1,-1,23/12/2016 9:14
6131.content,ayo gabung senam bareng abang  mpok biar badan tetap sehat,0,0,23/12/2016 9:14
6132.content,hari  kembali kampanye tatap muka  jalan dalang diskusi  komunitas sandang disabilitas,0,0,23/12/2016 9:13
6133.content,oalah  gitu ya,0,0,23/12/2016 9:11
6134.content,ayo  dukung  papar seperti saya  tunggu terima kasih,0,0,23/12/2016 9:10
6135.content,cara perlahan  pasti  fitnah bakal bongkar sendiiri,-1,0,23/12/2016 9:07
6136.content,tante master  fitnah tidak bsa bedain gender dukung agussylvi,-1,0,23/12/2016 9:04
6137.content,sampai  informasi bahwa bapak jk  tegur sby  jk tanya mana  ekspose,0,0,23/12/2016 9:01
6138.content,pidato politik abang  cipayung,0,0,23/12/2016 9:00
6139.content,pidato politik abang  hadap warga cipayung abang agussylvi berjanhi ukm  jakarta  prioritas,0,0,23/12/2016 8:57
6140.content,gubernur baru jakarta  ralat calon gubernur baru jakarta,1,1,23/12/2016 8:56
6141.content,tahun wapres jk unjung pasuk damai indonesia  tidak temu   hanya pasuk,0,0,23/12/2016 8:52
6142.content,suwer ganteng bgt,1,1,23/12/2016 8:49
6143.content,segilintir orang duit  hotel dharmawangsa,0,0,23/12/2016 8:46
6144.content,abang tidak punya ya wah,-1,-1,23/12/2016 8:46
6145.content,mgkin nol    ngk sngaja  tipp ex,-1,-1,23/12/2016 8:45
6146.content,ibu cipayung tidak mau  lain mau abang  jadi gubernur dki satu satu satu,1,1,23/12/2016 8:42
6147.content,benar benar layak jadi gubernur mannequin  lompat lompat,-1,-1,23/12/2016 8:42
6148.content,partai   atas sampai bawah semua koruptor kelas ulung,-1,-1,23/12/2016 8:39
6149.content,luar biasa antusiasme warga cipayung ingin foto sama abang,1,1,23/12/2016 8:37
6150.content,abang bapak tuju lokasi umkm buat maket,0,0,23/12/2016 8:35
6151.content,kalau  acara debat  tidak hadir,0,0,23/12/2016 8:24
6152.content,hadir abang sambut langsung oleh bapak  lapang munjul,0,0,23/12/2016 8:22
6153.content,ya ampun ganteng banget sih abang,1,1,23/12/2016 8:20
6154.content,gara kalah survy curut troopers dmarahin majikan gelombang fitnah maki olok makin beringas,-1,-1,23/12/2016 8:17
6155.content,n kroco,-1,-1,23/12/2016 8:14
6156.content,mana  suara n kroco,0,0,23/12/2016 8:13
6157.content,abang sudah tiba  transit sementara  diam bapak,0,0,23/12/2016 8:12
6158.content,keren abang,1,1,23/12/2016 8:10
6159.content,tidak usah repot mention bos  reklamasi urus dulu,-1,-1,23/12/2016 8:08
6160.content,nyata tim  tidak jawab waktu sindir aniessandi jadi siapa  tau,-1,-1,23/12/2016 8:07
6161.content,ganteng,1,1,23/12/2016 8:04
6162.content,wanita  ikut gerilya lapang kami satu jakarta  rakyat,0,0,23/12/2016 8:02
6163.content,abang bincang hangat  bapak saat singgah  diam bapak tjatur  cipayung,0,0,23/12/2016 8:01
6164.content,hrs  bs periksa dong,0,0,23/12/2016 8:00
6165.content,alam semesta akn putus,0,0,23/12/2016 7:59
6166.content,mau buat,0,0,23/12/2016 7:58
6167.content,kamu jahat,-1,0,23/12/2016 7:54
6168.content,masa iya,0,0,23/12/2016 7:54
6169.content,elang kamu  gtu sama saya,-1,0,23/12/2016 7:53
6170.content,tidak edit,0,0,23/12/2016 7:49
6171.content,foto  tidak seru,0,0,23/12/2016 7:47
6172.content,riah sekal,1,1,23/12/2016 7:44
6173.content,deal kalau  sekarang  hanya pjs presiden pantes tidak  anggap sama dunia,0,0,23/12/2016 7:42
6174.content,je,0,0,23/12/2016 7:40
6175.content,ya cagub andal lo,-1,-1,23/12/2016 7:39
6176.content,mantap emang,1,1,23/12/2016 7:38
6177.content,kmarin sudah blajar bhsa kamu dikit sama raju upinipin,-1,0,23/12/2016 7:36
6178.content,singgah  diam bapak abang sambut begitu riah shalawat  yel  gema,1,1,23/12/2016 7:35
6179.content,saya maaf kurang paham bhsa hewan,-1,0,23/12/2016 7:34
6180.content,foto ka,0,0,23/12/2016 7:33
6181.content,kawin gurita cikeas  gurita cendana,-1,-1,23/12/2016 7:32
6182.content,mau tidak  makan elang tidak doyan saya,-1,0,23/12/2016 7:32
6183.content,jangan bukti edit sama buni yani,-1,0,23/12/2016 7:31
6184.content,yaudah nanti saya kasih foto,0,0,23/12/2016 7:30
6185.content,saya tidak  fto sama elang sieun,0,0,23/12/2016 7:30
6186.content,bukti buat kreatif dulu kayak ahokdjarot,0,0,23/12/2016 7:29
6187.content,yaudah foto saya donk bareng kamu,0,0,23/12/2016 7:28
6188.content,kurang seru basi,-1,0,23/12/2016 7:26
6189.content,rame,1,1,23/12/2016 7:24
6190.content,penting bukan basa basi,-1,0,23/12/2016 7:22
6191.content,kan baru advbukti br,0,0,23/12/2016 7:21
6192.content,lain dongg jangan  sudah basi,-1,0,23/12/2016 7:20
6193.content,lebur bareng ibu meyambut datang abang,0,0,23/12/2016 7:19
6194.content,,0,0,23/12/2016 7:18
6195.content,ya kalau cuma photo tidak bakal  coment om,0,0,23/12/2016 7:16
6196.content,meja sapa omm bukti kaga,0,0,23/12/2016 7:14
6197.content,saya manusia abang bukan poto,0,0,23/12/2016 7:13
6198.content,sumber waras msh dmeja kpk,-1,0,23/12/2016 7:12
6199.content,photo  kurang seru,0,0,23/12/2016 7:10
6200.content,aseek  lain dong,1,1,23/12/2016 7:09
6201.content,iya  om,0,0,23/12/2016 7:06
6202.content,hasil survey litbang kompas satak kelas tengah dominan dukung,0,0,23/12/2016 7:05
6203.content,cari data  fakta bukan kreatif emang mau ngarang,-1,0,23/12/2016 7:05
6204.content,ya,0,0,23/12/2016 7:02
6205.content,solawatan sama abang kubil sambil nunggu abang  masih  jalan,0,0,23/12/2016 6:59
6206.content,cari data  kreatif boss,-1,0,23/12/2016 6:57
6207.content,kelas tengah  umum rasional erti  baik tuk bangsa,1,1,23/12/2016 6:55
6208.content,cuma sayang takut debat,-1,-1,23/12/2016 6:54
6209.content,kamu tidak daya,-1,0,23/12/2016 6:51
6210.content,abang  satu dukung banyak abang  satu dukung banyak,1,1,23/12/2016 6:49
6211.content,tonton  dulu  renung pakai hati,-1,-1,23/12/2016 6:48
6212.content,rakyat  pemegang daulat  tinggi pemimpin jalan amanat daulat  berik rakyat,0,0,23/12/2016 6:44
6213.content,mungkin sudah takberdaya,-1,-1,23/12/2016 6:42
6214.content,mantap  lanjut,1,1,23/12/2016 6:40
6215.content,saat keluar  gelap  mnju terang,0,0,23/12/2016 6:36
6216.content,makin deg n mau ketemu sama  papa ganteng abang,-1,-1,23/12/2016 6:32
6217.content,sadar sadar,0,0,23/12/2016 6:29
6218.content,tentu apa giat dulu  konversi jadi buah rekam jejak  pantas  pilkada,0,0,23/12/2016 6:26
6219.content,tidak ragu  mesatukan langkah,1,1,23/12/2016 6:24
6220.content,ibu  cantik antusias sambut abang,1,1,23/12/2016 6:22
6221.content,hasil survey litbang kelas tengah dominan pilih,0,0,23/12/2016 6:19
6222.content,kafir kelas berat,-1,0,23/12/2016 6:19
6223.content,tidak berani sama tidak nyali kalau sama anak mantan satu  mana brni,-1,-1,23/12/2016 6:18
6224.content,om nomor om,1,1,24/12/2016 23:53
6225.content,kalau takut jangan tinggal  jkrta dramatisir pilgub,-1,-1,24/12/2016 23:21
6226.content,cerdas dukung,1,1,24/12/2016 23:15
6227.content,tul  lit,-1,-1,24/12/2016 23:11
6228.content,arti program anda dong nama,0,0,24/12/2016 23:09
6229.content,paham anda  baik dia cinta anda apa  dia pandai jaga asa anda dia,1,1,24/12/2016 23:05
6230.content,dia urus butuh anda anda adalah bagi  rencana besar masa depan dia,1,1,24/12/2016 23:03
6231.content,jelas  sudah bukti kan   jakarta jangan main main,1,0,24/12/2016 22:58
6232.content,hormat kebhinekaan agama,-1,0,24/12/2016 22:49
6233.content,kalau bisany cuma moshing  jd pnyanyi rock,-1,-1,24/12/2016 22:12
6234.content,wah jahat sekal ya cara main paslon,-1,-1,24/12/2016 21:12
6235.content,kemaren kmn  agussylvi jangan cuma pas kampanye  donk nanti kl kalah pilgub masih tetap keliling kan,-1,-1,24/12/2016 20:49
6236.content,sambut refleksi,0,0,24/12/2016 19:21
6237.content,coblos tidak agussylvi agussylvi selamat indonesia,1,1,24/12/2016 19:18
6238.content,tinjau kembali jalan  dki,0,0,24/12/2016 19:17
6239.content,pkl bubur ayam ikhlas keliling menang agussylvi,1,1,24/12/2016 19:13
6240.content,buah  sehat coblos tidak agussylvi agussylvi  jakarte,1,1,24/12/2016 19:10
6241.content,wooke coblos tidak agussylvi agussylvi,1,1,24/12/2016 19:05
6242.content,mari sama sama ujudkan mimpi sama tidak,1,1,24/12/2016 19:03
6243.content,wo terus tong kosong nyaring bunyi bunyi ya tebar pesona,-1,-1,24/12/2016 18:59
6244.content,saya yakin klw punya tekad kuat  tangkal pola kampanye citra maka kursi dk,1,0,24/12/2016 18:55
6245.content,tentu masyarakat dki   berfikir mimpi mrka  mnjadi nyata apabila pilih sbg gube,1,1,24/12/2016 18:47
6246.content,kemudian  menang  pola kampanye citra  janji bantu dana miliar rw tahun,-1,-1,24/12/2016 18:32
6247.content,kecuali  ubah pola kampanye citra  laku oleh mungkin baru dapat,0,0,24/12/2016 18:27
6248.content,tidak suai ucap n nyata sekarang disekelilingx pndukung tebar fpi manusia  tidak toleran,-1,-1,24/12/2016 18:24
6249.content,,0,0,24/12/2016 18:12
6250.content,apakah  muncul gurita cikeas  moga sblm pilgub bapak antasari buka suara tentang sby,-1,-1,24/12/2016 17:42
6251.content,cek  kpk gih,-1,-1,24/12/2016 17:16
6252.content,cagub magang minimal harus lancar dulu baca teks pidato ya abang program tidak penting tidak ambil simpat,-1,-1,24/12/2016 16:55
6253.content,pemimpin teladan temu warga satu satu bukan malah terima tamu,-1,0,24/12/2016 16:52
6254.content,pemimpin  benar  y kayak gin bukan diem   kandang,-1,0,24/12/2016 16:51
6255.content,mental selebritis mau jd gubernur debat  gk berani,-1,-1,24/12/2016 16:50
6256.content,doa orang sakait  tuhan  ijabah moga jd pemimpin amanah kayak bapak,1,1,24/12/2016 16:47
6257.content,pangkat mayor duit milyaran  mana ya,-1,-1,24/12/2016 16:37
6258.content,mohon  klasifikasi abang,0,0,24/12/2016 16:34
6259.content,demi plesiran rela tingglkan tugas negara wassalam,-1,-1,24/12/2016 16:32
6260.content,situ kayak peduli banget sama ngedukung ya,-1,0,24/12/2016 16:26
6261.content,parah  emg  atraksi ygdibanggain sama supporternya  timsesnya,-1,-1,24/12/2016 16:13
