"","text","is_kelas","sentimen_1","date"
"9802.content","semu lapis masyarakat dukung haha dk","1",3,"03/12/2016 6:03"
"9803.content","saat yg santun yg pimpin jkt","1",3,"03/12/2016 6:01"
"9804.content","bapak anak sama saja tukang ibu ng insyaf lah rakyat indonesia tau siapa kalian","-1",1,"03/12/2016 5:59"
"9805.content","rakyat tau yg layak jd gubernur dki","1",3,"03/12/2016 5:57"
"9806.content","cinta rakyat santun dgn semua","1",3,"03/12/2016 5:54"
"9807.content","ms tanya dulu ama ibu","-1",1,"03/12/2016 5:52"
"9808.content","hmm cc kayak kurang kerja saja kpk ini","-1",0,"03/12/2016 5:44"
"9809.content","masuk dan ganggu sidang jessica wongso","0",2,"03/12/2016 5:35"
"9810.content","buku sby selalu ada pilih masih ada tidak saya mau beli utk jokowi biar tidak blunder terus","-1",0,"03/12/2016 5:30"
"9811.content","benar kt einstein jenius ada batas tp kalau bodoh tidak ada","-1",1,"03/12/2016 5:25"
"9812.content","itu sih tidak perlu bahas masalah parartaon mereka belum lagi indah ari dari hula hula nya","-1",1,"03/12/2016 5:23"
"9813.content","lihat kampanye penuh acting pura bayar tidak bumi hanya buat show","-1",1,"03/12/2016 5:20"
"9814.content","utk cagub dgn harta lapor rp us mobilisasi kader","0",2,"03/12/2016 5:15"
"9815.content","iye hebat banget ya dek","1",3,"03/12/2016 5:12"
"9816.content","wow abang dan mpok ini jadi contoh utk kita semua ini sosok pemimpin yg keren haha","1",3,"03/12/2016 4:57"
"9817.content","hmm cc","0",2,"03/12/2016 4:51"
"9818.content","kurang wareg ya korupsi byr demo naik airplane bisa","-1",1,"03/12/2016 4:33"
"9819.content","agussylvi agussylvi memang luar biasa","1",3,"03/12/2016 4:31"
"9820.content","sepi ya haha","0",2,"03/12/2016 4:13"
"9821.content","haha haha klu takut katak takut jangan malu ntar maluin lho","-1",1,"03/12/2016 4:07"
"9822.content","ayo tinggal anggar kampanye biar biar menang pilkada di cikeas","-1",1,"03/12/2016 4:02"
"9823.content","mantap warga cs pik tidak tinggal berik dukung kpd abang dan mpok","1",3,"03/12/2016 3:57"
"9824.content","marak sama haha","0",2,"03/12/2016 3:57"
"9825.content","bela","0",2,"03/12/2016 3:52"
"9826.content","akun bayar stresss","-1",1,"03/12/2016 3:48"
"9827.content","bukan hny baper tp latah sega hal menjdi echooo ulang catut dijplak","-1",1,"03/12/2016 3:46"
"9828.content","btw si ahokdjarot sudah masuk penjara belum lama banget kalah ama sri bintang pamungkas ahokdjarot hina al qur an lho","-1",0,"03/12/2016 3:44"
"9829.content","ini yg bikin lawan baper semangat","-1",0,"03/12/2016 3:39"
"9830.content","siapa ya yg ngajak selfie ini","0",2,"03/12/2016 3:35"
"9831.content","tapi kamu harus sabar bro bapak ahokdjarot sm jokowi lagi dukung semesta kamu gerilya aj dulu nggu tanggal main","-1",1,"03/12/2016 3:29"
"9832.content","lah di dki kamu masang massa begitu ya konyol unggul kamu satu nya adalah alam bapak mu jd presiden","-1",1,"03/12/2016 3:28"
"9833.content","kaliber isu yg kamu gonseng cocok tahun saat basuki nyampres kamu bisa menang massa","-1",1,"03/12/2016 3:26"
"9834.content","kalau kamu kayang isu agama untuk pilkada dki kamu salah besar bro walau demo ahokdjarot banyak mereka bukan warga dki","-1",1,"03/12/2016 3:24"
"9835.content","selamat siang happy weekend bagi yg aktivitas tetap semangat guys tetep semangat dukung nomer satu","1",3,"03/12/2016 3:20"
"9836.content","mulut badan besar nyali cuma se upil dhani kecoa busuk","-1",1,"03/12/2016 3:14"
"9837.content","maju terus agussylvi","1",3,"03/12/2016 2:57"
"9838.content","yg nama indirect evidence itu sahih spt pada kasus jessic","0",2,"03/12/2016 2:55"
"9839.content","kata baru tau","-1",1,"03/12/2016 2:48"
"9840.content","mpok agussylvi di pik skrng","0",2,"03/12/2016 2:46"
"9841.content","kenapa haha agussylvi mkn haha haha nd the gank abang dinomention sama cagub tidak nih","0",2,"03/12/2016 2:44"
"9842.content","ayo kamu pasti bisa","1",3,"03/12/2016 2:28"
"9843.content","tlg abang minta klarifikasi atas ucap ketua ini","0",2,"03/12/2016 2:23"
"9844.content","bakmi karet bikin laper nih","0",2,"03/12/2016 2:21"
"9845.content","haha jadi cc bcc","0",2,"03/12/2016 2:19"
"9846.content","belum saat dinasti cikeas pimpin","-1",1,"03/12/2016 2:18"
"9847.content","abang kasih jeruk kg sama haha dagang jeruk ini","0",2,"03/12/2016 2:15"
"9848.content","abang sambut barongsai","0",2,"03/12/2016 2:14"
"9849.content","awas bakmi tidak halal lho","0",2,"03/12/2016 2:09"
"9850.content","pagi ini abang mpok sapa warga di pik","0",2,"03/12/2016 2:07"
"9851.content","ini apa ni kpk haha kampanye politik cc","-1",0,"03/12/2016 2:06"
"9852.content","bagaimana nih tanggap","0",2,"03/12/2016 2:00"
"9853.content","jadi prihatin","-1",1,"03/12/2016 1:51"
"9854.content","ini pik orgnya mudah bawa suasana tp utk urus coblos coblos hati mereka sdh punya kasih tetap jangan kegeeran dulu","0",2,"03/12/2016 1:50"
"9855.content","sambung sambungin kali abang","0",2,"03/12/2016 1:44"
"9856.content","abang sampa sentra ukm ini penting baik","0",2,"03/12/2016 1:42"
"9857.content","satu tekat warga dki tolak ahokdjarot dukung","-1",1,"03/12/2016 1:22"
"9858.content","abang pakai batik shanghai","0",2,"03/12/2016 1:16"
"9859.content","apa bnr bapak mndanai demo tlng jlskn kl betul lngkari haha kl salah lingkar b","0",2,"03/12/2016 1:14"
"9860.content","lho haha berani sih itu kan kandang nomor","-1",0,"03/12/2016 1:08"
"9861.content","hebat hebat haha barang barang dri rumah nas sdh dibalikn belum","-1",1,"03/12/2016 1:02"
"9862.content","terus tindak apa yg bs laku bawaslu","0",2,"03/12/2016 0:58"
"9863.content","breng mpok di freshmarket pik","0",2,"03/12/2016 0:49"
"9864.content","jamin lancar argumen","1",3,"03/12/2016 0:46"
"9865.content","mantap hey segera kena sanksi","1",3,"03/12/2016 0:39"
"9866.content","lebaran kali tanpa gusur rumah atas kali atau rumah apung","-1",1,"03/12/2016 0:31"
"9867.content","turut prihatin","-1",1,"03/12/2016 0:23"
"9868.content","rumah cat hijau dan gambar pohon","0",2,"03/12/2016 0:14"
"9869.content","haha adudomba kamu","-1",0,"03/12/2016 0:10"
"9870.content","anjing gonggong kafilah lalu guk guk","-1",0,"03/12/2016 0:05"
"9871.content","anak juga hrs beri katabelece agar pinjam di bank haha dagang martabak tembus puluh mlyr","-1",1,"04/12/2016 23:42"
"9872.content","apa kabar hambalang","-1",1,"04/12/2016 23:34"
"9873.content","saya mndukung bapak buat jadi gubernur dki saya sangat harap jika anda pilih tlg izin kami guna monas untuk zikir","1",3,"04/12/2016 23:11"
"9874.content","nah sby perlu di kasih info nih masih aktif tugas bisa bikin usaha gede yg","0",2,"04/12/2016 23:05"
"9875.content","pkl warga asal lamongan pualam gerilya coblos agussylvi","1",3,"04/12/2016 20:08"
"9876.content","pkl warga jaksel sgt antusias ingin pasang kalender stiker relawan haha agussylvi agussylvi","0",2,"04/12/2016 19:30"
"9877.content","terus gerak dengar dan bertemu dengan masyarakat cc","0",2,"04/12/2016 18:57"
"9878.content","haha mau nampung bawa sial","-1",1,"04/12/2016 18:40"
"9879.content","mana ada selalu ada cc","1",3,"04/12/2016 18:27"
"9880.content","ajar dr sejarah bhw dunia ini mnjd aman n damai ketika pemimpin nya akhlak n bkerja utk kesjhteraan rakyat","1",3,"04/12/2016 18:17"
"9881.content","rame cc","0",2,"04/12/2016 18:11"
"9882.content","kreatifitas tidak ba bendung relawan dan simpatisan memang haha banget cc","1",3,"04/12/2016 18:06"
"9883.content","betul sekal abang kecuali yg bodoh saja yg blng org tidak memlihnya","-1",0,"04/12/2016 18:02"
"9884.content","siapa suka mie mpok lagi makan nih cc","0",2,"04/12/2016 17:59"
"9885.content","satu semua ya saya anda satu kita cc","1",3,"04/12/2016 17:53"
"9886.content","lihat makin jelas yg jadi motor kampanye anti ahokdjarot dgn issue sara lama ini","-1",1,"04/12/2016 17:46"
"9887.content","dukung buat pasang adalah energi buat cc","1",3,"04/12/2016 17:35"
"9888.content","tim relawan dan simpatisan terus kerja siang malam menang abang dan mpok","1",3,"04/12/2016 17:29"
"9889.content","blakblakan with besok des","0",2,"04/12/2016 17:25"
"9890.content","tepat jg tidak masalah itu uang negara ini dan gampang korupsi spt blt sby nya sama enak","-1",1,"04/12/2016 17:13"
"9891.content","alhamdulillah semangat jakarta untuk rakyatamin yra","1",3,"04/12/2016 16:52"
"9892.content","ribu warteg di jakarta jadi target lanjut","0",2,"04/12/2016 16:32"
"9893.content","program rumah rakyat agussylvi agussylvi mampu tata ibukota dki yang lebih baik chirpstory","0",2,"04/12/2016 16:25"
"9894.content","haha lagu wajib tidak hapal","-1",1,"04/12/2016 16:24"
"9895.content","pkl alat tulis pancoran jaksel siap ajak beli coblos agussylvi agussylvi pilkada dki","1",3,"04/12/2016 16:02"
"9896.content","tidak hanya ikhtiar doa sama ulama laku untuk","1",3,"04/12/2016 15:54"
"9897.content","siip dachhh maju terus untuk rakyat","1",3,"04/12/2016 15:48"
"9898.content","bicara didik anak almira di happy parenting berita satu desember","0",2,"04/12/2016 15:42"
"9899.content","betul tidak pura pura tidak kedok motif dan tuju sdh sangat jelas hidup","1",3,"04/12/2016 15:37"
"9900.content","era apa ada yg begini","0",2,"04/12/2016 15:33"
"9901.content","haha betul banget saya lagi perhatiin itu tante tante kasih telunjuk jari","1",0,"04/12/2016 15:30"
"9902.content","amin ini tanda insyaallah abang dan mpok menang sdh dkt","1",3,"04/12/2016 15:25"
"9903.content","pkl gerobak roti adegan jaksel siap keliling menang agussylvi agussylvi pilkada dki","1",3,"04/12/2016 15:20"
"9904.content","pkl warung sembako adegan jaksel menang agussylvi agussylvi putar pilkadadki","1",3,"04/12/2016 15:15"
"9905.content","ini lucukkkk sumpah","0",2,"04/12/2016 15:11"
"9906.content","wow top hbis bola ya tidak mau turun lg insyaallah bola turun lg ikut raya menang abang","1",3,"04/12/2016 15:11"
"9907.content","klw tidak sowan haha para taipan","-1",0,"04/12/2016 15:06"
"9908.content","pkl kelontong kapuk jakbar menang agussylvi agussylvi putar pilkada dki","1",3,"04/12/2016 15:03"
"9909.content","wow nyata mpok hobi main bola jg ya top habis deh","1",3,"04/12/2016 15:00"
"9910.content","abang sapa warga kebayoran wah seru naik motor keliling rumah warga","0",2,"04/12/2016 15:00"
"9911.content","tidak kalian bekal dayung layar agussylvi","-1",1,"04/12/2016 14:56"
"9912.content","bahaha tante itu lalu zuzur yg dalam hati tetap keluar salam tante","0",2,"04/12/2016 14:51"
"9913.content","belum lihat gocek mpok ya beuhh","0",2,"04/12/2016 14:49"
"9914.content","tadi bola tendang atas tidak turun","0",2,"04/12/2016 14:48"
"9915.content","dari ujung indonesia","0",2,"04/12/2016 14:42"
"9916.content","program yg bikin saya mules ingin nelayan bekal gps sirine ya","0",2,"04/12/2016 14:40"
"9917.content","abang cagub magang kenapa wajah tidak sahabat bingits haha haha ci sebelah kanan salam dua jar","-1",1,"04/12/2016 14:30"
"9918.content","lihat celeng lemon haha celeng kuda buat maklum","-1",1,"04/12/2016 14:27"
"9919.content","mungkin si bakal manggil tim it google apple microsoft dll buat gps ikan dia","-1",1,"04/12/2016 14:25"
"9920.content","wibawa senyum bukan tanda wibawa","0",2,"04/12/2016 14:21"
"9921.content","buat netizen baru umur abg dan belum pernah haha eropa australia dll pasti ngakak karena tidak pernah lihat","0",2,"04/12/2016 14:17"
"9922.content","kerja buat yg punya uang dong masa gotong royong saja","0",2,"04/12/2016 14:16"
"9923.content","kalau lihat nelayan luar neger gps untuk lihat posisi kapal dan bisa juga dimodif untuk mlihat ikan","0",2,"04/12/2016 14:13"
"9924.content","ccin yg sangkut langsung colek dek agussylvi merdeka","1",3,"04/12/2016 14:12"
"9925.content","sering banget ngeles bagaimana nanti","-1",1,"04/12/2016 14:08"
"9926.content","rapat afc pulau ribu verifikasi data relawan untuk menang agussylvi silvy re tweet ya","0",2,"04/12/2016 14:07"
"9927.content","safari wilayah utk sosialisasi program","0",2,"04/12/2016 14:05"
"9928.content","namanx karbitan paksa masak","-1",1,"04/12/2016 14:04"
"9929.content","mgkn gegara salah kostum abang min haha ini pigimana saya bisa pake batik merah ya dlm ati","0",2,"04/12/2016 14:02"
"9930.content","haha wajar deng kalau abang muka sewot","-1",1,"04/12/2016 14:01"
"9931.content","pilgub pake amat teroris emang dmana teroris","-1",1,"04/12/2016 14:00"
"9932.content","ini sbnrnya emang program buat para nelayan dr tahun gps bs guna utk lihat posisi ikan","0",2,"04/12/2016 13:58"
"9933.content","tidak usah berik angin surga demi jadi dki realistis logis ujung kl tidak tepat mluntir kmn","-1",1,"04/12/2016 13:57"
"9934.content","ibarat lempar batu sembunyi tang pegang biji","-1",1,"04/12/2016 13:57"
"9935.content","dengan dukung yang tidak suka dengan aksi yg balut dalam","-1",1,"04/12/2016 13:55"
"9936.content","iya buang body tim agussylvi anggar alat raga sebab inisiatif dukung","0",2,"04/12/2016 13:54"
"9937.content","iya abang bebas kondisi mukim nelayan kalibaru prihatin","0",2,"04/12/2016 13:51"
"9938.content","wah ini pesan sponsor garmin haha haha","0",2,"04/12/2016 13:47"
"9939.content","bicara haha ite n pemilih siluman","0",2,"04/12/2016 13:43"
"9940.content","dapat tas cantik kado untuk","0",2,"04/12/2016 13:42"
"9941.content","tonton di detikcom","0",2,"04/12/2016 13:41"
"9942.content","hindar cfd jd kampanye parpol","0",2,"04/12/2016 13:39"
"9943.content","program yg bikin saya mules ingin nelayan bekal gps","-1",1,"04/12/2016 13:37"
"9944.content","dulu inget waktu nonton timnas ada rusuh karena nyalain flare haha si bapak malah pergi inget tidak bapak","-1",1,"04/12/2016 13:35"
"9945.content","silah pilih program bagi duit bukan uang kata","-1",1,"04/12/2016 13:27"
"9946.content","pasuk oranye yg skor bagaimana abang tidak rasa sa sibuk suami annisa pohan me","-1",1,"04/12/2016 13:13"
"9947.content","aksi kita indonesia manfaat tuk ajang kampanye share untuk","0",2,"04/12/2016 12:40"
"9948.content","pkl jamu gerobak yutinah adegan jaksel ber ketua relawan haha agussylvi agussylvi jaksel tekad rahardjo","0",2,"04/12/2016 12:38"
"9949.content","wah kamus baru ya om gk prihatin lg","-1",1,"04/12/2016 12:28"
"9950.content","cuma bisa senyum sambil ngelus dodo saya prihatin dgn cagub magang","-1",1,"04/12/2016 12:27"
"9951.content","demokrat dong","1",3,"04/12/2016 12:16"
"9952.content","lalu di bangun mana abang","0",2,"04/12/2016 12:09"
"9953.content","yg rakyat yg sapa dan terima rakyat dengan hati","1",3,"04/12/2016 12:05"
"9954.content","mo ngelus perut perempuan hamil ogah dia","0",2,"04/12/2016 11:56"
"9955.content","boleh ngelus dada asal dada sendiri ya abang","-1",1,"04/12/2016 11:51"
"9956.content","berani janji m rw harus ada da dulu dulu prabowo janjiin m desa karena sdh ada di haha","0",2,"04/12/2016 11:50"
"9957.content","media detik dibyar agussylvi jdinya berita dia mulu","-1",1,"04/12/2016 11:49"
"9958.content","banyak banyak ngibur diri ya","-1",1,"04/12/2016 11:40"
"9959.content","stlh prihatin cagub magang skrng cuma bisa ngelus dodo","-1",1,"04/12/2016 11:38"
"9960.content","ngelus dada siluman cook","-1",1,"04/12/2016 11:29"
"9961.content","kalau ini bener waspada utk","0",2,"04/12/2016 11:24"
"9962.content","sudah biasa main uang jd turut itu hal biasa dan gampang karena buah jatuh tidak jauh dr pohon","-1",1,"04/12/2016 11:17"
"9963.content","abang itu kaya drmna bisa di audit abang haha saat di pasuk sudah tidak pernah terjun lemah ya","-1",1,"04/12/2016 11:11"
"9964.content","jual program janji atau adopsi krj ahokdjarot","-1",1,"04/12/2016 11:08"
"9965.content","dagang haha di muara karang nyamperin dan kasih roti abang pas lg ngopi","0",2,"04/12/2016 11:02"
"9966.content","nah bener dong abang","1",3,"04/12/2016 10:59"
"9967.content","abang sosok yg sama persis dgn bapak yg selalu cinta para ulama dan masyarakat luas pd haha","1",3,"04/12/2016 10:52"
"9968.content","cuma klik dan share bisa dapat hadiah uang pulsa voucher","0",2,"04/12/2016 10:50"
"9969.content","tanya haha mpok agussylvi kenapa saya tidak boleh milih mantan atas mpok","0",2,"04/12/2016 10:49"
"9970.content","kalau ketemu mba sdh siap belum","-1",1,"04/12/2016 10:47"
"9971.content","info kan dr timses haha boss suruh nyari info juga cuma dong ada timses","0",2,"04/12/2016 10:42"
"9972.content","tetap jaga silaturrahmi dan serap aspirasi itu sosok","1",3,"04/12/2016 10:40"
"9973.content","pleasee bapak yang lebih realita dikit","-1",1,"04/12/2016 10:39"
"9974.content","jejak mimpin orang haha beye iwak peyek","-1",1,"04/12/2016 10:36"
"9975.content","maaf ya mental nya sudah di siap belum misal jadi korban politik mw terima demo","-1",1,"04/12/2016 10:31"
"9976.content","maklum neng cagub magang suai arah mentor pasti yg penting njeplak dulu","-1",1,"04/12/2016 10:30"
"9977.content","abang jg atak bhw jadi hal dasar dlm jaga rukun dan rawat kebhinnekaan indonesia","0",2,"04/12/2016 10:26"
"9978.content","duit m dan kian ribu dollar dari mana dari gaji tentara","-1",1,"04/12/2016 10:25"
"9979.content","amin moga rakyat jkt tidak salah lagi pilih pemimpin nya","0",2,"04/12/2016 10:19"
"9980.content","h orang sesat yg janji program duit stop bodoh rakyat boss dgn janji manis lo","-1",1,"04/12/2016 10:16"
"9981.content","jam presiden sby blt tidak jalan masuk haha kantong kluarga cikeas antek nya","-1",1,"04/12/2016 10:14"
"9982.content","program yg sangat basi lalu mulug rakyat sudah muak dgn janji manis yg nama nya duit","-1",1,"04/12/2016 10:13"
"9983.content","alhamdulillah moga abang hasil pimpin jkt kuasa allah amin","1",3,"04/12/2016 10:08"
"9984.content","insyaallah doa ulama mustajab","1",3,"04/12/2016 10:05"
"9985.content","sdh kalap habis karena kalau gagal bakal tidak balik modal","-1",1,"04/12/2016 9:59"
"9986.content","saya nyinyir haha agussylvi bonceng karena tidak bisa nyetir hbs kata deh hater","-1",0,"04/12/2016 9:55"
"9987.content","baik kamu banyak baca dan cari tau dulu baru komen biar kamu tidak maluin","-1",1,"04/12/2016 9:49"
"9988.content","ingin gandeng ulama bangun jakarta","0",2,"04/12/2016 9:41"
"9989.content","abang sama haha m luthfi zawawi pimpin majlis syarif hidayatullah kebayoran lama jak sel","0",2,"04/12/2016 9:39"
"9990.content","para alim ulama habaib serta sluruh para jamaah yg hadir td doa agar abang hasil mjd gubernur dki jakarta","1",3,"04/12/2016 9:38"
"9991.content","pkl bagus jaksel menang tidak agussylvi agussylvi putar pilkada dki","1",3,"04/12/2016 9:30"
"9992.content","parade binneka lautan indonesians","0",2,"04/12/2016 9:26"
"9993.content","pkl bengkel service ac manggarai jaksel pun menang tidak agussylvi agussylvi pilkada dki","1",3,"04/12/2016 9:24"
"9994.content","tanya apakah turut agussylvi janji uang m utk rw golong politik uang ato tidak","0",2,"04/12/2016 9:23"
"9995.content","moga dan dpt tindak tegas","0",2,"04/12/2016 9:19"
"9996.content","mungkin mau baca twit ini","0",2,"04/12/2016 9:16"
"9997.content","koran di jeddah lebih fair drpd media di indonesia","0",2,"04/12/2016 9:13"
"9998.content","calon pemimpin yang wibawa bijaksana dan sopan dalam kata","1",3,"04/12/2016 9:06"
"9999.content","emang ada yg bisa sebut dinasti selain itu abang","-1",1,"04/12/2016 9:03"
"10000.content","terus juang utk jkt yg lbh baik harap kami hanya ada pada abang dan mpok","1",3,"04/12/2016 8:52"
"10001.content","ada haha emang bener dukung abang agussylvi nyata","0",2,"04/12/2016 8:49"
"10002.content","dengar nama dan cc","0",2,"04/12/2016 8:41"
"10003.content","tampak teman afc jaksel tunggu hadir abang di kebayoran tadi","1",3,"04/12/2016 8:29"
"10004.content","ayo tuntut saya dong","0",2,"04/12/2016 8:24"
"10005.content","karena prediksi valid tidak pro dia bgitu kali","-1",1,"04/12/2016 8:21"
"10006.content","anak bapak nama orang ganteng pinternya belum tahu suka goreng utama ubi","-1",1,"04/12/2016 8:16"
"10007.content","kalau rw di dki dapat m thn bakal bacok bacok tiap pemilihan rw rw haha suruh kelola dana apbd","-1",1,"04/12/2016 8:12"
"10008.content","amin saya sdh tidak sabar lagi tunggu tggl insyaallah kita akan sambut menang abang","1",3,"04/12/2016 8:09"
"10009.content","janji yg hubung dng approval dprd jngn umbar janji itu jk pasti laku janji rw dapat m tahun itu ngawur","-1",1,"04/12/2016 8:02"
"10010.content","alhamdulillah abang dan mpok selalu dekat di hati rakyat amin","1",3,"04/12/2016 7:56"
"10011.content","korupsi beranta panjang bangeettt","-1",1,"04/12/2016 7:51"
"10012.content","moga terus semangat ya teman utk juang yg mulia ini amin","1",3,"04/12/2016 7:47"
"10013.content","maaf anda harus ajar lagi kalau sdh ada fakta dan data boleh keluarin haha public anda bisa tuntut oleh","-1",1,"04/12/2016 7:34"
"10014.content","dengar dukung tangkap duduk manis amat duel ini","0",2,"04/12/2016 7:22"
"10015.content","walau dr apbd tetap saja kampanye bagi duit itu politik uang malah pake duit negara haha dpt suara","-1",1,"04/12/2016 7:15"
"10016.content","orang sinting abang agys itu orang super kamu orang bloon tidak tahu diri rimurtie","-1",1,"04/12/2016 7:13"
"10017.content","heran haha dukung tidak suka banget acara ini hati blunder kayak ahoker di sebelah","-1",1,"04/12/2016 7:11"
"10018.content","selalu senyum dan ramah pada warga itu sosok","1",3,"04/12/2016 7:07"
"10019.content","mungkin turut mrk indonesia asli itu hrs korup dan malas yg parade kan org bersih dan nurani","-1",1,"04/12/2016 6:59"
"10020.content","sudut pandang beda buat mereka ini demo tanding","0",2,"04/12/2016 6:58"
"10021.content","shalawat badar sambut abang di cipulir video","0",2,"04/12/2016 6:46"
"10022.content","tum kassava sama abang madid di kantor dpp kassava yang siap menang dan","1",3,"04/12/2016 6:34"
"10023.content","itu nama orang munafik orang munafik paling di benci","-1",1,"04/12/2016 6:28"
"10024.content","thola al badru alaina sambut khadiran agussylvi d majlis syarif hidayatulloh cipulir jaksel","0",2,"04/12/2016 5:53"
"10025.content","mulut sampah","-1",1,"04/12/2016 5:30"
"10026.content","terima kasih garda bangsa","1",3,"04/12/2016 5:28"
"10027.content","ada komentar om","0",2,"04/12/2016 5:23"
"10028.content","yakin tanya nye yg di jawab bukan yg di pilih sams timses dek","-1",1,"04/12/2016 5:20"
"10029.content","cc haha haha kamu ketahuannnn","0",2,"04/12/2016 5:07"
"10030.content","jlebb cagub sapa warga jakarta haha pasar tanah abang sambut oleh para dagang","0",2,"04/12/2016 5:06"
"10031.content","raya hari sampah dari sampah oleh sampah utk sampah","-1",1,"04/12/2016 4:52"
"10032.content","kan buzzer kamvret cc","-1",0,"04/12/2016 4:39"
"10033.content","jakarta butuh baharu satu untuk maju jangan ragu karena mereka nomor","1",3,"04/12/2016 4:28"
"10034.content","insyaallah kami dan masyarakat jkt semua siap pilih tidak abang dan mpok","1",3,"04/12/2016 4:20"
"10035.content","ini hikmah yang bisa kita petik dari aksi yang dasar rasa dengki","0",2,"04/12/2016 4:08"
"10036.content","pkl jamu gendong giyem jaksel jamu jamu jamune anti masuk angin ayo kabe wae nyoblos tidak agussylvi agussylvi liyane bab","1",3,"04/12/2016 4:06"
"10037.content","wahhhh jleb ini betullllll sekal agussylvi ada tanggap bro","0",2,"04/12/2016 3:58"
"10038.content","saya hrp anda menang jalan mesin partai smpai bawah rangkul semua lebih pemilih yg benar pilih ex ibu majelis ta lim","1",3,"04/12/2016 3:48"
"10039.content","brp org tangkap dgn tuduh makar","-1",1,"04/12/2016 3:41"
"10040.content","cikeong","-1",1,"04/12/2016 3:37"
"10041.content","di sambut dengan hangar dwngan para ulama dan habaib","0",2,"04/12/2016 3:25"
"10042.content","rw brp uang lo brp korupsi dlu","-1",1,"04/12/2016 3:18"
"10043.content","hari ini dukung pada males buka twitter cuma ada akun bot kerja naikin hesteg","-1",1,"04/12/2016 3:01"
"10044.content","aguan dan tw peduli","0",2,"04/12/2016 2:40"
"10045.content","lokalisasi kalijodo bs spt sekarang bukan gusur tp pindah rakyat tempat yg manusiawi jangan fitnah","1",0,"04/12/2016 2:36"
"10046.content","tinjau bijak indomaret alfamaret","0",2,"04/12/2016 2:30"
"10047.content","hukum demokrasi brutal ini","-1",1,"04/12/2016 2:20"
"10048.content","brutal demokrasi kampanye yg tabrak atur","-1",1,"04/12/2016 2:18"
"10049.content","mba nanti ada event di jl bangka ya nanti insya allah saya mau datang mau ketemu","1",3,"04/12/2016 2:08"
"10050.content","haha bencong haha kamu jendral bintang bapak kamu jendral bintang kalau bukan mending diem liat bego kamu","-1",1,"04/12/2016 2:03"
"10051.content","mungkin juga malah ingat antum rugi bandar payung biru haha payung biru","-1",1,"04/12/2016 2:00"
"10052.content","dan jangan pilih","-1",1,"04/12/2016 1:32"
"10053.content","kan duit bpknya dan mertua hasil korupsi banyak","-1",1,"04/12/2016 0:52"
"10054.content","bikin kotor jkt haha","-1",1,"04/12/2016 0:05"
"10055.content","tidak semua mantan presiden adalah negarawan sejati","-1",1,"05/12/2016 23:50"
"10056.content","kasi bgt ya hati lo sudah busuk tiap tweet yang lo post penuh dengan dengki","-1",0,"05/12/2016 23:46"
"10057.content","hayuu kurang atau distop jhn tambah anggar masa mau jd gu","-1",1,"05/12/2016 23:36"
"10058.content","assalamualaikum abang mpok moga allah swt berik sehat kuat utk agussylvi agussylvi","1",3,"05/12/2016 23:32"
"10059.content","program ahokdjarot ttg rumah rakyat yg integrasi fasos fasum juga pamer abang saat kampanye","0",2,"05/12/2016 23:07"
"10060.content","posko relawan haha agussylvi agussylvi cipete jaksel","0",2,"05/12/2016 22:43"
"10061.content","akhirnyaaa ngaku demo ahokdjarot biar si naik enjeeeeh ya ya ya sudah bilang tuhan tuh tidak b","-1",1,"05/12/2016 22:14"
"10062.content","nelayan ckp punya peta laut satu positioning di gps di plot setelah kalibrasi dgn ada saat tanpa gps itu yg maksud","0",2,"05/12/2016 21:53"
"10063.content","mertua lg nginep di kpk bagaimana mau jln emg mentang anak sby bs sembarang","-1",1,"05/12/2016 21:44"
"10064.content","dia mungkin belum pernah lihat benda seperti apa dan cara kerja pikir oleh fishfinder lah yg bener lah","-1",1,"05/12/2016 21:41"
"10065.content","agussylvi nomor jawab doa rakyat dki yg gusur","1",3,"05/12/2016 21:37"
"10066.content","agussylvi nomor yg muda untuk dki","1",3,"05/12/2016 21:35"
"10067.content","agussylvi nomor pilgub dki satu putar pasti menang","1",3,"05/12/2016 21:31"
"10068.content","bocah ingus gitu yg pk sby bikin aksi kmrn itu ancur kaga punya program","-1",1,"05/12/2016 21:29"
"10069.content","yoolooo mbok ya kalau tidak tahu tuh jangan mangap malah tahu kan goblok","-1",1,"05/12/2016 21:28"
"10070.content","agussylvi nomor cerdas tampan hanya","1",3,"05/12/2016 21:25"
"10071.content","agussylvi nomor jakarta haha semua lapis masyarakat","1",3,"05/12/2016 21:21"
"10072.content","agussylvi nomor jakarta untuk rakyat cuma","1",3,"05/12/2016 21:19"
"10073.content","agussylvi nomor dukung rakyat pasti menang","1",3,"05/12/2016 21:17"
"10074.content","agussylvi nomor satu jakarta","1",3,"05/12/2016 21:16"
"10075.content","agussylvi nomor bangun jkt sama rakyat","1",3,"05/12/2016 21:13"
"10076.content","agussylvi nomor satu haha rakyat jkt","1",3,"05/12/2016 21:08"
"10077.content","agussylvi nomor yg muda yg pimpin jkt","1",3,"05/12/2016 21:04"
"10078.content","agussylvi nomor untuk dki","1",3,"05/12/2016 21:02"
"10079.content","agussylvi nomor jakarta untuk rakyat tnpa gusur","1",3,"05/12/2016 20:58"
"10080.content","agussylvi nomor unggul haha jkt","1",3,"05/12/2016 20:55"
"10081.content","agussylvi nomor gubernur dki","1",3,"05/12/2016 20:52"
