"","text","is_kelas","sentimen_3","date"
"5872.content","mungkin ini yg maksud abang tapi di bogor colek",0,0,"12/02/2017 10:32"
"5873.content","katanye pinter adab tapi masih pake cara norak seperti ini jadi pemimpin haha tidak percaya diri",-1,-1,"12/02/2017 10:31"
"5874.content","pantes tuh banci tukang gertak cuma brani kroyokan n mukul cewek geng banci",0,0,"12/02/2017 10:30"
"5875.content","heran saya kenapa yg banci smua nama cewek smua ya aniessandi cewek marifini cewek",0,0,"12/02/2017 10:30"
"5876.content","marifinil mirip nama cewek malah pakai daster ibu jd mirip ibu berjengot ed haha haha haha birthday ed haha b haha haha ed haha haha haha birthday ed haha b haha b",0,0,"12/02/2017 10:29"
"5877.content","apa istilah untuk beda kata dan buat esuk dele sore tempe",0,0,"12/02/2017 10:28"
"5878.content","nyata dukung jg dukung bekingnya preman coy",0,0,"12/02/2017 10:27"
"5879.content","tuh saksi idup",0,0,"12/02/2017 10:26"
"5880.content","saya rasa ini anggar serius dari paslon cagub tidak ada iming suatu jika bukan hoax tlg tindak",-1,-1,"12/02/2017 10:24"
"5881.content","tuju sm haha jimmy",0,0,"12/02/2017 10:23"
"5882.content","memang tidak didik dan lebih kepada program khayal",-1,-1,"12/02/2017 10:23"
"5883.content","gertak sambal saja ini kalau kata orng medan bacot bakul nyali upil ini mah",-1,-1,"12/02/2017 10:21"
"5884.content","jangan pd bunuh diri ya rakyat tau mana yg baik dan benar",0,0,"12/02/2017 10:20"
"5885.content","kalau nyamber fokus dong ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 10:19"
"5886.content","anjenggggg rem amat setannn",0,0,"12/02/2017 10:18"
"5887.content","okoc program sudah jalan kata bapak program itu kan pakai apbd belum jdi gubernur haha sudah jalan uang dri mana tuh aneh",-1,-1,"12/02/2017 10:17"
"5888.content","karena masih dalam long term research tadi ya",0,0,"12/02/2017 10:16"
"5889.content","jd dlm hal ni saya rasa kamu masih belum tepat kl blang ganja tidak trmasuk narkoba tu saja komenny",0,0,"12/02/2017 10:15"
"5890.content","ya maksud legalisasi ganja juga situ haha arah abang pandji juga situ bukan pronarkoba",0,0,"12/02/2017 10:15"
"5891.content","haha kita tinggu long term research deh",0,0,"12/02/2017 10:13"
"5892.content","coba hati kata kunci di pemimpin kalau yg mukul itu anak buah kabooooooorrrr ed haha haha haha birthday ed haha ba haha b ed haha haha haha birthday ed haha b haha haha ed haha haha haha birthday ed haha b haha haha ed haha haha haha",0,0,"12/02/2017 10:12"
"5893.content","ya bagus itu begitu harus itu maksud legalisasi ganja kan",0,0,"12/02/2017 10:11"
"5894.content","siapa yg kaboor tong saya males saja nglayanin army norak ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 10:10"
"5895.content","paling jauh stlh saksi n baca sepak terjang demi jd gubernur",0,0,"12/02/2017 10:10"
"5896.content","legalny dlam bentuk awas en dgunakan utk butuh medis b pemakaian bebas tau saya",0,0,"12/02/2017 10:10"
"5897.content","ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha sudah nyamber tweit orang langsung kabooerr ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 10:09"
"5898.content","sayang di neger ini para intelektual tidak harga sehingga mereka harus pilih jalan lain",0,0,"12/02/2017 10:09"
"5899.content","bro henti citra itu dgn omong kosong didik itu hrs didik bro",-1,-1,"12/02/2017 10:08"
"5900.content","jd kl kamu blang ganja beda dgn narkoba tu tidak bnar jg tau saya",0,0,"12/02/2017 10:07"
"5901.content","en dlm jmlah brlebihn ganja punya trait spt narkoba jd tau saya sampai skg ganja belum bs dbedakan",0,0,"12/02/2017 10:06"
"5902.content","itu mereka orang islam wajar mereka datang karena raka sedang bela agama",0,0,"12/02/2017 10:06"
"5903.content","mimpi kali fakta hasil kerja bukan isu bukan retori",-1,-1,"12/02/2017 10:06"
"5904.content","mikir nya pk apa tho kata koplak ed haha haha haha birthday ed haha b haha",-1,-1,"12/02/2017 10:05"
"5905.content","bapak kamu suka khayal tingkat tinggi tik haha",-1,-1,"12/02/2017 10:05"
"5906.content","banyak deh gugel saja",0,0,"12/02/2017 10:02"
"5907.content","biar lah sekarang jadi ajar bagi org islam trmasuk abang dan bapak karena pilpres lalu sala",0,0,"12/02/2017 10:02"
"5908.content","makany dr tadi dtanya beda ganja ma narkoba tuh dmna karena msh bnyak yg anggap ganja masuk narkoba",0,0,"12/02/2017 10:00"
"5909.content","haha haha saya prediksi pasuk army nya si memed tidak ngaruh bye ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 9:58"
"5910.content","wah ibu awi yg sama nih haha",0,0,"12/02/2017 9:57"
"5911.content","semua itu sudah di kerja sama nomer bapak haha c",0,0,"12/02/2017 9:57"
"5912.content","haha pasuk si memed ya atuuut ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 9:56"
"5913.content","logika ada sama haha emma ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 9:55"
"5914.content","saya sgt trgugah ktk pk mnympaikn kt pnutupnya kmudian pk mmbrikn jwbn yg jls dan cerdas",1,1,"12/02/2017 9:55"
"5915.content","semangat bapak aniessandi satu untuk semua merdeka dan jaya",1,1,"12/02/2017 9:53"
"5916.content","fakta hasil kerja di zaman bukan isu bukan retorika setujuk",0,0,"12/02/2017 9:52"
"5917.content","program rumah tanpa dp abang",0,0,"12/02/2017 9:51"
"5918.content","sorry guys saya tidak pengaruh mulut santun dan janji tapi haha c ed haha haha haha birthday ed haha b haha haha",-1,-1,"12/02/2017 9:50"
"5919.content","semua sama anda wakil ngerjain apa dong fasilitator tiap putus tidak mungkin senang semua",0,0,"12/02/2017 9:49"
"5920.content","villa raziq resort idr rp room meeting room coffe break kali makan special",0,0,"12/02/2017 9:48"
"5921.content","jangan lupa tgl pebruari tentu pilih jangan golput",0,0,"12/02/2017 9:47"
"5922.content","tapi coba main haha fb yang komen dia ngotot kalau bener inti cuma mau nyerang bapak dan temennya haha",0,0,"12/02/2017 9:46"
"5923.content","seperti ini setal uang h citra dia intelek nationalis padahal bigot apa beda aniessandi prabowo trump",0,0,"12/02/2017 9:44"
"5924.content","wow buzzer pada nyerang saya ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 9:43"
"5925.content","kritik dari dukung nih bapak",0,0,"12/02/2017 9:42"
"5926.content","haha kalau mah dah jadi politis sekarang bukan akademisi lagi jadi kayak",0,0,"12/02/2017 9:41"
"5927.content","ya allah tuhan yme gin amat mau jd gubernur doang mesti banyak tabok omong sendiri ini uji",-1,-1,"12/02/2017 9:40"
"5928.content","bapak yg begini maksud kan ed haha haha haha birthday ed haha b haha haha",0,0,"12/02/2017 9:37"
"5929.content","sejak kapan dan dagang sembako seperti ini tidak botol",0,0,"12/02/2017 9:37"
"5930.content","tuju buat ngeluarin ganja dari narkoba karena ganja dan narkoba itu dua hal yg beda",0,0,"12/02/2017 9:36"
"5931.content","fixed adalah fpi",0,0,"12/02/2017 9:36"
"5932.content","tetep tidak",1,0,"12/02/2017 9:35"
"5933.content","bener kata si dan kalau itu konsistensi patut tanya gim",0,0,"12/02/2017 9:32"
"5934.content","kampanye ttg haha perempuan tp rapat haha jamaah yg hina dan merendahkn perempuan jurnalis logika haha mana",-1,-1,"12/02/2017 9:32"
"5935.content","pilih mu adalah pilih mu sendiri begitu jg saya tanpa harus kata bohong fitnah",0,0,"12/02/2017 9:31"
"5936.content","haha coba tunjuk yg sudah dimerjakan dan tidak usah emosi",0,0,"12/02/2017 9:29"
"5937.content","tuh kan politik kenapa bilang zikir hufh lg allah dibohongin sm rizik dkk",0,0,"12/02/2017 9:28"
"5938.content","bikin begini pasti tau bahwa diri emang impotent ya",0,0,"12/02/2017 9:28"
"5939.content","kapan ujan gede mikir dong mikir",0,0,"12/02/2017 9:28"
"5940.content","iyain saja sudah",0,0,"12/02/2017 9:27"
"5941.content","harus kalimat beda lah legalisasi ganja dengan pro narkoba tolol ini",0,0,"12/02/2017 9:26"
"5942.content","haha coba haha beda omong nya dulu dan sekarang cc",0,0,"12/02/2017 9:26"
"5943.content","sabar ya tidak perlu di lawan itu cuma kerikil kecil allah swt lebih hebat dari semua itu",0,0,"12/02/2017 9:25"
"5944.content","ujan tidak gede boss",0,0,"12/02/2017 9:24"
"5945.content","pasti menang is",0,0,"12/02/2017 9:23"
"5946.content","haha salam jari jangan lupa pilih basuki haha tumben hujan terus tidak banjir ya",1,0,"12/02/2017 9:23"
"5947.content","bayar berapa abang haji apa mahar nya janda muda hmmm abang haji paling demen tuh",0,0,"12/02/2017 9:22"
"5948.content","ini bisa jadi pilih kita",0,0,"12/02/2017 9:22"
"5949.content","saya paling ingat ucap di yang nista alquran itu lho",-1,0,"12/02/2017 9:21"
"5950.content","keong",0,0,"12/02/2017 9:21"
"5951.content","apa benar begitu bapak soal adek saya yg jadi guru juga rasa hal yg sama saat anda jabat",0,0,"12/02/2017 9:20"
"5952.content","allahu akbar",0,0,"12/02/2017 9:20"
"5953.content","ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha saya tawa saja",0,0,"12/02/2017 9:19"
"5954.content","lho tidak lihat dulu",0,0,"12/02/2017 9:18"
"5955.content","mantap bapak nyata pa tidak salah henti langkah bapak sbgi menteri bahaya lho ini didik lho",-1,-1,"12/02/2017 9:16"
"5956.content","nah untuk masy jakarta kita",0,0,"12/02/2017 9:15"
"5957.content","nyang jelas sebut saja nama nya suagusman suahokman ato suaniesman",0,0,"12/02/2017 9:14"
"5958.content","kl mau spin ahokdjarot nista agama bikin twit sendiri jangan nyamber twit org yg topik beda",-1,0,"12/02/2017 9:13"
"5959.content","harus kita dukung pemimpin seperti ini",1,1,"12/02/2017 9:12"
"5960.content","haha haha saya fokus haha fpi baik bapak aniessandi baik nista saja yg tidak baik clear",-1,1,"12/02/2017 9:11"
"5961.content","wow bapak",0,0,"12/02/2017 9:10"
"5962.content","sorry bro banyak orang jakarta yang pinter ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 9:09"
"5963.content","abang masih ingat tidak nyata",0,0,"12/02/2017 9:07"
"5964.content","ebuset",0,0,"12/02/2017 9:06"
"5965.content","kalau mau jadi buzzer followers mu dibanyakin dulu dan lbh pinter dikit ya ajar fokus",0,0,"12/02/2017 9:05"
"5966.content","klarifikasi dong tidak malu demi kuasa seperti ini",-1,-1,"12/02/2017 9:02"
"5967.content","super nyogok nyata nih ya",0,0,"12/02/2017 8:58"
"5968.content","bapak masih ingat ini bagaimana tanggap anda apakah benar",0,0,"12/02/2017 8:56"
"5969.content","ini turut saya pribadi kalian sebenarny",0,0,"12/02/2017 8:55"
"5970.content","apakah hoax atau fakta",0,0,"12/02/2017 8:53"
"5971.content","di basmi ahokdjarot",0,0,"12/02/2017 8:51"
"5972.content","bapak",0,0,"12/02/2017 8:50"
"5973.content","amerika presiden bukan sih",0,0,"12/02/2017 8:50"
"5974.content","pulang nya smga tidak rapung di ciliwung yg nya lg gk salah masuk di perum tidak jupe ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 8:48"
"5975.content","emang yg pada bela nista mudah tebak kok ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 8:48"
"5976.content","lho sudah tebak pasti nyerong haha situ efpei tidak ada isu lain ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 8:47"
"5977.content","ud gt msh diblg gagal",-1,-1,"12/02/2017 8:45"
"5978.content","iyaaa pilih tidak",1,0,"12/02/2017 8:44"
"5979.content","ada yg bela aniessandi ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha wong tidak punya diri haha bela ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 8:43"
"5980.content","haha ya kalok minyak itu tidak laku berlian dong nyogoknya ed haha haha haha birthday ed haha b haha d ed haha haha haha birthday ed haha b haha haha karat jg haha tp tetep pil",0,0,"12/02/2017 8:42"
"5981.content","beli rumah barbie juga pake dp baru dikirimin ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 8:39"
"5982.content","wuiihh panik maksa lgi ngasong data edit manipulatif malu dikiiitt",-1,-1,"12/02/2017 8:38"
"5983.content","saya kasih jempol buat anda karena anda supeeer sekal haha",1,1,"12/02/2017 8:37"
"5984.content","cape deh kampanye haha balik jd barbar gin ed haha haha haha birthday ed haha b haha f",-1,-1,"12/02/2017 8:36"
"5985.content","kangen banjir ada yg tau prgi mana",0,0,"12/02/2017 8:35"
"5986.content","tenun bangsa yang mana nih abang mayoritas mah bebas",0,0,"12/02/2017 8:35"
"5987.content","astaga miris",0,0,"12/02/2017 8:35"
"5988.content","yakusa abang",0,0,"12/02/2017 8:34"
"5989.content","tolong konfirmasi ya jangan bikin malu ed haha haha haha birthday ed haha b haha b",0,0,"12/02/2017 8:32"
"5990.content","pemimpin pemersatu umat feb ajak seluruh keluarga saudara yg hak pilih utk pilih kita",1,1,"12/02/2017 8:30"
"5991.content","saya mah orang bandung barat tp asli inimah keren ed haha haha haha birthday ed haha b haha ed haha haha haha birthday ed haha b haha c men in black",0,0,"12/02/2017 8:28"
"5992.content","terobos beda jam",0,0,"12/02/2017 8:27"
"5993.content","waspada sakit campak orang ahoker",-1,0,"12/02/2017 8:24"
"5994.content","bagaimana ini om dan wan",0,0,"12/02/2017 8:23"
"5995.content","ed haha haha haha birthday ed haha b haha ed haha haha haha bc ed haha bf haha bb kalau ngeliat tulis itu kaya sekrg senjata makan mulut ed haha haha haha be ed haha b haha haha ed haha haha haha be ed haha b haha haha ed haha haha",0,0,"12/02/2017 8:23"
"5996.content","jawab bapak",0,0,"12/02/2017 8:21"
"5997.content","busyet dah main klaim property orang lain nanti kalijodo jg dia klaim",0,0,"12/02/2017 8:19"
"5998.content","pikir si jual mayoritas minoritas masih laku kali sangat pantas dia pecat bapak ed haha haha haha birthday ed haha b haha b",-1,-1,"12/02/2017 8:18"
"5999.content","kalau anda bukan syiah knpa anda tega dan brani anak anda d sekolahkn d lazuardi punya syiah ada apa bos",0,0,"12/02/2017 8:16"
"6000.content","si nyerang bg lg panik ya bro",0,0,"12/02/2017 8:16"
"6001.content","yang ini ed haha haha haha birthday ed haha b haha dukung agussylvi karena jil kering donasi lihat agussylvi punya banyak uang leleh tuh iman",0,0,"12/02/2017 8:15"
"6002.content","mana klarifikasi bapak konpers donk konpers biar kini haha sang mantan ed haha haha haha birthday ed haha b haha d ed haha haha haha birthday ed haha b haha d",0,0,"12/02/2017 8:14"
"6003.content","ed haha haha haha bc ed haha be haha b ed haha haha haha bc ed haha be haha haha tolak tolak tolak tolak henti ambil alih jadi public lahan hooox",0,0,"12/02/2017 8:13"
"6004.content","murid si kok tidak ngantar kata idam terlaluuu",0,0,"12/02/2017 8:12"
"6005.content","maaf bapak apakah media surveyor spt ini tidak trmsk black campaign di mgg tenang",0,0,"12/02/2017 8:11"
"6006.content","sungkem haha abah dan ed haha haha haha birthday ed haha b haha f",0,0,"12/02/2017 8:11"
"6007.content","haha oce bapak",0,0,"12/02/2017 8:11"
"6008.content","ampun ampun",0,0,"12/02/2017 8:10"
"6009.content","tidak bisa merang korupsi di nas didik",0,0,"12/02/2017 8:10"
"6010.content","y ampun abang haha tidak smart teriak tidak smart sama kayak junjung agung si haha haha",0,0,"12/02/2017 8:08"
"6011.content","kayak gin tidak usut ya kampanye kotor",-1,-1,"12/02/2017 8:07"
"6012.content","slmtkan ind dari mulut comberan dan si mesum rijik",-1,-1,"12/02/2017 8:06"
"6013.content","in syaa allah moga amanah bila menang dan bukan cari kuasa",1,1,"12/02/2017 8:06"
"6014.content","aniessandi mau nombokkin dp nya sih ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 8:05"
"6015.content","jokowi tidak salah kalau buru pecat dia ini org bahaya kalau jd jabat publik",-1,-1,"12/02/2017 8:04"
"6016.content","salam jari jangan lupa ya bapak nanti coblos nomor haha c",1,0,"12/02/2017 8:03"
"6017.content","lain dulu lain sekarang ig salam ed haha haha haha birthday ed haha b haha kita akan selalu ingat pesan bapak ed haha haha haha birthday ed haha b haha haha jangan guna isu",0,0,"12/02/2017 8:02"
"6018.content","hebat dukung n bisa bayang jika mereka kuasa",0,0,"12/02/2017 8:00"
"6019.content","bapak bagai yg ngaku akedemisi malu tidak sih pakai data salah bagaimana pas bikin skripsi dan jurnal",-1,-1,"12/02/2017 7:59"
"6020.content","mungkin dukung bapak utk perlu dkaji ulang",0,0,"12/02/2017 7:58"
"6021.content","halaahh preet",0,0,"12/02/2017 7:56"
"6022.content","sgt brbahaya utk jkt gubernur yg dbackup fpi radikal fpi akn dpt t istimewa djkt mrk akn enak jidat brbuat",-1,-1,"12/02/2017 7:56"
"6023.content","br sekal ini saya tuju ama agussylvi plin plan demi jabat harga diri gada sara",-1,-1,"12/02/2017 7:56"
"6024.content","jangan prcya sma mnsia yg bcranya sok santun byk pmimpin sok santun agamis pncitrasn tp otak licik pcik korup",-1,-1,"12/02/2017 7:54"
"6025.content","takut saia kyk bunglon",0,0,"12/02/2017 7:54"
"6026.content","riya tidak ada nilai ibadah",0,0,"12/02/2017 7:53"
"6027.content","buat dan mikir",0,0,"12/02/2017 7:53"
"6028.content","munafikun",0,0,"12/02/2017 7:51"
"6029.content","ni satu lagi orang gila saya pakai nama saya sendiri bilang ngumpet",0,0,"12/02/2017 7:51"
"6030.content","ssstttt diam deh kamu nasi bungkus komentar saja",0,0,"12/02/2017 7:49"
"6031.content","haha lucu bapak aniessandi",0,0,"12/02/2017 7:49"
"6032.content","rijik pun terpa buat",0,0,"12/02/2017 7:49"
"6033.content","mnsia tidak komit tidak konsisten bgm kalau jd gubernur sopasti khianat jnji nya karena sdh krakter buzuk",-1,-1,"12/02/2017 7:48"
"6034.content","kenapa mesti heran sohib n jubirnya saja si dan ngakuin kok kl cuma jago omong",-1,-1,"12/02/2017 7:48"
"6035.content","tulis bapak bagaimana",0,0,"12/02/2017 7:46"
"6036.content","apa tidak malu sama anak istri dan saudara bapak",-1,-1,"12/02/2017 7:45"
"6037.content","halo aniessandi apa kabar",0,0,"12/02/2017 7:43"
"6038.content","tlg dijwb bgm bs salah hitung pa cagub ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 7:41"
"6039.content","beeetuuul rapot merah fuuulll tidak becus gawe",-1,-1,"12/02/2017 7:41"
"6040.content","tidak jauh beda ama si itu mulut pa comberan colek bung",-1,-1,"12/02/2017 7:39"
"6041.content","bapak dan gubernur dki hebat jkt hujan hari tidak banjir top deh",0,0,"12/02/2017 7:38"
"6042.content","saya sangat kecewa lihat masjid jadi panggung politik",-1,-1,"12/02/2017 7:37"
"6043.content","buat apa maulid sie",0,0,"12/02/2017 7:36"
"6044.content","statement gantung butuh",0,0,"12/02/2017 7:35"
"6045.content","itu om dan tante yang usaha dengan segala cara dan upaya utk dapat hati sang anak",-1,-1,"12/02/2017 7:35"
"6046.content","pa ada video bapak",0,0,"12/02/2017 7:34"
"6047.content","bapak siapa blg rakyat takut dgn gubernur biar gmbr ini cerita ttg kami",0,0,"12/02/2017 7:33"
"6048.content","aniessandi tunjuk tiga saja putus prabowo yang tegas bung berita ini masih berlaku tidak ya",0,0,"12/02/2017 7:32"
"6049.content","ya ajak saja sudah syukur",0,0,"12/02/2017 7:32"
"6050.content","jd gubernur anda lalu sombong anda akan usir ahokdjarot dari dki kamu jg bukan orang dki ahokdjarot walau jd gubernur tidak jahat kamu",-1,-1,"12/02/2017 7:31"
"6051.content","aksi pers aksi kamu mana",0,0,"12/02/2017 7:31"
"6052.content","gt gt lt lt nanti di kutuk sama allah swt dengn kalah di pilgub dki",-1,-1,"12/02/2017 7:30"
"6053.content","nah abang",0,0,"12/02/2017 7:30"
"6054.content","jln ter mudah murah lwt pps yakni lwt perusa dgn alat di jari saat hitung",0,0,"12/02/2017 7:29"
"6055.content","pesan dan sgt jelas kota majuwarganya bahagia sama",0,0,"12/02/2017 7:28"
"6056.content","hidup bukan memang absurd apatah lagi dengan ambisi",0,0,"12/02/2017 7:28"
"6057.content","persija",0,0,"12/02/2017 7:27"
"6058.content","jdi isu yg hasut rakyat akhir pemerintah yg ada anggap tidak mempasilitas rakyat padahal program",0,0,"12/02/2017 7:27"
"6059.content","gaya dan cara anda kampanye seperti itu anda akan mendzolimi rakyat",-1,-1,"12/02/2017 7:26"
"6060.content","dan satu lagi tanya logis tentang dari kawan saya nih",0,0,"12/02/2017 7:24"
"6061.content","abis nyimeng x nih perempuan ed haha haha haha birthday ed haha b haha lucu lihat komen ny dia",0,0,"12/02/2017 7:22"
"6062.content","itu karena air tidak datang sekaligus",0,0,"12/02/2017 7:22"
"6063.content","klw nabungnya jt jadi bln jt apa ada ya dp rmah yg jt",0,0,"12/02/2017 7:22"
"6064.content","tidak pas bisa mengkafer semua",1,0,"12/02/2017 7:22"
"6065.content","cocok banget utk kamu komen nya",0,0,"12/02/2017 7:20"
"6066.content","panik tidak tuh bisa baca kan ya",0,0,"12/02/2017 7:20"
"6067.content","salah sesal tbsar saya dlm hdp adlh pernah idola",-1,-1,"12/02/2017 7:19"
"6068.content","ahokdjarot s lakukn hampir triyun ahokdjarot selamatkn apbnd makany dprd dki gerah sama ahokdjarot non muslim tp amanah allah ridho dia",1,0,"12/02/2017 7:17"
"6069.content","bapak anda muak",-1,-1,"12/02/2017 7:17"
"6070.content","haha taikers nekad panik malu dikiitt saja ama gelar tukang catut edit data dll",-1,-1,"12/02/2017 7:14"
"6071.content","haha haha bukan kamu yg oon",0,0,"12/02/2017 7:13"
"6072.content","makin pandai kalau salah hitung makin besar ya t",-1,-1,"12/02/2017 7:12"
"6073.content","murah itu relatif kamu tanya beli rumah tanpa dp skrang lahan murah pasti dulu kamu mau tanya apa",0,0,"12/02/2017 7:09"
"6074.content","sedih masjid buat haha gin an jncukkk",-1,-1,"12/02/2017 7:09"
"6075.content","mslh su boneka tidak gua tidak tau yg saya tau su suruh dp bugil itu fakta",0,0,"12/02/2017 7:07"
"6076.content","yap betul si haha oc pikir dia bisa enak dengan uang yg haha punya",0,0,"12/02/2017 7:07"
"6077.content","bener banget haha haha cc",0,0,"12/02/2017 7:07"
"6078.content","cc dan tidak didik ed haha haha haha birthday ed haha b haha haha btn dp rumah persen tidak didik konsumen",-1,-1,"12/02/2017 7:04"
"6079.content","dadak alim",0,0,"12/02/2017 7:03"
"6080.content","tetap dukung",1,0,"12/02/2017 7:02"
"6081.content","awas saksi tanpa dukung dari tidak akan maksimal tugas tps dpt ki",0,0,"12/02/2017 7:01"
"6082.content","dekat anda dgn mak moncong putih mmbuat raguk integritas dan political will positif dri anda bapak",0,0,"12/02/2017 7:01"
"6083.content","temen anak pemilih mula golput tidak mau pilih kafir tapi juga tidak kesan sama yo wes",-1,-1,"12/02/2017 6:59"
"6084.content","hitung suara adl hulu dari semua proses milu sbg dasar isi form c",0,0,"12/02/2017 6:59"
"6085.content","anda haha suka jilat ludah sendiri apa gk jijik ya ed haha haha haha birthday ed haha b haha",-1,-1,"12/02/2017 6:58"
"6086.content","rekap sendiri neng sendiri taikers spesialis tukangcatut edit bajak proyek etc",-1,-1,"12/02/2017 6:56"
"6087.content","yg penting haha oce",0,0,"12/02/2017 6:55"
"6088.content","pasti di prioritas untuk rakyat kan program yg sekarang untuk rakyat",0,0,"12/02/2017 6:54"
"6089.content","yg penting salam okoce bukan begitu dek",0,0,"12/02/2017 6:54"
"6090.content","netizen jahaaaaaat pukulmanja",0,0,"12/02/2017 6:52"
"6091.content","jangan heran",0,0,"12/02/2017 6:51"
"6092.content","tidak usah sedih mmg ini wujud asli untung dia buka topeng dipilkada bukan pilpres",0,0,"12/02/2017 6:50"
"6093.content","kompak nih ya",0,0,"12/02/2017 6:50"
"6094.content","ruwet mbulet haha",-1,-1,"12/02/2017 6:49"
"6095.content","coblos paslon haha biar bisa kredit rumah tanpa depe haha haha ini cc",0,0,"12/02/2017 6:48"
"6096.content","insya allah",0,0,"12/02/2017 6:48"
"6097.content","kalau mereka mau bikin rusuh tidak tunggu hari ini mulut jamban",-1,-1,"12/02/2017 6:47"
"6098.content","sudah gk ada bener nye di mata cebongers mah upyours tum",0,0,"12/02/2017 6:47"
"6099.content","cc abang aniessandi",0,0,"12/02/2017 6:46"
"6100.content","semoa timses dan bersih tiang listrik dan pohon yang mrk klaim pilih mereka",0,0,"12/02/2017 6:46"
"6101.content","ini colon pemimpin idam yg tidak tuju sana ikut sihoax",1,1,"12/02/2017 6:44"
"6102.content","betuuuuul tuh teori semua juga mudah praktek kerja",-1,-1,"12/02/2017 6:43"
"6103.content","doa saya selalu untuk kalian dua semagat tetap istiqomah jalan allah",1,1,"12/02/2017 6:42"
"6104.content","moga istiqomah bapak sholat subuh berjamaahnya ed haha haha haha birthday ed haha b haha haha",1,1,"12/02/2017 6:41"
"6105.content","bapak lihat rencana curang pilkada dki",0,0,"12/02/2017 6:40"
"6106.content","klw mati utang di anggap lunas bos ntr ketemu di neraka hutang lagi bos",0,0,"12/02/2017 6:40"
"6107.content","nih abang nyata tidak didik lho gt",-1,-1,"12/02/2017 6:38"
"6108.content","tanya yang menarij",0,0,"12/02/2017 6:37"
"6109.content","ya panteslah dia kan sama turun",0,0,"12/02/2017 6:36"
"6110.content","maniak",0,0,"12/02/2017 6:36"
"6111.content","haha org ini diem saja ya muak saya",-1,-1,"12/02/2017 6:34"
"6112.content","abang lgi lari pake sepatu hartono haha bukan begitu bapak dek",0,0,"12/02/2017 6:33"
"6113.content","ada yang bisa bantu jelas abang bapak atau abang",0,0,"12/02/2017 6:32"
"6114.content","boneka duit yg m",0,0,"12/02/2017 6:30"
"6115.content","teka teki ilalang padang sabana kira ada jkt rumah jt di reklamasi ahokdjarot payah kalau dosen byk filsafat",-1,-1,"12/02/2017 6:29"
"6116.content","konglomerat dia cuma boneka yg punya duit saja",-1,-1,"12/02/2017 6:28"
"6117.content","halal kan semua",0,0,"12/02/2017 6:27"
"6118.content","ayeee mau bongkar munafik pasang cang yaitu cang ini bukan fitnah ya",-1,-1,"12/02/2017 6:26"
"6119.content","bapak pasti sudah lupa pura lupa dengan apa yg katak tahun lalu hmmmm",0,0,"12/02/2017 6:26"
"6120.content","muka fadli zon aseli kaya bekantan",0,0,"12/02/2017 6:26"
"6121.content","tapi dp artis profesional bukan yg seperti itu kalau dia mau dibyr su gk mungkin bongkar dp",0,0,"12/02/2017 6:25"
"6122.content","program cuma program awang kl tidak ada yg gerak hrs ada yg gerak wujud program sebut bodoh haha piara",-1,-1,"12/02/2017 6:24"
"6123.content","abang kata kalau jd gubernur mau buka lowong kan ini ada yg buka ni",0,0,"12/02/2017 6:24"
"6124.content","mungkin di benak bapak yg miskin ya miskin saja jangan pernah punya ingin tuk hidup lebih baik cuma m",0,0,"12/02/2017 6:23"
"6125.content","mkin aniessandi minta dgn santun depe bka baju dong gitu ya ed haha haha haha birthday ed haha b haha",0,0,"12/02/2017 6:23"
"6126.content","usai acara maulid nabi dg habib usman bin yahya di bogor dg ketua dprd bogor",0,0,"12/02/2017 6:23"
"6127.content","exitpoll sama saja dengan teriak teriak ketika selesai coblos ini kan larang",0,0,"12/02/2017 6:22"
"6128.content","aslkm tolong exitpoll jangan sampai muncul di tv ini adalah upaya giring opini",0,0,"12/02/2017 6:21"
"6129.content","benar adalh ular kpl dua tidak brpendirian mdh brkhianat oportunis halalkn segalacara bahaya jk jd gubernur percaya ed haha haha haha birthday ed haha b haha haha",-1,-1,"12/02/2017 6:21"
