"","text","is_kelas","sentimen_1","date"
"5234.content","selalu pilih baik punya paling besar menang sementara kecuali",0,0,"19/12/2016 1:13"
"5235.content","elu ngarti sistem birokrasi gua tanya dah",-1,0,"19/12/2016 1:13"
"5236.content","kemaren alokasi mungkin ribet sekarang",0,0,"19/12/2016 1:13"
"5237.content","ayo adu data gua jangan cuma fitnah fitnah terus",-1,0,"19/12/2016 1:13"
"5238.content","kasus transjakarta sangka kasus sumberwaras bapak tendensi",-1,0,"19/12/2016 1:12"
"5239.content","punya hati bangun jakarta luar",0,0,"19/12/2016 1:11"
"5240.content","tampil spt remaja pdhal cari mampu alam kalah",0,0,"19/12/2016 1:09"
"5241.content","agama harus bahas sampai akhir hayat supaya selamat dunia utama akherat pilkada kecil",0,0,"19/12/2016 1:08"
"5242.content","bandingin ama lebih punya ota",-1,0,"19/12/2016 1:07"
"5243.content","tar lihat bego malu maluin",-1,0,"19/12/2016 1:06"
"5244.content","pikir dulu abang keluar bijak jangan asbun",-1,-1,"19/12/2016 1:06"
"5245.content","cacat mental otak separo hati kotor gabisa baca berita",-1,-1,"19/12/2016 1:05"
"5246.content","mknya bapak junjung ninggalin cacat sblm cuti bego",-1,-1,"19/12/2016 1:04"
"5247.content","motong anggar sumarsono bos ahokdjarot potong anggar",-1,0,"19/12/2016 1:01"
"5248.content","tagih janji",-1,0,"19/12/2016 1:01"
"5249.content","tuntas gerilya pkl menang agussylvi agussylvi se makassar jaktim",0,0,"19/12/2016 0:58"
"5250.content","sekarang gubernur siapa sumbarsono sumbarsini coba cek",-1,0,"19/12/2016 0:55"
"5251.content","dah paham gagal paham",-1,-1,"19/12/2016 0:52"
"5252.content","kode alam semoga timnas nomor satu",0,0,"19/12/2016 0:47"
"5253.content","tuntas gerilya pkl menang agussylvi agussylvi se cakung jaktim",0,0,"19/12/2016 0:45"
"5254.content","diskresi kembal president hukum th oleh plt gubernur dulu",-1,0,"19/12/2016 0:43"
"5255.content","kata ptg konsep",-1,-1,"19/12/2016 0:41"
"5256.content","ras perlente landas hukum super sekal jawab bravo",-1,-1,"19/12/2016 0:41"
"5257.content","tuntas gerilya pkl menang agussylvi agussylvi se duren sawit jaktim",0,0,"19/12/2016 0:39"
"5258.content","ex tentara mental krupuk",-1,-1,"19/12/2016 0:35"
"5259.content","debat tv pasang jual program tnggu",-1,-1,"19/12/2016 0:26"
"5260.content","persepsi tanpa bukti cek rusun jkrt jangan main opini",-1,0,"19/12/2016 0:22"
"5261.content","siap",1,1,"19/12/2016 0:20"
"5262.content","hanya unggul tuturkata ngerubah jkrt spt ahokdjarot",-1,-1,"19/12/2016 0:19"
"5263.content","relokasi pindah tempat lbh baik",1,0,"19/12/2016 0:18"
"5264.content","daripada status dakwa edar lucu",-1,0,"19/12/2016 0:09"
"5265.content","dah om mau bunuh diri rugi kaya indo kurang orang provokatif kaya",-1,0,"20/12/2016 23:59"
"5266.content","bravo agussylvi",1,1,"20/12/2016 23:57"
"5267.content","makin dibully ahoker agussylvi makin sinar",1,1,"20/12/2016 23:54"
"5268.content","kampanye pake duit pribadi ntar gubernur byk proyek pribadi pake duit rakyat bnyk proyek rakyat",-1,-1,"20/12/2016 23:41"
"5269.content","lama bapak",0,0,"20/12/2016 23:37"
"5270.content","rilis survey baru kompas",0,0,"20/12/2016 23:31"
"5271.content","wah mpok agussylvi",0,0,"20/12/2016 23:16"
"5272.content","asih muda pemudi sehat senang berolaraga ingat agussylvi",1,1,"20/12/2016 23:07"
"5273.content","orang beber harta milliar fakta kejut",0,0,"20/12/2016 22:48"
"5274.content","yaelah anak cebong komentar",-1,0,"20/12/2016 22:32"
"5275.content","jangan pion main catur siapa bapak suka catur bapak",-1,-1,"20/12/2016 21:26"
"5276.content","kafir",-1,-1,"20/12/2016 20:07"
"5277.content","cuma satu kata baik bapak",0,0,"20/12/2016 19:59"
"5278.content","bwahaha deklamasi waktu tk",-1,-1,"20/12/2016 19:53"
"5279.content","jujur keren y",1,1,"20/12/2016 19:43"
"5280.content","cara bagimana orang butuh solusi sekedar opini tanpa solusi",-1,-1,"20/12/2016 19:35"
"5281.content","cobain anak presiden cerita mau bikin cerita tempa tangguh",-1,-1,"20/12/2016 19:27"
"5282.content","wartawan penting bangsa",0,0,"20/12/2016 19:08"
"5283.content","filosofi atas macet fasilitasimobilitas pribadi",0,0,"20/12/2016 19:05"
"5284.content","soalreklamasi reviewkomprehensif",0,0,"20/12/2016 18:59"
"5285.content","bapak jangan lupa bohong dosa",-1,-1,"20/12/2016 18:42"
"5286.content","sempet diseleseikan cara baik golok buru bicara dah",-1,-1,"20/12/2016 18:14"
"5287.content","usul debat ganti gin bikin debat hanya adu omong lhah drpd belepotan maluin",-1,-1,"20/12/2016 18:05"
"5288.content","banget pasti abang agussylvi bakal hebat spt bapak sby bahkan lebih",1,1,"20/12/2016 17:50"
"5289.content","cagub paling banyak gelontor dana kampanye seperti gpp duit sby banyak",-1,-1,"20/12/2016 17:44"
"5290.content","semoga abang agussylvi pemimpin besar spt bapak sby",1,1,"20/12/2016 17:43"
"5291.content","uang asli indonesia",0,0,"20/12/2016 17:34"
"5292.content","keluarga bapak sby serang mulu sejak abang agussylvi maju cagub tabah selalu bapak",1,1,"20/12/2016 17:27"
"5293.content","yoi broo ibu tau bapak sby keren",1,1,"20/12/2016 17:25"
"5294.content","kunjung johar abang tanya tepat janji spt bapak sby",0,0,"20/12/2016 17:23"
"5295.content","terus ide mu sendiri agussylvi",-1,-1,"20/12/2016 17:12"
"5296.content","",0,0,"20/12/2016 17:00"
"5297.content","gawat dana kampanye tau bagaimana tau alir apbd nanti",-1,-1,"20/12/2016 16:51"
"5298.content","percaya otak om skit nethink terus",-1,0,"20/12/2016 16:40"
"5299.content","om mau bunuh diri jangan kasih kendor om niat",-1,0,"20/12/2016 16:39"
"5300.content","wadhuuuhhhhh solusi kereeeeeennnn top daaahhhh busseeettt abang",1,1,"20/12/2016 16:34"
"5301.content","kamvret bikin",-1,0,"20/12/2016 16:29"
"5302.content","siapa tahu sby gila jabat keduduk sby hobi main wanita",-1,-1,"20/12/2016 16:24"
"5303.content","solusi masyarakat singkir rakyat",0,0,"20/12/2016 16:18"
"5304.content","sby bikin akun kloning",-1,-1,"20/12/2016 16:09"
"5305.content","pas jakarta",1,1,"20/12/2016 16:07"
"5306.content","solusi hadir kepada mereka serah pesimis",0,0,"20/12/2016 16:04"
"5307.content","rakyat lhawong ngencok rumah ckckckck",-1,-1,"20/12/2016 15:58"
"5308.content","dukung aspirasi rakyat jkt",0,0,"20/12/2016 15:57"
"5309.content","berik solusi singkir masalah kota",0,0,"20/12/2016 15:54"
"5310.content","hadir sbg buah solusi bawa harap ubah sikap",0,0,"20/12/2016 15:52"
"5311.content","bebas jkt premanisme gusur",0,0,"20/12/2016 15:51"
"5312.content","sby bikin akun kloning",-1,-1,"20/12/2016 15:49"
"5313.content","kembal jakarta kepada rakyat tang besi",0,0,"20/12/2016 15:48"
"5314.content","pemimpin cinta rakyat lebih baik tang besi",0,0,"20/12/2016 15:46"
"5315.content","dki bakal autopilot",-1,-1,"20/12/2016 15:41"
"5316.content","ulah bapak lo bos pltu kalimantan sekarang mangkrak apalagi gubernur bakal tanggung jawab",-1,-1,"20/12/2016 15:39"
"5317.content","solusi ambang tentu arah layang terpa sepoi angin",-1,-1,"20/12/2016 15:37"
"5318.content","pake awkarin yanglex kalian",-1,-1,"20/12/2016 15:35"
"5319.content","abang kenapa berani kira kira begitu abang",-1,-1,"20/12/2016 15:31"
"5320.content","waaaj keren bangeeeet ra percoyo babar blas ngibul siang bolong",-1,-1,"20/12/2016 15:30"
"5321.content","genjot bulan lebih hati cinta",1,1,"20/12/2016 15:26"
"5322.content","mah percaya emaknye galak",-1,-1,"20/12/2016 15:21"
"5323.content","bntu doa terus ibu agussylvi mnjdi pmimpin gubernur jkt",1,1,"20/12/2016 15:19"
"5324.content","abang agussylvi begitu tuluz ibu harap jangan kecewa rakyat",1,1,"20/12/2016 15:14"
"5325.content","yakin",0,0,"20/12/2016 15:11"
"5326.content","gua mau nangis lihat",1,1,"20/12/2016 15:09"
"5327.content","ampun dah kira masyrkt goblok kali muka badak agussylvi",-1,-1,"20/12/2016 15:06"
"5328.content","sirik om orang bnyak duit ingett sirik ttanda mampu",-1,0,"20/12/2016 15:04"
"5329.content","bunuh diri kagaa nglarang",-1,0,"20/12/2016 15:03"
"5330.content","ummm maksud abang",0,0,"20/12/2016 15:02"
"5331.content","nanti pas debat resmi pake jubir",-1,-1,"20/12/2016 15:01"
"5332.content","kyknya tanya bagaimana atas macet jawab kurang macet",-1,-1,"20/12/2016 15:00"
"5333.content","acara brp orang dtang brp orang nntn rakyat mending debat lbh byk nntn",-1,-1,"20/12/2016 14:58"
"5334.content","musryik percaya ma doski mah percaya tuhan",-1,-1,"20/12/2016 14:55"
"5335.content","mss lanjut gerilya tuju buah panggung sapa warga sampa program andal",0,0,"20/12/2016 14:53"
"5336.content","rasa timses agussilvy hrs prepare maksimal pemantau tiap tps jangan sampai curang",0,0,"20/12/2016 14:51"
"5337.content","mauuu omm",1,1,"20/12/2016 14:50"
"5338.content","abang kemudian susur gang gang sapa warga",0,0,"20/12/2016 14:50"
"5339.content","bravo mayor",1,1,"20/12/2016 14:49"
"5340.content","",-1,-1,"20/12/2016 14:48"
"5341.content","ni pas debat nongol",-1,-1,"20/12/2016 14:46"
"5342.content","ayo guys menang",1,1,"20/12/2016 14:44"
"5343.content","abang hari kembali lanjut gerilya lapang cempaka putih jakarta pusat",0,0,"20/12/2016 14:43"
"5344.content","anak muda pilih",1,1,"20/12/2016 14:42"
"5345.content","bgt abang",0,0,"20/12/2016 14:39"
"5346.content","tiap orang baik kayak jokowi ahokdjarot pasti setan",-1,0,"20/12/2016 14:36"
"5347.content","warga love full situs resmi partai demokrat utama penting rakyat",0,0,"20/12/2016 14:31"
"5348.content","politik memang pola gerilya senyap contoh diam diam nongol",-1,-1,"20/12/2016 14:20"
"5349.content","mari satu dukung bapak ibu",1,1,"20/12/2016 14:15"
"5350.content","hadir selalu sambut riang gembira oleh warga",1,1,"20/12/2016 14:14"
"5351.content","baik nomor",1,1,"20/12/2016 14:13"
"5352.content","datang bapak ibu selalu nanti",1,1,"20/12/2016 14:09"
"5353.content","didik baik jamin generasi bangsa maju pilih agussylvi nomor",1,1,"20/12/2016 14:07"
"5354.content","abang gubernur jakarta",1,1,"20/12/2016 14:04"
"5355.content","pilih abang pimpin jakarta usia muda prestasi peduli santun pula paket komplit",1,1,"20/12/2016 14:00"
"5356.content","akun mirip akun bapak sby",0,0,"20/12/2016 13:56"
"5357.content","tunggu hadir pas debat calon pemimpin jakarta",1,1,"20/12/2016 13:54"
"5358.content","pemimpin oeduli hidup anak kaum perempuan",1,1,"20/12/2016 13:53"
"5359.content","abang ditanyain senyum",-1,-1,"20/12/2016 13:53"
"5360.content","dukung",1,1,"20/12/2016 13:52"
"5361.content","semua serentakkkkkkkk ayo dukung cagub",1,1,"20/12/2016 13:52"
"5362.content","wah wah abang ganteng dtengin ang gnteng",1,1,"20/12/2016 13:51"
"5363.content","satuju sekal abang",1,1,"20/12/2016 13:49"
"5364.content","yuks tuju",1,1,"20/12/2016 13:47"
"5365.content","sambut hangatmuh pancar harap hadap orang",1,1,"20/12/2016 13:46"
"5366.content","sangat tuju sekalu putus abang",1,1,"20/12/2016 13:45"
"5367.content","selamat hari kesetiakawanan sosial jakarta rakyat",0,0,"20/12/2016 13:45"
"5368.content","semangat solusi tanggulang banjir",0,0,"20/12/2016 13:43"
"5369.content","mari sebar semangat anti korupsi semua kalangan masyrakat",0,0,"20/12/2016 13:42"
"5370.content","didik baik mnjdi slah dsar sngt pnting",0,0,"20/12/2016 13:41"
"5371.content","sumur serap vertikal mmbntu mslah pelik banjir ibu kota",0,0,"20/12/2016 13:41"
"5372.content","soal pelik mmpunyai solusi efektif bila sbuah tindak",0,0,"20/12/2016 13:39"
"5373.content","cara cari solusi efektif lbh pnting ktimbang brdebat tanpa tindak",1,1,"20/12/2016 13:37"
"5374.content","ubah pola pikir sekarang",0,0,"20/12/2016 13:35"
"5375.content","salut abang",1,1,"20/12/2016 13:35"
"5376.content","lindung anak prempuan mlalui cara seperti",0,0,"20/12/2016 13:33"
"5377.content","mari tingkat pilih pemimpin suai kriteria idam mayarakat luas",1,1,"20/12/2016 13:32"
"5378.content","betapa antusias warga johar bru sambut datang",1,1,"20/12/2016 13:32"
"5379.content","orang besar selalu bicara solusi",1,1,"20/12/2016 13:30"
"5380.content","warga johar baru rebut salam",1,1,"20/12/2016 13:30"
"5381.content","tuju bg",1,1,"20/12/2016 13:29"
"5382.content","abg dsrbu wrga jabat tang",1,1,"20/12/2016 13:27"
"5383.content","hayoooo semua jangan lupa",1,1,"20/12/2016 13:26"
"5384.content","memang mikat rakyat",1,1,"20/12/2016 13:26"
"5385.content","calon pemimpin dki kreatif selalu dukung",1,1,"20/12/2016 13:23"
"5386.content","mantap jiwa muda abang agussylvi",1,1,"20/12/2016 13:21"
"5387.content","surve bukti agussylvi menang dipilkada dki",0,0,"20/12/2016 13:20"
"5388.content","ayo kawan banyakin doa abang mpok semoga pemimpin jakarta baik",1,1,"20/12/2016 13:20"
"5389.content","jakarta kotak kotakin",0,0,"20/12/2016 13:19"
"5390.content","ahog sumbang kembang",0,0,"20/12/2016 13:16"
"5391.content","cinta rakyat begitu balik rakyat cinta",1,1,"20/12/2016 13:12"
"5392.content","populer antero jagad lain cuma kelas ormas",1,0,"20/12/2016 13:10"
"5393.content","smga kelak abang pilih pemimpin dki jakarta",1,1,"20/12/2016 13:07"
"5394.content","iya hambalang hampir sesai lol",-1,-1,"20/12/2016 13:03"
"5395.content","anggur berik lapang kerja tuju indonesia lebih baik",0,0,"20/12/2016 13:00"
"5396.content","nyokk ayo kite menangin abang",1,1,"20/12/2016 12:57"
"5397.content","mereview bos paham baca review nanti pake teleprompter",-1,-1,"20/12/2016 12:56"
"5398.content","dmana banyak fantasi kaya lebaran kuda om",-1,-1,"20/12/2016 12:55"
"5399.content","kpk sangup sapa sekolah",-1,0,"20/12/2016 12:54"
"5400.content","abang pasti punya solusi",1,1,"20/12/2016 12:53"
"5401.content","ayo brantas korupsi abang",1,1,"20/12/2016 12:48"
"5402.content","pemimpin duli sejahtera masyarakat",0,0,"20/12/2016 12:46"
"5403.content","hidup abang mpok salam satu jari",1,1,"20/12/2016 12:44"
"5404.content","jangan khawatir masalah banjir pasti diselasaikan baik abang",1,1,"20/12/2016 12:43"
"5405.content","semoga bapak mpok beri lancar nanti",1,1,"20/12/2016 12:43"
"5406.content","hancur dki jakarta",-1,-1,"20/12/2016 12:40"
"5407.content","kuyakin menang selalu sini sini yakin pasti",1,1,"20/12/2016 12:39"
"5408.content","tenang abang punya solusi banjir",1,1,"20/12/2016 12:38"
"5409.content","pemimpin wibawa",1,1,"20/12/2016 12:36"
"5410.content","selamat hari natal indonesia mau ngucapin kaya bro",0,0,"20/12/2016 12:34"
"5411.content","ayo warga jakarta mari menangin mpok",1,1,"20/12/2016 12:33"
"5412.content","lihat enjoy sekal sperti tanpa punya beban tetap semangat agussylvi agussylvi",1,1,"20/12/2016 12:32"
"5413.content","bosen bosen rasane ingin lihat lihat video kren abang agussylvi",1,1,"20/12/2016 12:28"
"5414.content","baca",0,0,"20/12/2016 12:27"
"5415.content","top bgt abang agussylvi",1,1,"20/12/2016 12:25"
"5416.content","langsung temu rakyat ayo pilih abang",1,1,"20/12/2016 12:24"
"5417.content","",0,0,"20/12/2016 12:22"
"5418.content","layak audiensi organisasi profesi para cagub mksd politisasi lbh hati sj",0,0,"20/12/2016 12:21"
"5419.content","terus kuda sapa tggu lebaran kuda",-1,-1,"20/12/2016 12:15"
"5420.content","bawa contek agussylvi",-1,-1,"20/12/2016 12:08"
"5421.content","emng harus gin",-1,-1,"20/12/2016 12:05"
"5422.content","kereeeen",1,1,"20/12/2016 12:04"
"5423.content","begitu besar harap masyarakat hadap abang salah satuny ibu semoga menang sehat selalu",1,1,"20/12/2016 12:03"
"5424.content","pion duluan korban catur",-1,-1,"20/12/2016 12:02"
"5425.content","kereeen urus tim cyber mending rilex abang",1,1,"20/12/2016 12:01"
"5426.content","sabar sabar ibu bapak semua gembirany ketemu abang agussylvi mau abang gubernur ayo",1,1,"20/12/2016 11:57"
"5427.content","berani tegas hadap bandar narkoba lindung balik raja bisnis legal",1,1,"20/12/2016 11:54"
"5428.content","satu milik menegluarkan isi jamban mulut",-1,0,"20/12/2016 11:52"
"5429.content","abang mgkn satu hal butuh serius porsi bangun manusia tinggal jakarta yaitu masalah narkoba",0,0,"20/12/2016 11:51"
"5430.content","kereeeen abis lanjut abang agussylvi mpok agussylvi",1,1,"20/12/2016 11:43"
"5431.content","bahaya",0,0,"20/12/2016 11:38"
"5432.content","kren pake banget dahhh amazing pkonyaaaa",1,1,"20/12/2016 11:35"
"5433.content","seperti catur takut debat kelessssssssssss",-1,-1,"20/12/2016 11:31"
"5434.content","tetap semngat video lolytagstna butuh dukung pemipin negri",1,1,"20/12/2016 11:21"
"5435.content","jelas",-1,-1,"20/12/2016 11:19"
"5436.content","cari remis om",-1,-1,"20/12/2016 11:16"
"5437.content","haru lihat ibu begitu jujur bertanya",1,1,"20/12/2016 11:11"
"5438.content","sadar makin hebat promosi laku makin berat pula beban mental saat debat r",-1,0,"20/12/2016 11:05"
"5439.content","rakyat panglima",-1,-1,"20/12/2016 11:04"
"5440.content","tonton semoga tanya jkt hari spt bw kmn jkt dpn",0,0,"20/12/2016 11:02"
"5441.content","maklum",0,0,"20/12/2016 10:59"
"5442.content","pakai na dana kampanye semua orang dah tau mama s cagub mehooong alias mahal",-1,-1,"20/12/2016 10:53"
"5443.content","pilih nomor nomor",1,1,"20/12/2016 10:51"
"5444.content","nanti mpok tanggal debat resmi kpu",1,1,"20/12/2016 10:46"
"5445.content","dana kampanye aniessandi aniessandi bnyk nyumbang kampanye rakyat kampanye tanya jubir kualitas",-1,-1,"20/12/2016 10:46"
"5446.content","buzer mulai stresss tau mau jual boss ci",-1,-1,"20/12/2016 10:44"
"5447.content","cagub anggota preman hal hancur negara",-1,-1,"20/12/2016 10:38"
"5448.content","aishhh malu cagub",-1,-1,"20/12/2016 10:36"
"5449.content","agussylvi janji lanjut program kjp kjs",0,0,"20/12/2016 10:34"
"5450.content","semangat sosialisasi program unggul",0,0,"20/12/2016 10:29"
"5451.content","semarang dukung bapak agussylvi y",1,1,"20/12/2016 10:24"
"5452.content","tukang bubur naek haji kelar mlh sinetron baru tukang bubur masuk bui",-1,0,"20/12/2016 9:57"
"5453.content","aza",-1,-1,"20/12/2016 9:52"
"5454.content","ayo jwb abang jangan ngadu sby",-1,-1,"20/12/2016 9:51"
"5455.content","berita gitu",0,0,"20/12/2016 9:44"
"5456.content","aniessandi yakin banyak alas ganti gubernur",0,0,"20/12/2016 9:41"
"5457.content","sematkan pin perintah menang agussylvi agussylvi se kramatjati jaktim",0,0,"20/12/2016 9:37"
"5458.content","masa tau program sby",-1,-1,"20/12/2016 9:33"
"5459.content","bekel perang gerilya pkl menang agussylvi agussylvi se kramatjati jaktim",0,0,"20/12/2016 9:32"
"5460.content","sukses yo abang",1,1,"20/12/2016 9:29"
"5461.content","sematkanpin agussylvi agussylvi komando menang agussylvi sekec matraman jaktim",0,0,"20/12/2016 9:21"
"5462.content","sedih begitu",-1,-1,"20/12/2016 9:14"
"5463.content","proyek fiktif duit siap catut",-1,-1,"20/12/2016 9:11"
"5464.content","njriiit pideo yen abang cocok banget suerr",1,1,"20/12/2016 9:06"
"5465.content","cuma klaim kl agussylvi takut debat fakta",-1,-1,"20/12/2016 9:02"
"5466.content","mampu saing cara sehat bapak",0,0,"20/12/2016 8:59"
"5467.content","tuju fakta daerah dua",1,1,"20/12/2016 8:53"
"5468.content","soal lebih enak gombal banding nyebar fitnah mbak",-1,0,"20/12/2016 8:52"
"5469.content","emang jawab lol",-1,-1,"20/12/2016 8:52"
"5470.content","bhs indonesia",0,0,"20/12/2016 8:50"
"5471.content","bikin kedai keledai",-1,0,"20/12/2016 8:48"
"5472.content","nanti gagal nyagub dadak ngartis kayak bagus",-1,-1,"20/12/2016 8:45"
"5473.content","transparan cuma total tok",-1,-1,"20/12/2016 8:39"
"5474.content","pkl pasar poncol l cempaka baru jakpus siap gerilya menang agussylvi agussylvi putar",1,1,"20/12/2016 8:36"
"5475.content","ibu thn harap menang harga murah miskin penting harga murah",1,1,"20/12/2016 8:34"
"5476.content","terus tanggung jawab siapa abang sby mama kuda bib",-1,-1,"20/12/2016 8:29"
"5477.content","hestek seperti biasa pake bot tetap dukung ngakuin cagub dukung magang",-1,-1,"20/12/2016 8:28"
"5478.content","abang foto seperti abang hadir tengah warga terus debat abang kmn tanggap",-1,-1,"20/12/2016 8:25"
"5479.content","kata sby debat ngk penting politik uang lebih pentingeh salah",-1,-1,"20/12/2016 8:18"
"5480.content","cocok direnungkeun",0,0,"20/12/2016 8:18"
"5481.content","minum equil",0,0,"20/12/2016 8:14"
"5482.content","ahokdjarot jarot cagub pilih jakarta",-1,0,"20/12/2016 8:13"
"5483.content","mau hati ibu maksud kayak abang agussylvi",0,0,"20/12/2016 8:12"
"5484.content","baru pemimpin idam",1,1,"20/12/2016 8:05"
"5485.content","wah iya jarang politis ngangkat feminisme keren",1,1,"20/12/2016 8:02"
"5486.content","cinta rakyat bukti kerja",-1,-1,"20/12/2016 8:00"
"5487.content","siap kalah ahoker rakyat jkt untk derita thn",-1,0,"20/12/2016 7:57"
"5488.content","cagub magang cuma pidato pake teleprompter",-1,-1,"20/12/2016 7:55"
"5489.content","data data jumlah kabel gelantung lompat bapak",-1,-1,"20/12/2016 7:54"
"5490.content","kaya rapi foto masalah",-1,-1,"20/12/2016 7:54"
"5491.content","jelas cara detail sumber dana kampanye tanya pus",1,0,"20/12/2016 7:52"
"5492.content","salam ibu ibu jumantik lapor langsung markas kassava bagus",0,0,"20/12/2016 7:43"
"5493.content","budi ucok korban pkl monas jakarta siap menang agussylvi agussylvi putar",1,1,"20/12/2016 7:38"
"5494.content","ganteng salam dua jari",1,1,"20/12/2016 7:33"
"5495.content","salah timses sini mksdny adlh konsultan politik tiap msg pasang cagub pasti punya",0,0,"20/12/2016 7:32"
"5496.content","iya cagub magang cinta rakyat beda sm tolak terus lari naik angkot",1,1,"20/12/2016 7:25"
"5497.content","hadir maulid nabi psminggu",0,0,"20/12/2016 7:24"
"5498.content","kassava jakarta pusat siap",0,0,"20/12/2016 7:23"
"5499.content","arti perlu jawab normatif aman",0,0,"20/12/2016 7:22"
"5500.content","cuma kasih tau keleus sensi banget mentang dukung cagub magang",-1,-1,"20/12/2016 7:20"
"5501.content","nyinggung dukung",-1,0,"20/12/2016 7:17"
"5502.content","emang na",-1,0,"20/12/2016 7:17"
"5503.content","bayar pajak kontribusi sini ud jls ahokdjarot takut debat",-1,0,"20/12/2016 7:15"
"5504.content","percaya link percaya",-1,0,"20/12/2016 7:14"
"5505.content","kunjung leuwinanggung minta foto mungkin tolak",0,0,"20/12/2016 7:12"
"5506.content","emas emas banget tunggu kpud",0,0,"20/12/2016 7:08"
"5507.content","orang berpendidikan harus patuh atur",0,0,"20/12/2016 7:07"
"5508.content","justru tolak mk bully sbenerny mnrt sya sayang sekal lewat sempat emas tuk keluarkn gagas",0,0,"20/12/2016 7:05"
"5509.content","banyak nonton sinetron",-1,0,"20/12/2016 7:02"
"5510.content","abang hanya setor paham tanya p",-1,-1,"20/12/2016 7:00"
"5511.content","banyak nonton kungfu om tahu dunia nyata",-1,0,"20/12/2016 6:56"
"5512.content","maksud hambalang",-1,-1,"20/12/2016 6:55"
"5513.content","laen usah ribut agussylvi emang ekspresif atraktif",1,1,"20/12/2016 6:54"
"5514.content","emangnyan ahokdjarot suka lempar omong pedas kasar rakyat kecil",-1,-1,"20/12/2016 6:51"
"5515.content","oiya kaya jelas asal usul p",-1,-1,"20/12/2016 6:48"
"5516.content","kayak harus ajar guna kata benar akun bot semua",-1,-1,"20/12/2016 6:41"
"5517.content","revitalisasi pasar tradisional untung dagang maupun beli",0,0,"20/12/2016 6:40"
"5518.content","pemimpin peri abang agussylvi layak pimpin jakarta",1,1,"20/12/2016 6:39"
"5519.content","cuma nyata satu pantesan brani debat tk tah",-1,-1,"20/12/2016 6:34"
"5520.content","thn ahokdjarot kerja kali ciliwung bersih cuma kumbang sby thn bikin kamar mandi",1,0,"20/12/2016 6:32"
"5521.content","hebat benar abang tepuk tang hebat berkonstribusi negara usah bacot",-1,-1,"20/12/2016 6:27"
"5522.content","polling rrc polling dimanasi",0,0,"20/12/2016 6:22"
"5523.content","ajar dlu bung wawas nambah kliatan oon",-1,-1,"20/12/2016 6:20"
"5524.content","keren abang agussylvi sukses for dki",1,1,"20/12/2016 6:20"
"5525.content","baru indonesia kmrn brita bapak sby thn bkin indonesia hebat",-1,1,"20/12/2016 6:18"
"5526.content","kuping abang merah panas kangen ac",-1,-1,"20/12/2016 6:16"
"5527.content","gerilya dtg diam terkam musuh pergo diam beda sambut massa depan pintu sekolah",-1,-1,"20/12/2016 6:15"
"5528.content","kog mpok abang",-1,-1,"20/12/2016 6:15"
"5529.content","semoga semoga warga dki cerdas pilih ayan",0,0,"20/12/2016 6:13"
"5530.content","sini cerita apakah kampanye masjid",0,0,"20/12/2016 6:11"
"5531.content","abis ikut debat om agussylvi",0,0,"20/12/2016 6:08"
"5532.content","ikut mbully tweet cuma masuk unsur anti siapa",0,0,"20/12/2016 5:58"
"5533.content","biasa tho anti agussylvi baca seksama tweetku",0,0,"20/12/2016 5:53"
"5534.content","cak ngerti atur main bikin pilkada sendiri mau bikin atur main sendiri",-1,-1,"20/12/2016 5:52"
"5535.content","bilang bapak siapa mikir bapak cita orang tukang bubur naik haji alat politik bapak tid",-1,0,"20/12/2016 5:51"
"5536.content","resmi penting slh ikut non resmi rugi",0,0,"20/12/2016 5:50"
"5537.content","daerah basis bara agussylvi simpatinsa ln mau simpatisan bagaimana",0,0,"20/12/2016 5:47"
"5538.content","resmi to resmi spy tahu kualitas pemimpin pulih abang jangan mpe kesan hindar debat",0,0,"20/12/2016 5:45"
"5539.content","selamat desember jaga satu saudara solidaritas bangsa",0,0,"20/12/2016 5:42"
"5540.content","memang beda panjang sejarah pernah calon gubernur takut debat emaknya ikut biyayakan",-1,-1,"20/12/2016 5:39"
"5541.content","woi rakyat bayarin ahokdjarot ayan kayak kualitas elo bayar",-1,-1,"20/12/2016 5:33"
"5542.content","hari abang gerilya temu warga cempaka putih barat ruar biasa sambut bukti rakyat ing",1,1,"20/12/2016 5:28"
"5543.content","mungki agussylvi lahir lgsung pintar baca brarti lahir cerdas dasar kamfrettt",1,1,"20/12/2016 5:28"
"5544.content","agussylvi warga bon pala sambut antusias semoga dukung sampai menang agussylvi",1,1,"20/12/2016 5:21"
"5545.content","kereeenn selalu doa semoga bapa menang gubernur for dki jakartaa yaalloh",1,1,"20/12/2016 5:14"
"5546.content","agussylvi makin cinta",1,1,"20/12/2016 5:07"
"5547.content","iya pilih ahokdjarot jelas dakwa nista agama islam",1,0,"20/12/2016 5:05"
"5548.content","harus bedak antara gusur pindah mereka hidup jalur hijau pindah tempat lbh layak",0,0,"20/12/2016 5:01"
"5549.content","selesai masalah jakarta malah buka ngurusin lahan baru pulau reklamasi",-1,0,"20/12/2016 5:00"
"5550.content","makjleeeb gerilya abang kampung halaman tempat kecil main buka mata semua bahwa",0,0,"20/12/2016 4:57"
"5551.content","benar benar gusur rumah rakyat",-1,0,"20/12/2016 4:44"
"5552.content","keren",1,1,"20/12/2016 4:34"
"5553.content","umur republik baru kali emak ikut kampanyein anak cagub gpp sik lucuk",-1,-1,"20/12/2016 4:17"
