"","text","is_kelas","sentimen_3","date"
"6077.content","coblos paslon kredit rumah tanpa depe",0,0,"12/02/2017 6:48"
"6078.content","tuhan",0,0,"12/02/2017 6:48"
"6079.content","mereka mau bikin rusuh tunggu hari mulut jamban",-1,-1,"12/02/2017 6:47"
"6080.content","bener nye mata cebongers mah upyours tum",0,0,"12/02/2017 6:47"
"6081.content","abang aniessandi",0,0,"12/02/2017 6:46"
"6082.content","semoa timses bersih tiang listrik pohon mrk klaim pilih mereka",0,0,"12/02/2017 6:46"
"6083.content","colon pemimpin idam tuju sana ikut sihoax",1,1,"12/02/2017 6:44"
"6084.content","betuuuuul teori semua mudah praktek kerja",-1,-1,"12/02/2017 6:43"
"6085.content","doa selalu kalian dua semagat tetap jalan tuhan",1,1,"12/02/2017 6:42"
"6086.content","semoga bapak sholat subuh berjamaahnya",1,1,"12/02/2017 6:41"
"6087.content","bapak lihat rencana curang pilkada dki",0,0,"12/02/2017 6:40"
"6088.content","klw mati utang anggap lunas bos ntr ketemu neraka hutang bos",0,0,"12/02/2017 6:40"
"6089.content","abang nyata didik",-1,-1,"12/02/2017 6:38"
"6090.content","tanya menarij",0,0,"12/02/2017 6:37"
"6091.content","panteslah turun",0,0,"12/02/2017 6:36"
"6092.content","maniak",0,0,"12/02/2017 6:36"
"6093.content","orang diem muak",-1,-1,"12/02/2017 6:34"
"6094.content","abang lari pake sepatu hartono begitu bapak dek",0,0,"12/02/2017 6:33"
"6095.content","bantu jelas abang bapak abang",0,0,"12/02/2017 6:32"
"6096.content","boneka duit m",0,0,"12/02/2017 6:30"
"6097.content","teka teki ilalang padang sabana kira jkt rumah jt reklamasi ahokdjarot payah dosen byk filsafat",-1,-1,"12/02/2017 6:29"
"6098.content","konglomerat cuma boneka punya duit",-1,-1,"12/02/2017 6:28"
"6099.content","halal semua",0,0,"12/02/2017 6:27"
"6100.content","ayeee mau bongkar munafik pasang cang yaitu cang fitnah",-1,-1,"12/02/2017 6:26"
"6101.content","bapak pasti lupa pura lupa katak tahun hmmmm",0,0,"12/02/2017 6:26"
"6102.content","muka fadli zon aseli kaya bekantan",0,0,"12/02/2017 6:26"
"6103.content","dp artis profesional seperti mau dibyr su mungkin bongkar dp",0,0,"12/02/2017 6:25"
"6104.content","program cuma program awang kl gerak hrs gerak wujud program sebut bodoh piara",-1,-1,"12/02/2017 6:24"
"6105.content","abang kata gubernur mau buka lowong buka ni",0,0,"12/02/2017 6:24"
"6106.content","mungkin benak bapak miskin miskin jangan pernah punya ingin tuk hidup lebih baik cuma m",0,0,"12/02/2017 6:23"
"6107.content","mkin aniessandi minta santun depe bka baju gitu",0,0,"12/02/2017 6:23"
"6108.content","usai acara maulid nabi habib usman bin yahya bogor ketua dprd bogor",0,0,"12/02/2017 6:23"
"6109.content","exitpoll teriak teriak ketika selesai coblos larang",0,0,"12/02/2017 6:22"
"6110.content","aslkm tolong exitpoll jangan sampai muncul tv upaya giring opini",0,0,"12/02/2017 6:21"
"6111.content","benar adalh ular kpl dua brpendirian mdh brkhianat oportunis halalkn segalacara bahaya jk gubernur percaya",-1,-1,"12/02/2017 6:21"
"6112.content","satu kata cuma omong asli koplak",0,0,"12/02/2017 6:20"
"6113.content","memang beda peran tukul tampil unt hibur aniessandi tampil unt sesat",0,0,"12/02/2017 6:20"
"6114.content","bs laku bila ump baik",0,0,"12/02/2017 6:17"
"6115.content","jangan bangga ibukota banjir memang harus ibukota banjir bener gitu",0,0,"12/02/2017 6:16"
"6116.content","konsisten dulu aniessandi bersebrangan prabowo",0,0,"12/02/2017 6:15"
"6117.content","ngabalin",0,0,"12/02/2017 6:14"
"6118.content","rinding meriang",0,0,"12/02/2017 6:14"
"6119.content","ayo klarifikasi",0,0,"12/02/2017 6:13"
"6120.content","wakil ketua dpr pernah doa kali",0,0,"12/02/2017 6:13"
"6121.content","aniessandi orang usaha kembang pasti tahu kpr tahun",0,0,"12/02/2017 6:11"
"6122.content","dulu rapat sby lanjut jokowi sekarang prabowo gagal mungkin partai sendiri",0,0,"12/02/2017 6:11"
"6123.content","kenapa abang pilih",0,0,"12/02/2017 6:10"
"6124.content","lebih baik bantu cagubnya bapak horang kayah duit seri wajar bantu",0,0,"12/02/2017 6:10"
"6125.content","apakah maksud ubah change bingung",0,0,"12/02/2017 6:09"
"6126.content","mgk mau kolaborasi agussylvi bikin rumah apung dilaut",0,0,"12/02/2017 6:08"
"6127.content","baik jakarta ujan lama hari malam banjir ngebantah",0,0,"12/02/2017 6:08"
"6128.content","pantes pecat",-1,-1,"12/02/2017 6:07"
"6129.content","ojk batas usia pinjam ngaco progam bodoh nama",-1,-1,"12/02/2017 6:07"
"6130.content","bapak negara sekaramg negara ambigu tragissss baangettt",0,0,"12/02/2017 6:06"
"6131.content","wajar politik musuh abadi penting abadi bapak",0,0,"12/02/2017 6:06"
"6132.content","profesional emang betul pilkada semua bs ubah iya bapak",0,0,"13/02/2017 11:51"
"6133.content","jangan dengerin bapak ibu jangan mau bohong pakai al maidah ayat oleh partai pks dukung",0,0,"13/02/2017 11:49"
"6134.content","keren fakta tokoh depan lawan ormas intoleran suara jangkri",0,0,"13/02/2017 11:35"
"6135.content","tanggap abang mohon jelas logis apakah sengaja sengaja",0,0,"13/02/2017 11:31"
"6136.content","lahan bangun dp",0,0,"13/02/2017 11:26"
"6137.content","test test marbot masjid ngetest speaker",0,0,"13/02/2017 11:12"
"6138.content","ajar cr ngetik dl br bacot",0,0,"13/02/2017 10:49"
"6139.content","bahasa tubuh ekspresi wajah mba ungkap isi hati",0,0,"13/02/2017 10:42"
"6140.content","main goreng goreng demi syahwat kuasa jelas standar ganda diem para onta",0,0,"13/02/2017 10:33"
"6141.content","bapak amat sgt kucintai",0,0,"13/02/2017 10:27"
"6142.content","cb mau tanya ama hidayat nur wahid kl pilih mereka blh s",0,0,"13/02/2017 10:27"
"6143.content","gitu nyata",0,0,"13/02/2017 10:14"
"6144.content","jelas inti ahokdjarot nista agama curang boikot ulama",-1,-1,"13/02/2017 10:13"
"6145.content","anak mmh and papa warga indonesia pikir tmbh hina",0,0,"13/02/2017 10:09"
"6146.content","jangan curang bos main enak bikin pansus tuk angket agar menang",0,0,"13/02/2017 10:07"
"6147.content","betuuuulll jangan salah pilih ingat buka coblos lipat beres",1,0,"13/02/2017 10:04"
"6148.content","nonmuslim jatah ketua doan",0,0,"13/02/2017 9:59"
"6149.content","ayat suci main mainin",0,0,"13/02/2017 9:58"
"6150.content","bapak bapak dua tokoh laki laki sya idola beliau memfollow balik sya terimakasih bnyak bapak",0,0,"13/02/2017 9:54"
"6151.content","bagaimana sekarang bapak",0,0,"13/02/2017 9:46"
"6152.content","tanya ni",0,0,"13/02/2017 9:45"
"6153.content","gila ndro bawa bawa spanduk mak",0,0,"13/02/2017 9:43"
"6154.content","agussylvi agussylvi tentu agenda usai coblos",0,0,"13/02/2017 9:41"
"6155.content","semangat terus bapak aniessandi",1,1,"13/02/2017 9:37"
"6156.content","tuhan tuhan yme nyata hanya berlaku jakarta",0,0,"13/02/2017 9:27"
"6157.content","bapak pemimpin santun smart",1,1,"13/02/2017 9:24"
"6158.content","isi masa tenang antar anak sekolah juri masak",0,0,"13/02/2017 9:12"
"6159.content","sekarang ngomongnya rusunami rumah waduh",0,0,"13/02/2017 9:03"
"6160.content","tuhan bapak aniessandi percaya rakyat",1,1,"13/02/2017 8:59"
"6161.content","orang sangka layak pimpin pemerintahan",-1,0,"13/02/2017 8:51"
"6162.content","mudah tni mmbantu polisi aman tiap tps sinyalir bnyk pemilih luar kota",0,0,"13/02/2017 8:48"
"6163.content","anak sby ajak takut",0,0,"13/02/2017 8:42"
"6164.content","percaya ustad bicara spt aplg dengar doa sejuk banget kenapa nyata spt",0,0,"13/02/2017 8:34"
"6165.content","pks bagai muslim taat al maidah ayat",0,0,"13/02/2017 8:25"
"6166.content","islam bapak usah ngajarin",0,0,"13/02/2017 8:24"
"6167.content","anggar manfaat birokrasi masa tenang kenapa diam semua",0,0,"13/02/2017 8:21"
"6168.content","mau tanya kalian jujur seperti",0,0,"13/02/2017 8:19"
"6169.content","makanya mrk pasti dapat balas",0,0,"13/02/2017 8:17"
"6170.content","sombong bapak bapak ibu beliau merespon ketika ingin follback",0,0,"13/02/2017 8:15"
"6171.content","islam gpp temenan non muslim boleh hanya pilih pemimpin non muslim",-1,0,"13/02/2017 8:15"
"6172.content","reaksi dukung tggal februari saat mereka kalah telak",0,0,"13/02/2017 8:13"
"6173.content","majene daerah ibu",0,0,"13/02/2017 8:11"
"6174.content","pikir tukang tenung",0,0,"13/02/2017 8:07"
"6175.content","isi masa tenang aniessandi antar anak sekolah",0,0,"13/02/2017 8:05"
"6176.content","om bener pasang serasi data palsu informasi salah lageee",0,0,"13/02/2017 8:00"
"6177.content","berlaku adil jujur sejak kecil jangan bego demi",0,0,"13/02/2017 7:59"
"6178.content","masuk makhluk pandai adaptasi wak sekarang pangku fpi periode datang lihat s",0,0,"13/02/2017 7:56"
"6179.content","jihad sonoh palestina ayam",-1,-1,"13/02/2017 7:53"
"6180.content","salam tetap saudara agama maupun suku demi jakarta",0,0,"13/02/2017 7:48"
"6181.content","pasti maksud orang dulu kagum sekarang",0,0,"13/02/2017 7:47"
"6182.content","uoopppoooo jihad arab sanaa",0,0,"13/02/2017 7:44"
"6183.content","bacot",0,0,"13/02/2017 7:40"
"6184.content","ustad preman",0,0,"13/02/2017 7:37"
"6185.content","ketemu mungkin bapak lupa",0,0,"13/02/2017 7:33"
"6186.content","profilenya pake peci",0,0,"13/02/2017 7:31"
"6187.content","gin lo bapak",0,0,"13/02/2017 7:29"
"6188.content","bela ulama bela",0,0,"13/02/2017 7:23"
"6189.content","licik orang orang laku kampanye model begini ckckck",-1,-1,"13/02/2017 7:16"
"6190.content","lebih asyik siapa",0,0,"13/02/2017 7:14"
"6191.content","tanpa depe harga rumah tipe tembus rp miliar",0,0,"13/02/2017 7:10"
"6192.content","beda besar kelola sisa dana kampanye masing masing paslon paslon bikin kaget",0,0,"13/02/2017 7:08"
"6193.content","baru ntn iklan kampanye bagus elok benar benar kuat tenun bangsa lanjut bapak",1,1,"13/02/2017 7:06"
"6194.content","ngebayanginnya",0,0,"13/02/2017 6:58"
"6195.content","uda byk anggar apalagi korupsi anggap halal sah",0,0,"13/02/2017 6:51"
"6196.content","mantapks bapak ngawi ikut doa semoga tuhan takdir dua mi",1,1,"13/02/2017 6:45"
"6197.content","daripada pamer bodoh debat cagub dki",0,0,"13/02/2017 6:43"
"6198.content","bahasa umum guna uang pemerintah akar segala soal",0,0,"13/02/2017 6:42"
"6199.content","doa habis akal",0,0,"13/02/2017 6:40"
"6200.content","mereka td mau kalah urus langgar langgar paslon laku",0,0,"13/02/2017 6:39"
"6201.content","lihat mau muntah kupon minyak gratis",0,0,"13/02/2017 6:36"
"6202.content","yup korupsi waktu sangat santun",-1,-1,"13/02/2017 6:30"
"6203.content","ayam sayur ngajak jihad kandang kambing",0,0,"13/02/2017 6:30"
"6204.content","luaarrrr biasa",0,0,"13/02/2017 6:29"
"6205.content","korupsi",0,0,"13/02/2017 6:19"
"6206.content","manusia benar terus be",0,0,"13/02/2017 6:16"
"6207.content","semoga abang seperti urai salam",0,0,"13/02/2017 6:13"
"6208.content","konsisten",-1,-1,"13/02/2017 6:12"
"6209.content","taat atur minggu tenang mn diam sj tindak kampanye",-1,-1,"13/02/2017 6:11"
"6210.content","jejak digital memang kejam aniessandi mesti malu entah mungkin sekarang punya malu",-1,-1,"13/02/2017 6:06"
"6211.content","waktu mereka ter fahira",0,0,"13/02/2017 6:06"
"6212.content","anak sayang apalagi warga ayah suprkc",0,0,"13/02/2017 6:05"
"6213.content","ngihaaaaahahhhaha orang haus kuasa",-1,-1,"13/02/2017 6:02"
"6214.content","bapak peci awas deket muhrim bapak",0,0,"13/02/2017 6:01"
"6215.content","m sekarang fpi elu aniessandi demi syahwat kuasa bulshittt",-1,-1,"13/02/2017 5:58"
"6216.content","tim sombong",0,0,"13/02/2017 5:54"
"6217.content","oum gubernur baru oum",0,0,"13/02/2017 5:51"
"6218.content","gitu pilih cagubnya ganti lebih toleran kaum hujat intoleran",0,0,"13/02/2017 5:49"
"6219.content","aniessandi aniessandi coblos tolak pemimpin suka naik pitam arogan",1,1,"13/02/2017 5:43"
"6220.content","mau main dua kali braay",0,0,"13/02/2017 5:41"
"6221.content","nonaktif status dakwa lbh penting mereka tahana rawan manfaat birokrasi",0,0,"13/02/2017 5:39"
"6222.content","munafik jangan pilih pks th",-1,-1,"13/02/2017 5:38"
"6223.content","profesor jalan pramuka sob",0,0,"13/02/2017 5:36"
"6224.content","slh contoh manfaat birokrasi kandidat lain boleh kampanye mlh nemui warga",0,0,"13/02/2017 5:34"
"6225.content","ingat tahana harus lepas jabat gubernur wagub non aktif",0,0,"13/02/2017 5:31"
"6226.content","jijik ge lihat model begini",-1,-1,"13/02/2017 5:28"
"6227.content","semoga bapak aniessandi aniessandi sll beri sehat prima pimpin jakara bapak coblos",1,1,"13/02/2017 5:25"
"6228.content","kmaren aj treak menhujat gilir kena masalah baru baik bagaimana",1,1,"13/02/2017 5:24"
"6229.content","makan kuasa",-1,-1,"13/02/2017 5:22"
"6230.content","pilih santun ramah alim pintar semua coblos",1,1,"13/02/2017 5:21"
"6231.content","harap publik semoga benar ibadah semua tentu hati masing tau",0,0,"13/02/2017 5:21"
"6232.content","waaoooww",0,0,"13/02/2017 5:20"
"6233.content","pks sana partai kristen sejahtera kali",0,0,"13/02/2017 5:15"
"6234.content","tuhan rahmah trims say",0,0,"13/02/2017 5:13"
"6235.content","jual diri bapak aniessandi",-1,-1,"13/02/2017 5:10"
"6236.content","jelas siapa nista alqur an",0,0,"13/02/2017 5:08"
"6237.content","bapak ibu jangan mau bohong pakai al maidah ayat oleh partai pks dukung",0,0,"13/02/2017 5:08"
"6238.content","lapor",0,0,"13/02/2017 5:05"
"6239.content","orang jual agama seperti pasti pura buta lihat kasus",0,0,"13/02/2017 5:00"
"6240.content","saksi sejarah mereka ketika pkb gabung alih suara abang abang",0,0,"13/02/2017 4:59"
"6241.content","masyallah rakus kuasa gila keduduk ayat suci tuhan diplintar plintir raih",-1,-1,"13/02/2017 4:57"
"6242.content","bgtu jujur ahokdjarot dana kmpnye pndukung sisa dkmblikan negara bgm bro",0,0,"13/02/2017 4:55"
"6243.content","banjir sini jakarta ayo kirim relawan jangan hanya twit sj",0,0,"13/02/2017 4:55"
"6244.content","tahu hanya kejar jabat dulu seberang saiki jalan",0,0,"13/02/2017 4:51"
"6245.content","aniessandi bagaimana mau ngember ngebodohin rakyat dki demi gubernur",-1,-1,"13/02/2017 4:50"
"6246.content","lwambene jiaaaan lwambe khas tipu intelek",-1,-1,"13/02/2017 4:49"
"6247.content","penting ngentut dlu masalah bau dipikirin nanti",0,0,"13/02/2017 4:45"
"6248.content","ingetin",0,0,"13/02/2017 4:42"
"6249.content","tahun vs tahun vs tahun anak muda curi hati",0,0,"13/02/2017 4:37"
"6250.content","abang all out dapat kembali suara hilang kerah segala upaya jika suara tetap",0,0,"13/02/2017 4:36"
"6251.content","ebuset wan",0,0,"13/02/2017 4:31"
"6252.content","jangan hanya baca dengar kemudian takjub nilai pribadi hari maka lihat warna asli",0,0,"13/02/2017 4:29"
"6253.content","iklan akhir bnr didik hrsnya iklan lbh baik tq",-1,-1,"13/02/2017 4:29"
"6254.content","tolong bilangin bapak tugas dpr layan wakil rakyat bikin lomba tumpeng",0,0,"13/02/2017 4:28"
"6255.content","ngeri bapak abang kalian orang kejam kubur kebhinekaan kalian bapak",0,0,"13/02/2017 4:26"
"6256.content","never trust retorika orang bapak hanya pandai kalimat pilkada panggung drama dunia nyata",-1,-1,"13/02/2017 4:25"
"6257.content","muslim pilih ahokdjarot ayan pemimpin halal",1,0,"13/02/2017 4:24"
"6258.content","semoga dki",1,1,"13/02/2017 4:23"
"6259.content","jangan nyindir pks malu punya",0,0,"13/02/2017 4:22"
"6260.content","bapak tolong cukup pilgub",0,0,"13/02/2017 4:21"
"6261.content","bagiin rw boleh",0,0,"13/02/2017 4:19"
"6262.content","bapak aniessandi serius",0,0,"13/02/2017 4:17"
"6263.content","setujuuu duit sumbang paslon kpu ato negara",0,0,"13/02/2017 4:17"
"6264.content","semoga tuhan meridoi langkah kanda abang aniessandi aniessandi",1,1,"13/02/2017 4:15"
"6265.content","masa tenang pilkada dki anak sekolah",0,0,"13/02/2017 4:15"
"6266.content","jawab metafora cagub dki",0,0,"13/02/2017 4:14"
"6267.content","wejang bagus banget bapak perlu renung",0,0,"13/02/2017 4:11"
"6268.content","semoga sukses",1,1,"13/02/2017 4:09"
"6269.content","apakah kupon bagi oleh tim salah atur",0,0,"13/02/2017 4:07"
"6270.content","mabrur makbul pemimpin dki rabb",1,1,"13/02/2017 4:05"
"6271.content","inga inga ingkar bapak isu tempe sore dele",0,0,"13/02/2017 4:01"
"6272.content","banding biaya kampanye akbar tiga pasang cagub",0,0,"13/02/2017 3:58"
"6273.content","dapet kirim video adek kuliah madinah video dukung madinah",0,0,"13/02/2017 3:56"
"6274.content","paslon mohon membongin warga dki hanya demi kuasa",-1,-1,"13/02/2017 3:48"
"6275.content","gitu katak bapak cukup bapak pilkada kian terima kasih",0,0,"13/02/2017 3:37"
"6276.content","sungguh sulit paham kenapa bapak mau rapat imam besar lantik sendiri suram",0,0,"13/02/2017 3:30"
"6277.content","usaha hari tenang negative black campaign makin mantap laju abang",0,0,"13/02/2017 3:24"
"6278.content","mereka semua otak isi jembut firza hots abang crottt",-1,0,"13/02/2017 3:23"
"6279.content","cukup pecat kinerja buruk",-1,-1,"13/02/2017 3:22"
"6280.content","dear bapak",0,0,"13/02/2017 3:21"
"6281.content","lama jebak oleh kuat kata sample akhir punya integritas diri sendiri",-1,-1,"13/02/2017 3:17"
"6282.content","bagaimana bapak ingat thn",0,0,"13/02/2017 3:09"
"6283.content","bingung cari dukung njilat ludah sendiri gpp demi syahwat kuasa",-1,-1,"13/02/2017 3:08"
"6284.content","data sesat y bapak",-1,-1,"13/02/2017 3:07"
"6285.content","ciri riziqer dukung orang hidup disumpahin bunuh aman didoain banjir kerja diteriakin kafir",-1,0,"13/02/2017 3:06"
"6286.content","om suka bikin janji program laksanain bapak",0,0,"13/02/2017 3:01"
"6287.content","selamat pagi abang salam okeoc gading serpong dki jkt hartono serta okeoc",0,0,"13/02/2017 2:59"
"6288.content","harga ideal rusunami subsidi jakarta kisar jt an abang",0,0,"13/02/2017 2:59"
"6289.content","ayo surat al maidah ayat versi antum hanya berlaku sm ahokdjarot coba",0,0,"13/02/2017 2:58"
"6290.content","tantang aniessandi panji dki ratus pembudidaya ikan cupang market luas bantu",0,0,"13/02/2017 2:57"
"6291.content","klarifikasi oleh aniessandi aniessandi debat tiga y l",0,0,"13/02/2017 2:55"
"6292.content","jangan lupa pake awal wali jenggot abang aniessandi bawa fentungan sklian tau reporter tv",0,0,"13/02/2017 2:53"
"6293.content","",0,0,"13/02/2017 2:52"
"6294.content","nyata laku ahokdjarot seperti hadap perempuan disabilitas",0,0,"13/02/2017 2:50"
"6295.content","emanggg",0,0,"13/02/2017 2:45"
"6296.content","panwaslu sita brosur black campaign hadap aniessandi diusu",0,0,"13/02/2017 2:44"
"6297.content","horeeee gubernur orang dakwa",0,0,"13/02/2017 2:44"
"6298.content","berat mslhnya ktimbang politik asal dengerin",0,0,"13/02/2017 2:41"
"6299.content","siapa gubernur mdhan baik asal agussylvi ahokdjarot aniessandi lbh baik salam",1,1,"13/02/2017 2:41"
"6300.content","rem bgt",0,0,"13/02/2017 2:39"
"6301.content","digugurin saat perut hy msl politik versi z yahudi",0,0,"13/02/2017 2:36"
"6302.content","account abang sekarang follower abang tanya tg mauliate",0,0,"13/02/2017 2:35"
"6303.content","apalagi janda anak satu umur bulan injak niat",0,0,"13/02/2017 2:34"
"6304.content","sila nilai sendiri mantan menteri pecat bagaimana kinerja lama jabat",-1,-1,"13/02/2017 2:33"
"6305.content","terus bingung min qiqiqi",0,0,"13/02/2017 2:31"
"6306.content","bapak kturunan zionis yahudi bukti tega bunuh yunhap",0,0,"13/02/2017 2:27"
"6307.content","komennya over",0,0,"13/02/2017 2:25"
"6308.content","cuma dukung ahokdjarot masuk penjara orang zalim rakyat miskin nista agama anti islam",-1,0,"13/02/2017 2:23"
"6309.content","inti mnrt jangan mau tipu ama byk kisahx lain ingat juang jakarta",-1,-1,"13/02/2017 2:23"
"6310.content","gubernur wakil nanti jangan lupa subuh berjamaah bapak tuhan adem pemerintahannya",1,1,"13/02/2017 2:22"
"6311.content","brarti emak mega ngibulin bhw masa jabat sampai",0,0,"13/02/2017 2:21"
"6312.content","menang arti cina muka kampung jdkan tumbal brarti",0,0,"13/02/2017 2:19"
"6313.content","guyon politik emak mega",0,0,"13/02/2017 2:17"
"6314.content","perang jihad kecil jihad akbar lawan hawa nafsu",0,0,"13/02/2017 2:17"
"6315.content","tukang beli nasi titip kary kompas",0,0,"13/02/2017 2:15"
"6316.content","terima kasih doa doa orang baik biasa kabul",1,1,"13/02/2017 2:15"
"6317.content","ahokdjarot mah potensi malah hobi",0,0,"13/02/2017 2:14"
"6318.content","jangan lupa dadak kutu loncat peci skakmat",-1,-1,"13/02/2017 2:13"
"6319.content","insyaalloh amanah pemimpin kelg sakinah jakarta lebih adab martabat",1,1,"13/02/2017 2:12"
"6320.content","ba at umroh mewah habaib ustadz sementara cuma andal temu hrs",0,0,"13/02/2017 2:11"
"6321.content","wirausaha sekedar bikin x bikin z manajemen harus mereka terap meski usaha rumah",0,0,"13/02/2017 2:09"
"6322.content","kasih modal banyak hambat asal kasih buang apbd masy banyak punya jiwa wirausaha",0,0,"13/02/2017 2:09"
"6323.content","bingung padahal oc sendiri yakin mudah mulus omong aniessandi",-1,-1,"13/02/2017 2:07"
"6324.content","isi jamban cek tl prnah teriak banjir lo dukung doain banjir dki bangsat lo",0,0,"13/02/2017 2:07"
"6325.content","bahkan tentang program mereka lain oce coba ajak masy produktif buka usaha",0,0,"13/02/2017 2:06"
"6326.content","waduh ngenyek masak rumah tanpa dp daun pintu hambalang",0,0,"13/02/2017 2:05"
"6327.content","maju terus bapak smga menang tuhan huakbar",1,1,"13/02/2017 2:05"
"6328.content","aniessandi giat anti korupsi belia satu paslon bersih",1,1,"13/02/2017 1:59"
"6329.content","atasinmacet guepilihjadi gubernur jakarta perlu stadion baru jakartaperlu jalanlayang baru",0,0,"13/02/2017 1:55"
"6330.content","sukses selalu",1,1,"13/02/2017 1:53"
"6331.content","maklumin khan goblok tepi",-1,-1,"13/02/2017 1:46"
"6332.content","otak lo bajing btul om thnwrg dki brhrp bnjir lo ml mndoaknnya bnjir rmh lo ja kali",-1,0,"13/02/2017 1:44"
"6333.content","pnting bg menang peduli jk rakyatny mnderita m",0,0,"13/02/2017 1:42"
"6334.content","aniessandi aniessandi potensi bohong tipu rakyat jkt",-1,-1,"13/02/2017 1:38"
"6335.content","kabar kampanye pake isu sara situ sehat",-1,-1,"13/02/2017 1:37"
"6336.content","betapa jahat dukung mndoakan banjir doa jakarta hujan inte",0,0,"13/02/2017 1:37"
"6337.content","jangan lupa teman iring teman jalan siap bunuh turut merek",0,0,"13/02/2017 1:30"
"6338.content","cagub lain gugat",0,0,"13/02/2017 1:27"
"6339.content","lebih baik",0,0,"13/02/2017 1:25"
"6340.content","lucu pe masa tegang colek",0,0,"13/02/2017 1:17"
"6341.content","ayo tanya orang kata santun",0,0,"13/02/2017 1:16"
"6342.content","gin",0,0,"13/02/2017 1:08"
"6343.content","jangan pilih paslon dibekingi preman ngeriii",0,0,"13/02/2017 1:03"
"6344.content","biasa om nyari simpati keponakan",0,0,"13/02/2017 1:03"
"6345.content","jangan lupa mereka teman iring teman jalan siap bunuh turut m",0,0,"13/02/2017 0:59"
"6346.content","fef",0,0,"13/02/2017 0:53"
"6347.content","eluk kaget",0,0,"13/02/2017 0:53"
"6348.content","ndagelan santuuuunnnn baikkkkk bleehh",0,0,"13/02/2017 0:52"
"6349.content","jangan jual santun trnyata brutal sbrutalnyq manusia culas ngaku santun",-1,-1,"13/02/2017 0:48"
"6350.content","semoga abang aniessandi menang ngefans sm bro aniessandi",1,1,"13/02/2017 0:41"
"6351.content","simple aj jangan pilih cagub dakwa koplak",0,0,"13/02/2017 0:36"
"6352.content","dapat bagaimana elu semua laku",0,0,"13/02/2017 0:32"
"6353.content","bilangn faham soal uang kenapa wajib pajak ngerti sengaja ngemplang",-1,-1,"13/02/2017 0:29"
"6354.content","",0,0,"13/02/2017 0:27"
"6355.content","warbiyasa",0,0,"13/02/2017 0:20"
"6356.content","wah bagaimana",0,0,"13/02/2017 0:15"
"6357.content","malu diri sendiri mah kasih hidup",-1,-1,"13/02/2017 0:11"
"6358.content","arti bapak prabowo tipikal pemimpin sejati maaf dendam rangkul semua",0,0,"13/02/2017 0:09"
"6359.content","ribet bgt abang dah ngejabat kefikiran cuma janji",-1,-1,"13/02/2017 0:02"
"6360.content","ayo pasti lolos putar pertama jakarta baru harus tanpa nista agama ulama",-1,1,"14/02/2017 23:53"
"6361.content","walaupun pilih daerah jakarta doa agar bapak dapat hasil baik",1,1,"14/02/2017 23:47"
"6362.content","review bapak waktu semalem",0,0,"01/02/2017 23:53"
"6363.content","betul sekal kata abang",0,0,"01/02/2017 23:43"
"6364.content","lumayan dancer drpd gubernur",-1,-1,"01/02/2017 23:40"
"6365.content","suap maksud pikir neting gmna mau maju negri",-1,-1,"01/02/2017 23:31"
"6366.content","turut indonesia tren elektabilitas naik turun",0,0,"01/02/2017 23:30"
"6367.content","rame sini rame sana mah rakyat tinggal tepuk tang",0,0,"01/02/2017 23:14"
"6368.content","waah bapak gubernur jangan gitu enak raja dangdut abang haji rhoma irama",0,0,"01/02/2017 22:51"
"6369.content","walaupun orang jakarta bangga punya pemimpin kaya bapak aniessandi aniessandi",1,1,"01/02/2017 22:25"
"6370.content","awas keselekk ouuugghhh",0,0,"01/02/2017 22:18"
"6371.content","naif punya kapasitas sar mundur nyata nyata n",-1,-1,"01/02/2017 21:00"
"6372.content","dki",0,0,"01/02/2017 19:53"
"6373.content","tuhan bapak bapak",0,0,"01/02/2017 19:36"
"6374.content","salam dua jari",0,0,"01/02/2017 19:24"
"6375.content","bikin film layar lebar",0,0,"01/02/2017 19:08"
"6376.content","nikmatin boss usa sewot nanti ahokdjarot duduk hidup lo tetap indah",0,0,"01/02/2017 19:00"
"6377.content","maju terus aniessandi terima kasih telah undang calon gubernur dki",1,1,"01/02/2017 18:50"
"6378.content","kalah saing sekolah umum baik neger maupun swasta",0,0,"01/02/2017 18:29"
"6379.content","muantap maju terus bng aniessandi bng aniessandi",1,1,"01/02/2017 18:02"
"6380.content","iya abang mau cagub mepet artis sampai gitu amat kali pantas",0,0,"01/02/2017 17:36"
"6381.content","joget",0,0,"01/02/2017 17:23"
"6382.content","wikwiwww abang aniessandi joget",0,0,"01/02/2017 17:19"
"6383.content","teh gaun lebih keren banding tampil panggung biasa prof",0,0,"01/02/2017 17:18"
"6384.content","jogetttnya asyik",0,0,"01/02/2017 17:15"
"6385.content","baru taraf latih",0,0,"01/02/2017 16:59"
"6386.content","nmr bntr sembelih",0,0,"01/02/2017 16:57"
"6387.content","pikir bahwa negara makin intoleran negara punya agama bung",-1,-1,"01/02/2017 16:56"
"6388.content","wajar salah data makanya jangan nato",0,0,"01/02/2017 16:51"
"6389.content","joget terajana okoce",0,0,"01/02/2017 16:47"
"6390.content","amal ibdah kt dunia sbg pendping mlnjutkn perjln surga iman kt sbg chayanya tetp smngt jendral",1,1,"01/02/2017 16:33"
"6391.content","aassyyeekkk",0,0,"01/02/2017 16:29"
"6392.content","oklik",0,0,"01/02/2017 16:27"
